序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
164,臺北市,2008/01/04,松山,4.8,0.57,396.47,11.9,19,32,20.0,42.35,12.23,30.12,2.204,0.301,1.9,-,-,16.32,-,84.71,32.0,-
165,臺北市,2008/01/04,陽明,1.3,0.2,387.39,39.8,42,5,3.0,1.98,0.86,1.12,-,-,-,-,-,10.16,-,93.11,35.0,-
166,臺北市,2008/01/04,士林,2.4,0.51,-,22.0,32,35,18.0,23.82,6.14,17.69,-,-,-,-,-,16.99,-,75.3,35.0,-
167,臺北市,2008/01/04,中山,3.6,0.81,-,11.8,19,39,20.0,54.22,21.89,32.32,2.376,0.337,2.04,-,-,16.86,-,78.01,39.0,-
168,臺北市,2008/01/04,古亭,2.7,0.57,-,19.1,29,33,23.0,36.26,11.25,25.01,2.02,0.175,1.84,-,-,16.85,-,82.91,33.0,-
169,臺北市,2008/01/03,萬華,2.5,0.56,-,24.5,31,42,26.0,28.79,7.52,21.27,-,-,-,-,-,15.63,-,66.2,42.0,-
170,臺北市,2008/01/03,松山,5.6,0.53,399.33,12.4,19,51,28.0,40.03,12.4,27.63,1.948,0.234,1.71,-,-,15.48,-,63.81,50.0,-
171,臺北市,2008/01/03,陽明,1.7,0.19,387.45,36.1,37,19,13.0,3.12,1.34,1.78,-,-,-,-,-,8.25,-,89.13,32.0,-
172,臺北市,2008/01/03,士林,3.4,0.3,-,28.9,31,46,20.0,11.47,2.18,9.28,-,-,-,-,-,16.07,-,59.74,46.0,-
173,臺北市,2008/01/03,中山,3.7,0.6,-,12.9,18,53,25.0,40.46,12.55,27.92,2.266,0.252,2.01,-,-,15.46,-,62.4,52.0,-
174,臺北市,2008/01/03,古亭,2.0,0.45,-,21.4,26,47,27.0,29.55,9.95,19.61,2.019,0.15,1.87,-,-,15.71,-,65.56,47.0,-
175,臺北市,2008/01/02,萬華,7.8,0.62,-,18.8,23,74,41.0,30.16,7.13,23.03,-,-,-,-,-,12.45,-,53.97,62.0,-
176,臺北市,2008/01/02,松山,9.2,0.55,400.26,15.1,19,72,38.0,31.26,7.68,23.59,2.175,0.198,1.98,-,-,12.27,-,51.58,61.0,-
177,臺北市,2008/01/02,陽明,7.8,0.31,391.16,32.0,34,45,25.0,6.67,1.66,5.01,-,-,-,-,-,4.34,-,83.28,45.0,-
178,臺北市,2008/01/02,士林,6.5,0.45,-,24.4,26,79,-,16.15,2.51,13.64,-,-,-,-,-,12.13,-,51.56,64.0,-
179,臺北市,2008/01/02,中山,8.6,0.75,-,12.3,17,82,39.0,45.19,17.91,27.28,2.283,0.251,2.03,-,-,12.09,-,51.99,66.0,-
180,臺北市,2008/01/02,古亭,9.5,0.57,-,17.2,19,77,40.0,32.16,11.22,20.94,2.018,0.143,1.88,-,-,12.3,-,55.38,64.0,-
181,臺北市,2008/01/01,萬華,6.9,0.47,-,25.3,28,63,30.0,20.42,2.87,17.54,-,-,-,-,-,12.22,-,50.48,56.0,-
182,臺北市,2008/01/01,松山,7.5,0.42,395.17,24.5,27,63,31.0,17.79,1.3,16.49,2.051,0.108,1.94,-,-,12.05,-,47.66,56.0,-
183,臺北市,2008/01/01,陽明,8.0,0.3,390.09,37.1,39,41,21.0,6.84,1.25,5.59,-,-,-,-,-,3.62,-,80.46,41.0,-
184,臺北市,2008/01/01,士林,6.9,0.38,-,30.0,32,76,39.0,12.03,1.33,10.75,-,-,-,-,-,11.76,-,48.36,63.0,-
185,臺北市,2008/01/01,中山,5.9,0.58,-,17.7,21,70,34.0,33.33,10.25,23.08,2.182,0.174,2.01,-,-,11.84,-,48.22,60.0,-
186,臺北市,2008/01/01,古亭,7.6,0.49,-,20.7,24,72,35.0,27.38,6.76,20.62,1.99,0.119,1.87,-,-,12.14,-,51.85,61.0,-
187,新北市,2008/01/31,菜寮,6.1,0.77,-,15.4,21,14,9.0,31.64,5.91,25.73,-,-,-,-,-,13.26,-,83.84,22.0,-
188,新北市,2008/01/31,板橋,2.7,0.77,-,13.5,20,13,9.0,37.12,9.79,27.34,2.297,0.251,2.05,-,-,12.81,-,84.12,20.0,-
189,新北市,2008/01/31,新莊,3.2,0.76,-,12.7,20,14,11.0,35.35,6.87,28.46,-,-,-,-,-,12.06,-,88.0,21.0,-
190,新北市,2008/01/31,三重,3.4,1.8,-,-,-,30,21.0,114.75,77.6,37.15,2.656,0.709,1.95,-,-,13.27,-,82.9,30.0,-
191,新北市,2008/01/31,永和,3.5,0.85,-,16.5,23,16,11.0,37.18,14.65,22.52,-,-,-,-,-,12.72,-,88.3,16.0,-
192,新北市,2008/01/31,土城,3.3,0.66,-,17.7,21,12,7.0,23.53,2.14,21.37,2.244,0.204,2.04,-,-,13.05,-,87.43,20.0,-
193,新北市,2008/01/31,新店,3.4,0.61,-,19.3,23,12,5.0,21.58,2.1,19.48,-,-,-,-,-,12.71,-,90.01,23.0,-
194,新北市,2008/01/31,淡水,2.6,0.45,-,30.6,33,13,9.0,7.12,1.22,5.89,-,-,-,-,-,-,-,-,30.0,-
195,新北市,2008/01/31,萬里,2.3,0.38,-,37.9,40,34,7.0,4.07,0.85,3.21,-,-,-,-,-,13.04,-,88.14,35.0,-
196,新北市,2008/01/31,汐止,3.8,0.47,-,23.7,26,16,8.0,16.13,1.16,14.96,-,-,-,-,-,13.4,-,92.95,27.0,-
197,新北市,2008/01/31,林口,1.4,0.41,-,30.6,33,13,7.0,6.61,0.61,5.94,-,-,-,-,-,9.88,-,91.19,30.0,-
198,新北市,2008/01/30,菜寮,2.9,0.92,-,13.0,17,17,10.0,35.48,10.05,25.43,-,-,-,-,-,14.85,-,80.53,18.0,-
199,新北市,2008/01/30,板橋,3.2,0.8,-,14.1,16,16,8.0,31.88,6.71,25.17,2.299,0.25,2.05,-,-,14.35,-,81.53,18.0,-
200,新北市,2008/01/30,新莊,3.3,0.75,-,16.3,20,14,9.0,26.57,4.17,22.38,-,-,-,-,-,13.81,-,83.85,26.0,-
201,新北市,2008/01/30,三重,4.0,2.02,-,-,-,43,23.0,125.02,90.19,34.83,2.733,0.813,1.92,-,-,15.06,-,78.67,43.0,-
202,新北市,2008/01/30,汐止,3.4,0.57,-,18.0,26,16,8.0,21.12,2.88,18.23,-,-,-,-,-,14.49,-,94.13,26.0,-
203,新北市,2008/01/30,土城,3.9,0.68,-,17.3,19,12,7.0,21.54,1.88,19.66,2.284,0.258,2.03,-,-,14.63,-,84.5,27.0,-
204,新北市,2008/01/30,林口,1.8,0.54,-,22.0,30,17,9.0,13.7,1.96,11.74,-,-,-,-,-,11.42,-,90.72,31.0,-
205,新北市,2008/01/30,新店,3.7,0.62,-,20.5,23,11,4.0,19.5,2.15,17.34,-,-,-,-,-,14.43,-,86.99,22.0,-
206,新北市,2008/01/30,淡水,2.4,0.64,-,25.2,31,14,8.0,11.92,1.78,10.14,-,-,-,-,-,-,-,-,29.0,-
207,新北市,2008/01/30,萬里,2.6,0.48,-,33.8,40,25,8.0,5.23,0.41,4.77,-,-,-,-,-,13.68,-,92.02,35.0,-
208,新北市,2008/01/30,永和,4.0,0.98,-,13.4,17,18,12.0,41.26,18.33,22.93,-,-,-,-,-,14.24,-,86.4,18.0,-
209,新北市,2008/01/29,菜寮,3.6,0.8,-,12.2,14,22,12.0,42.99,16.05,26.94,-,-,-,-,-,15.98,-,81.73,24.0,-
210,新北市,2008/01/29,板橋,2.9,0.73,-,13.3,17,24,12.0,39.64,11.31,28.33,2.414,0.338,2.08,-,-,15.66,-,80.92,27.0,-
211,新北市,2008/01/29,三重,4.2,1.98,-,-,-,49,23.0,135.87,98.33,37.53,2.754,0.855,1.9,-,-,16.14,-,80.19,49.0,-
212,新北市,2008/01/29,汐止,4.0,0.45,-,18.2,26,19,7.0,25.75,6.17,19.58,-,-,-,-,-,15.85,-,91.94,28.0,-
213,新北市,2008/01/29,永和,3.9,1.01,-,10.7,15,24,15.0,54.67,26.89,27.79,-,-,-,-,-,15.79,-,83.79,24.0,-
214,新北市,2008/01/29,土城,3.7,0.6,-,14.7,20,18,9.0,29.63,5.08,24.54,2.345,0.3,2.05,-,-,15.68,-,84.47,32.0,-
215,新北市,2008/01/29,林口,2.8,0.41,-,21.8,35,21,11.0,20.15,4.81,15.32,-,-,-,-,-,12.73,-,91.52,31.0,-
216,新北市,2008/01/29,新店,3.1,0.49,-,20.4,28,14,6.0,23.14,4.5,18.63,-,-,-,-,-,15.68,-,86.43,30.0,-
217,新北市,2008/01/29,淡水,2.3,0.48,-,21.1,31,16,7.0,16.21,3.41,12.79,-,-,-,-,-,-,-,-,28.0,-
218,新北市,2008/01/29,萬里,1.9,0.3,-,31.7,39,20,4.0,8.15,1.35,6.77,-,-,-,-,-,14.67,-,90.79,36.0,-
219,新北市,2008/01/29,新莊,3.8,0.59,-,16.7,21,19,12.0,29.1,6.39,22.69,-,-,-,-,-,15.07,-,84.25,31.0,-
220,新北市,2008/01/28,菜寮,3.6,1.02,-,9.7,19,29,18.0,63.5,29.29,34.2,-,-,-,-,-,16.43,-,88.17,29.0,-
221,新北市,2008/01/28,板橋,5.4,0.91,-,11.9,21,26,15.0,51.52,19.76,31.75,2.798,0.639,2.16,-,-,16.25,-,85.93,26.0,-
222,新北市,2008/01/28,新店,3.5,0.66,-,16.3,27,22,11.0,40.58,14.37,26.21,-,-,-,-,-,16.24,-,92.29,28.0,-
223,新北市,2008/01/28,三重,5.3,2.53,-,-,-,58,31.0,200.07,156.26,43.81,3.133,1.158,1.98,-,-,16.73,-,85.47,54.0,-
224,新北市,2008/01/28,汐止,2.4,0.44,-,18.6,29,14,6.0,29.68,6.53,23.15,-,-,-,-,-,16.37,-,96.25,28.0,-
225,新北市,2008/01/28,土城,7.7,0.84,-,11.6,24,32,19.0,52.94,20.87,32.05,2.777,0.658,2.12,-,-,16.21,-,89.17,32.0,-
226,新北市,2008/01/28,新莊,4.6,0.64,-,12.8,21,24,16.0,41.26,13.66,27.59,-,-,-,-,-,15.79,-,88.65,24.0,-
227,新北市,2008/01/28,林口,1.0,0.25,-,24.6,26,10,6.0,13.76,1.6,12.14,-,-,-,-,-,13.8,-,93.63,25.0,-
228,新北市,2008/01/28,淡水,1.8,0.48,-,16.8,23,15,7.0,19.69,3.76,15.91,-,-,-,-,-,-,-,-,22.0,-
229,新北市,2008/01/28,萬里,0.8,0.23,-,37.3,39,9,1.0,6.14,0.79,5.35,-,-,-,-,-,15.72,-,95.1,34.0,-
230,新北市,2008/01/28,永和,6.1,1.64,-,12.1,26,37,24.0,97.48,63.15,34.33,-,-,-,-,-,16.36,-,89.03,37.0,-
231,新北市,2008/01/27,板橋,3.2,0.43,-,21.0,24,9,4.0,23.72,4.05,19.67,2.11,0.129,1.98,-,-,14.54,-,82.78,24.0,-
232,新北市,2008/01/27,新店,1.9,0.38,-,27.0,30,9,2.0,15.34,1.63,13.7,-,-,-,-,-,14.66,-,88.02,28.0,-
233,新北市,2008/01/27,三重,2.0,1.02,-,-,-,23,10.0,72.71,43.78,28.93,2.265,0.423,1.84,-,-,15.06,-,81.8,23.0,-
234,新北市,2008/01/27,菜寮,1.9,0.5,-,21.5,25,10,2.0,25.42,5.47,19.94,-,-,-,-,-,15.06,-,82.9,24.0,-
235,新北市,2008/01/27,汐止,4.0,0.3,-,27.4,30,12,2.0,15.65,2.0,13.63,-,-,-,-,-,14.72,-,95.0,28.0,-
236,新北市,2008/01/27,土城,2.9,0.38,-,25.0,27,7,3.0,16.3,1.37,14.91,2.146,0.15,2.0,-,-,14.64,-,85.4,27.0,-
237,新北市,2008/01/27,新莊,2.4,0.38,-,23.4,27,6,3.0,18.8,1.76,17.04,-,-,-,-,-,14.18,-,84.97,25.0,-
238,新北市,2008/01/27,林口,1.7,0.32,-,25.8,31,12,5.0,14.04,1.32,12.68,-,-,-,-,-,12.32,-,90.89,30.0,-
239,新北市,2008/01/27,淡水,1.3,0.45,-,29.1,33,8,4.0,10.39,1.2,9.17,-,-,-,-,-,-,-,-,28.0,-
240,新北市,2008/01/27,萬里,0.9,0.21,-,39.9,41,31,1.0,3.27,0.75,2.49,-,-,-,-,-,14.42,-,89.05,35.0,-
241,新北市,2008/01/27,永和,3.6,0.48,-,24.8,29,9,8.0,24.92,9.1,15.81,-,-,-,-,-,14.37,-,87.74,7.0,-
242,新北市,2008/01/26,永和,2.6,0.62,-,18.7,22,14,8.0,36.11,13.74,22.37,-,-,-,-,-,16.98,-,88.15,14.0,-
243,新北市,2008/01/26,板橋,3.2,0.59,-,15.6,19,12,8.0,35.89,8.48,27.41,2.249,0.223,2.03,-,-,17.29,-,83.47,20.0,-
244,新北市,2008/01/26,新店,2.4,0.39,-,25.9,29,11,3.0,17.83,2.51,15.31,-,-,-,-,-,16.93,-,90.33,27.0,-
245,新北市,2008/01/26,三重,2.8,1.66,-,-,-,31,16.0,110.64,73.73,36.91,2.667,0.723,1.94,-,-,17.71,-,82.9,31.0,-
246,新北市,2008/01/26,菜寮,2.4,0.63,-,18.3,22,13,8.0,31.32,6.77,24.54,-,-,-,-,-,17.65,-,84.1,25.0,-
247,新北市,2008/01/26,土城,1.9,0.49,-,20.3,23,13,5.0,23.79,2.78,20.99,2.267,0.249,2.02,-,-,17.09,-,87.88,22.0,-
248,新北市,2008/01/26,新莊,2.6,0.5,-,17.7,21,13,9.0,33.86,9.23,24.61,-,-,-,-,-,16.75,-,87.5,26.0,-
249,新北市,2008/01/26,林口,1.8,0.26,-,32.4,36,12,6.0,9.35,1.22,8.11,-,-,-,-,-,14.64,-,91.52,31.0,-
250,新北市,2008/01/26,淡水,1.6,0.43,-,29.1,34,11,6.0,10.23,1.56,8.67,-,-,-,-,-,-,-,-,29.0,-
251,新北市,2008/01/26,萬里,0.9,0.22,-,37.3,42,19,2.0,5.58,1.07,4.5,-,-,-,-,-,16.17,-,93.81,36.0,-
252,新北市,2008/01/26,汐止,4.4,0.34,-,20.5,29,16,6.0,22.75,2.75,20.0,-,-,-,-,-,17.11,-,95.12,28.0,-
253,新北市,2008/01/25,永和,2.9,0.66,-,21.2,34,35,22.0,38.3,15.81,22.49,-,-,-,-,-,14.9,-,82.84,35.0,-
254,新北市,2008/01/25,板橋,2.9,0.53,-,19.8,27,28,18.0,26.38,3.64,22.73,2.168,0.185,1.98,-,-,15.04,-,78.28,28.0,-
255,新北市,2008/01/25,新店,1.7,0.4,-,29.1,38,21,10.0,15.33,1.59,13.71,-,-,-,-,-,15.44,-,80.8,34.0,-
256,新北市,2008/01/25,三重,4.5,1.58,-,-,-,51,29.0,104.36,69.16,35.2,2.444,0.755,1.69,-,-,15.84,-,75.47,50.0,-
257,新北市,2008/01/25,菜寮,4.6,0.51,-,23.0,30,30,17.0,23.79,2.86,20.93,-,-,-,-,-,15.53,-,77.99,30.0,-
258,新北市,2008/01/25,土城,1.8,0.5,-,23.3,30,28,15.0,21.24,2.39,18.85,2.268,0.257,2.01,-,-,15.19,-,80.75,28.0,-
259,新北市,2008/01/25,新莊,4.4,0.43,-,22.8,28,27,17.0,22.72,2.02,20.68,-,-,-,-,-,14.77,-,79.5,27.0,-
260,新北市,2008/01/25,林口,2.9,0.31,-,30.0,32,27,16.0,13.24,1.44,11.76,-,-,-,-,-,13.02,-,83.0,30.0,-
261,新北市,2008/01/25,淡水,1.7,0.39,-,30.4,34,24,13.0,11.81,2.39,9.41,-,-,-,-,-,-,-,-,30.0,-
262,新北市,2008/01/25,萬里,0.6,0.23,-,42.9,44,40,13.0,3.1,1.05,2.05,-,-,-,-,-,15.13,-,82.39,40.0,-
263,新北市,2008/01/25,汐止,3.2,0.37,-,23.5,33,31,19.0,23.13,2.71,20.42,-,-,-,-,-,15.01,-,92.22,31.0,-
264,新北市,2008/01/24,三重,6.2,1.91,-,-,-,59,-,98.08,65.31,32.78,2.661,0.738,1.92,-,-,14.42,-,70.5,54.0,-
265,新北市,2008/01/24,永和,6.6,0.98,-,20.6,25,58,48.0,32.81,12.35,20.46,-,-,-,-,-,13.1,-,82.94,54.0,-
266,新北市,2008/01/24,板橋,5.3,0.9,-,17.8,22,51,38.0,27.97,5.7,22.26,2.29,0.226,2.06,-,-,13.43,-,76.13,50.0,-
267,新北市,2008/01/24,新店,6.4,0.78,-,27.4,30,37,29.0,15.38,1.72,13.64,-,-,-,-,-,13.19,-,83.51,37.0,-
268,新北市,2008/01/24,菜寮,5.8,0.81,-,24.7,27,42,31.0,18.96,2.16,16.8,-,-,-,-,-,14.05,-,73.53,42.0,-
269,新北市,2008/01/24,土城,6.2,0.82,-,21.2,26,48,36.0,20.13,2.34,17.8,2.279,0.208,2.07,-,-,13.33,-,80.66,48.0,-
270,新北市,2008/01/24,新莊,6.1,0.81,-,22.2,26,42,33.0,20.6,2.38,18.21,-,-,-,-,-,13.32,-,75.23,42.0,-
271,新北市,2008/01/24,林口,4.6,0.68,-,30.1,31,48,31.0,8.99,0.72,8.21,-,-,-,-,-,11.06,-,82.15,48.0,-
272,新北市,2008/01/24,淡水,5.8,0.68,-,30.2,33,51,38.0,7.66,1.21,6.44,-,-,-,-,-,-,-,-,50.0,-
273,新北市,2008/01/24,萬里,5.8,0.62,-,36.5,40,82,45.0,4.85,0.7,4.12,-,-,-,-,-,13.03,-,85.16,66.0,-
274,新北市,2008/01/24,汐止,6.7,0.72,-,22.8,29,62,46.0,20.56,2.85,17.71,-,-,-,-,-,13.25,-,91.93,56.0,-
275,新北市,2008/01/23,三重,3.2,1.59,-,-,-,36,22.0,88.34,59.47,28.87,2.606,0.699,1.91,-,-,17.04,-,70.88,36.0,-
276,新北市,2008/01/23,永和,3.0,0.72,-,19.0,29,22,16.0,29.61,11.84,17.76,-,-,-,-,-,15.66,-,83.4,22.0,-
277,新北市,2008/01/23,板橋,2.3,0.61,-,16.9,25,21,11.0,29.1,8.01,21.09,2.221,0.227,1.99,-,-,15.9,-,77.22,24.0,-
278,新北市,2008/01/23,新店,5.5,0.48,-,20.3,25,16,10.0,19.16,3.17,15.99,-,-,-,-,-,15.76,-,84.73,25.0,-
279,新北市,2008/01/23,菜寮,2.7,0.58,-,21.1,26,17,9.0,20.32,3.73,16.58,-,-,-,-,-,16.73,-,73.13,25.0,-
280,新北市,2008/01/23,土城,2.7,0.51,-,20.3,29,16,11.0,19.16,2.67,16.48,2.191,0.191,2.0,-,-,15.79,-,81.04,27.0,-
281,新北市,2008/01/23,新莊,2.6,0.56,-,19.4,28,16,10.0,23.02,4.25,18.77,-,-,-,-,-,15.87,-,76.38,25.0,-
282,新北市,2008/01/23,林口,2.7,0.4,-,25.3,34,24,13.0,13.45,2.48,10.94,-,-,-,-,-,13.42,-,85.05,30.0,-
283,新北市,2008/01/23,淡水,2.4,0.39,-,26.6,33,15,10.0,8.29,1.73,6.57,-,-,-,-,-,-,-,-,28.0,-
284,新北市,2008/01/23,萬里,2.0,0.35,-,32.4,38,28,12.0,6.09,0.85,5.22,-,-,-,-,-,14.54,-,92.54,34.0,-
285,新北市,2008/01/23,汐止,4.2,0.41,-,20.5,29,20,15.0,20.2,3.48,16.71,-,-,-,-,-,15.46,-,94.05,28.0,-
286,新北市,2008/01/22,三重,1.6,1.35,-,-,-,36,15.0,62.98,33.89,29.08,2.483,0.603,1.88,-,-,18.2,-,76.72,36.0,-
287,新北市,2008/01/22,永和,3.7,0.71,-,24.2,31,25,14.0,30.29,10.18,20.11,-,-,-,-,-,17.22,-,85.65,25.0,-
288,新北市,2008/01/22,板橋,3.2,0.57,-,21.6,28,19,9.0,30.16,6.64,23.51,2.186,0.22,1.97,-,-,17.4,-,80.3,27.0,-
289,新北市,2008/01/22,新店,2.2,0.46,-,24.1,28,18,8.0,17.3,2.07,15.23,-,-,-,-,-,17.74,-,84.03,26.0,-
290,新北市,2008/01/22,菜寮,1.9,0.69,-,21.6,28,17,9.0,28.26,5.07,23.19,-,-,-,-,-,18.07,-,78.46,27.0,-
291,新北市,2008/01/22,土城,3.7,0.49,-,27.5,32,16,11.0,17.83,1.8,16.01,2.22,0.214,2.01,-,-,17.6,-,81.37,31.0,-
292,新北市,2008/01/22,新莊,3.1,0.54,-,23.7,31,16,10.0,23.96,3.75,20.21,-,-,-,-,-,17.18,-,80.76,29.0,-
293,新北市,2008/01/22,林口,2.2,0.42,-,30.5,36,24,10.0,17.02,2.6,14.42,-,-,-,-,-,15.37,-,85.54,34.0,-
294,新北市,2008/01/22,淡水,1.1,0.35,-,33.7,37,13,7.0,8.18,1.89,6.3,-,-,-,-,-,-,-,-,33.0,-
295,新北市,2008/01/22,萬里,0.8,0.28,-,42.6,45,28,6.0,4.89,1.0,3.87,-,-,-,-,-,16.28,-,93.31,39.0,-
296,新北市,2008/01/22,汐止,6.1,0.44,-,17.7,16,25,15.0,32.67,5.27,27.39,-,-,-,-,-,17.28,-,95.83,26.0,-
297,新北市,2008/01/21,三重,3.3,1.8,-,-,-,46,20.0,105.51,71.96,33.55,2.764,0.842,1.92,-,-,18.34,-,74.3,46.0,-
298,新北市,2008/01/21,永和,3.0,0.82,-,16.5,18,31,15.0,34.63,13.41,21.21,-,-,-,-,-,17.32,-,83.36,31.0,-
299,新北市,2008/01/21,板橋,2.3,0.61,-,15.5,17,28,15.0,34.78,9.98,24.8,2.257,0.26,2.0,-,-,17.53,-,78.03,28.0,-
300,新北市,2008/01/21,新店,2.5,0.45,-,19.4,21,24,13.0,18.27,2.65,15.62,-,-,-,-,-,16.93,-,87.31,24.0,-
301,新北市,2008/01/21,菜寮,2.2,0.6,-,17.5,22,25,12.0,24.12,3.89,20.22,-,-,-,-,-,18.06,-,76.71,25.0,-
302,新北市,2008/01/21,土城,3.0,0.52,-,18.5,20,23,12.0,20.77,2.2,18.55,2.221,0.193,2.03,-,-,17.45,-,81.15,23.0,-
303,新北市,2008/01/21,新莊,2.4,0.54,-,17.5,18,26,15.0,25.07,4.12,20.95,-,-,-,-,-,17.22,-,78.85,26.0,-
304,新北市,2008/01/21,林口,2.0,0.32,-,20.4,31,24,12.0,10.69,1.14,9.55,-,-,-,-,-,14.26,-,90.17,28.0,-
305,新北市,2008/01/21,淡水,1.0,0.33,-,24.9,33,21,10.0,9.28,1.49,7.79,-,-,-,-,-,-,-,-,29.0,-
306,新北市,2008/01/21,萬里,0.9,0.27,-,35.7,43,34,7.0,5.17,0.66,4.49,-,-,-,-,-,16.24,-,90.46,37.0,-
307,新北市,2008/01/21,汐止,3.1,0.39,-,19.3,21,27,13.0,21.8,2.39,19.4,-,-,-,-,-,17.03,-,93.59,27.0,-
308,新北市,2008/01/20,三重,5.1,1.9,-,-,-,79,46.0,130.21,87.95,42.26,2.872,0.863,2.01,-,-,19.96,-,75.42,64.0,-
309,新北市,2008/01/20,永和,5.4,1.39,-,12.0,24,68,34.0,71.48,36.92,34.56,-,-,-,-,-,19.82,-,76.5,59.0,-
310,新北市,2008/01/20,板橋,5.9,0.87,-,17.9,42,60,35.0,46.41,14.94,31.47,2.592,0.454,2.14,-,-,19.8,-,73.26,63.0,-
311,新北市,2008/01/20,新店,4.1,0.59,-,17.7,36,48,26.0,30.5,8.25,22.26,-,-,-,-,-,19.25,-,80.11,50.0,-
312,新北市,2008/01/20,菜寮,4.8,0.92,-,19.4,41,61,35.0,48.85,18.82,30.03,-,-,-,-,-,19.89,-,76.36,56.0,-
313,新北市,2008/01/20,土城,5.7,0.78,-,19.0,45,60,35.0,47.35,18.82,28.53,2.533,0.406,2.13,-,-,19.44,-,77.32,68.0,-
314,新北市,2008/01/20,新莊,7.5,0.78,-,23.7,54,69,41.0,43.6,15.03,28.57,-,-,-,-,-,19.36,-,76.76,72.0,-
315,新北市,2008/01/20,林口,6.5,0.5,-,15.6,24,70,37.0,28.16,7.7,20.45,-,-,-,-,-,17.45,-,85.07,60.0,-
316,新北市,2008/01/20,淡水,4.1,0.62,-,21.0,33,61,33.0,32.2,12.55,19.63,-,-,-,-,-,-,-,-,56.0,-
317,新北市,2008/01/20,萬里,2.3,0.33,-,30.2,46,47,18.0,12.76,2.98,9.79,-,-,-,-,-,18.15,-,88.61,47.0,-
318,新北市,2008/01/20,汐止,4.6,0.65,-,21.0,39,54,27.0,35.11,12.08,23.03,-,-,-,-,-,19.88,-,86.28,52.0,-
319,新北市,2008/01/19,三重,3.7,1.59,-,-,-,49,20.0,91.91,55.89,36.02,2.659,0.691,1.97,-,-,19.72,-,74.97,49.0,-
320,新北市,2008/01/19,永和,3.1,0.81,-,21.6,26,25,12.0,36.65,14.0,22.65,-,-,-,-,-,19.11,-,79.45,25.0,-
321,新北市,2008/01/19,板橋,2.1,0.64,-,10.9,20,21,13.0,32.36,6.97,25.39,2.268,0.26,2.01,-,-,19.23,-,74.66,23.0,-
322,新北市,2008/01/19,新店,1.7,0.47,-,21.5,32,18,8.0,20.41,4.53,15.88,-,-,-,-,-,18.62,-,82.17,28.0,-
323,新北市,2008/01/19,菜寮,2.8,0.6,-,23.4,29,23,11.0,26.02,3.68,22.35,-,-,-,-,-,19.47,-,76.64,28.0,-
324,新北市,2008/01/19,土城,2.0,0.62,-,21.8,30,19,10.0,26.73,5.79,20.93,2.352,0.288,2.06,-,-,18.97,-,78.23,30.0,-
325,新北市,2008/01/19,新莊,2.8,0.55,-,24.5,31,19,11.0,24.43,2.58,21.83,-,-,-,-,-,18.9,-,76.73,30.0,-
326,新北市,2008/01/19,林口,2.3,0.4,-,15.3,18,27,12.0,18.39,1.5,16.84,-,-,-,-,-,17.03,-,81.72,27.0,-
327,新北市,2008/01/19,淡水,1.8,0.35,-,30.9,33,23,11.0,10.0,1.37,8.58,-,-,-,-,-,-,-,-,30.0,-
328,新北市,2008/01/19,萬里,1.2,0.3,-,35.6,43,40,10.0,8.42,1.28,7.11,-,-,-,-,-,18.15,-,87.15,40.0,-
329,新北市,2008/01/19,汐止,2.7,0.48,-,23.6,29,24,11.0,24.3,4.87,19.42,-,-,-,-,-,18.81,-,89.41,27.0,-
330,新北市,2008/01/18,三重,2.5,1.52,-,-,-,47,22.0,94.24,59.52,34.72,2.567,0.683,1.88,-,-,16.59,-,71.44,47.0,-
331,新北市,2008/01/18,永和,3.4,0.65,-,23.1,29,25,15.0,29.73,10.74,18.99,-,-,-,-,-,15.62,-,80.86,25.0,-
332,新北市,2008/01/18,板橋,2.7,0.52,-,4.2,5,26,13.0,-,-,-,2.199,0.237,1.96,-,-,15.67,-,75.85,26.0,-
333,新北市,2008/01/18,新店,1.2,0.42,-,26.5,32,18,9.0,13.96,1.66,12.3,-,-,-,-,-,15.8,-,80.38,30.0,-
334,新北市,2008/01/18,菜寮,2.0,0.58,-,24.5,32,25,9.0,24.91,4.51,20.41,-,-,-,-,-,16.49,-,73.11,30.0,-
335,新北市,2008/01/18,土城,2.7,0.45,-,24.4,28,20,10.0,18.87,1.53,17.33,2.187,0.184,2.0,-,-,15.71,-,78.28,27.0,-
336,新北市,2008/01/18,新莊,2.7,0.53,-,23.7,30,22,12.0,22.71,2.38,20.33,-,-,-,-,-,15.37,-,76.98,30.0,-
337,新北市,2008/01/18,林口,2.1,0.38,-,16.7,21,26,9.0,17.32,1.17,16.16,-,-,-,-,-,13.76,-,79.64,26.0,-
