序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1234,宜蘭縣,2007/09/27,冬山,6.2,0.28,-,13.1,20,25,8.0,14.66,6.7,7.96,-,-,-,-,-,27.34,-,80.78,25.0,-
1235,宜蘭縣,2007/09/27,宜蘭,2.3,0.23,390.86,18.9,25,21,9.0,8.16,2.67,5.5,-,-,-,-,-,28.72,-,85.37,24.0,-
1236,宜蘭縣,2007/09/26,冬山,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-,28.0,-
1237,宜蘭縣,2007/09/26,宜蘭,2.2,0.27,392.2,22.0,29,30,14.0,7.52,2.11,5.41,-,-,-,-,-,28.06,-,82.94,30.0,-
1238,宜蘭縣,2007/09/25,宜蘭,2.4,0.31,394.36,21.4,31,35,14.0,8.15,1.31,6.82,-,-,-,-,-,28.75,-,81.86,35.0,-
1239,宜蘭縣,2007/09/24,宜蘭,1.5,0.24,383.65,15.6,21,15,5.0,9.46,3.28,6.19,-,-,-,-,-,27.68,-,93.24,23.0,-
1240,宜蘭縣,2007/09/23,宜蘭,1.1,0.19,381.74,17.7,20,20,3.0,5.69,2.29,3.4,-,-,-,-,-,28.24,-,91.61,20.0,-
1241,宜蘭縣,2007/09/22,宜蘭,1.4,0.21,383.57,15.2,20,17,4.0,9.4,2.94,6.45,-,-,-,-,-,27.98,-,94.5,20.0,-
1242,宜蘭縣,2007/09/21,宜蘭,2.8,0.27,391.28,10.7,14,12,4.0,11.58,4.13,7.44,-,-,-,-,-,27.3,-,90.79,14.0,-
1243,宜蘭縣,2007/09/21,冬山,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-,17.0,-
1244,宜蘭縣,2007/09/20,宜蘭,2.4,0.45,403.7,18.0,31,44,26.0,11.17,3.47,7.71,-,-,-,-,-,28.49,-,85.44,44.0,-
1245,宜蘭縣,2007/09/20,冬山,6.0,0.5,-,11.9,23,49,21.0,20.69,8.26,12.44,-,-,-,-,-,27.1,-,81.3,49.0,-
1246,宜蘭縣,2007/09/19,宜蘭,2.5,0.72,413.89,16.3,24,29,14.0,19.83,3.79,16.03,-,-,-,-,-,27.12,-,93.82,29.0,-
1247,宜蘭縣,2007/09/19,冬山,1.5,0.61,-,11.2,20,23,10.0,22.16,5.93,16.22,-,-,-,-,-,25.81,-,92.14,25.0,-
1248,宜蘭縣,2007/09/18,冬山,1.3,0.51,-,11.8,20,12,2.0,13.27,5.07,8.19,-,-,-,-,-,26.6,-,88.74,20.0,-
1249,宜蘭縣,2007/09/18,宜蘭,1.7,0.34,395.0,16.9,18,7,3.0,10.25,2.65,7.6,-,-,-,-,-,27.61,-,92.34,18.0,-
1250,宜蘭縣,2007/09/17,冬山,1.3,0.34,-,24.1,31,30,17.0,12.7,2.8,9.88,-,-,-,-,-,26.54,-,80.9,30.0,-
1251,宜蘭縣,2007/09/17,宜蘭,2.5,0.42,391.2,29.7,42,28,17.0,11.85,1.27,10.58,-,-,-,-,-,28.36,-,79.96,38.0,-
1252,宜蘭縣,2007/09/16,宜蘭,2.3,0.41,396.14,45.4,58,58,41.0,10.21,1.37,8.84,-,-,-,-,-,29.77,-,65.29,54.0,-
1253,宜蘭縣,2007/09/16,冬山,1.7,0.28,-,48.6,60,61,41.0,6.91,0.66,6.17,-,-,-,-,-,27.55,-,68.96,56.0,-
1254,宜蘭縣,2007/09/15,宜蘭,2.8,0.47,396.95,45.4,68,70,51.0,14.12,1.94,12.18,-,-,-,-,-,29.38,-,65.69,65.0,-
1255,宜蘭縣,2007/09/15,冬山,2.5,0.45,-,46.9,72,77,53.0,11.16,1.21,9.92,-,-,-,-,-,27.41,-,69.11,72.0,-
1256,宜蘭縣,2007/09/14,宜蘭,4.5,0.46,399.34,38.7,64,71,46.0,12.81,0.91,11.9,-,-,-,-,-,28.58,-,71.54,61.0,-
1257,宜蘭縣,2007/09/14,冬山,2.5,0.45,-,36.4,64,70,45.0,13.79,2.2,11.59,-,-,-,-,-,27.13,-,71.14,64.0,-
1258,宜蘭縣,2007/09/13,宜蘭,2.1,0.51,396.75,33.1,46,78,53.0,11.01,2.2,8.8,-,-,-,-,-,27.87,-,79.91,64.0,-
1259,宜蘭縣,2007/09/13,冬山,0.7,0.39,-,33.1,46,74,47.0,10.97,1.51,9.45,-,-,-,-,-,26.0,-,80.63,62.0,-
1260,宜蘭縣,2007/09/12,冬山,-,0.32,-,37.1,58,58,31.0,11.34,2.07,9.28,-,-,-,-,-,26.08,-,73.71,54.0,-
1261,宜蘭縣,2007/09/12,宜蘭,3.6,0.46,396.37,33.4,52,57,33.0,14.06,1.69,12.37,-,-,-,-,-,27.97,-,72.06,54.0,-
1262,宜蘭縣,2007/09/11,宜蘭,3.2,0.41,397.61,29.5,45,54,26.0,13.88,2.22,11.66,-,-,-,-,-,27.63,-,76.23,52.0,-
1263,宜蘭縣,2007/09/11,冬山,1.9,0.32,-,25.0,43,52,23.0,12.97,2.33,10.64,-,-,-,-,-,26.17,-,77.07,51.0,-
1264,宜蘭縣,2007/09/10,宜蘭,2.7,0.38,391.39,37.1,51,48,22.0,9.79,1.73,8.07,-,-,-,-,-,28.03,-,74.44,48.0,-
1265,宜蘭縣,2007/09/10,冬山,1.4,0.3,-,34.5,49,48,22.0,8.95,1.36,7.56,-,-,-,-,-,26.6,-,73.99,48.0,-
1266,宜蘭縣,2007/09/09,宜蘭,2.2,0.4,396.19,28.3,42,39,18.0,12.06,2.29,9.77,-,-,-,-,-,27.39,-,84.6,39.0,-
1267,宜蘭縣,2007/09/09,冬山,1.6,0.3,-,32.1,45,33,14.0,9.29,1.89,7.39,-,-,-,-,-,26.0,-,83.07,40.0,-
1268,宜蘭縣,2007/09/08,冬山,1.8,0.38,-,24.5,30,39,16.0,14.75,2.85,11.9,-,-,-,-,-,25.18,-,85.39,39.0,-
1269,宜蘭縣,2007/09/08,宜蘭,2.8,0.42,393.65,31.3,38,34,17.0,14.91,2.51,12.4,-,-,-,-,-,26.39,-,88.99,34.0,-
1270,宜蘭縣,2007/09/07,宜蘭,3.1,0.48,399.81,39.0,49,46,28.0,14.49,2.88,11.59,-,-,-,-,-,25.88,-,87.1,51.0,-
1271,宜蘭縣,2007/09/07,冬山,3.2,0.66,-,30.6,40,48,29.0,23.38,3.95,19.44,-,-,-,-,-,24.5,-,85.37,48.0,-
1272,宜蘭縣,2007/09/06,冬山,2.5,0.54,-,30.3,38,53,30.0,20.0,3.04,16.95,-,-,-,-,-,25.5,-,88.29,52.0,-
1273,宜蘭縣,2007/09/06,宜蘭,3.7,0.48,406.84,35.1,43,44,26.0,12.6,1.06,11.52,-,-,-,-,-,26.74,-,91.03,45.0,-
1274,宜蘭縣,2007/09/05,宜蘭,2.6,0.41,403.53,25.6,36,19,12.0,12.85,2.28,10.57,-,-,-,-,-,26.61,-,91.78,41.0,-
1275,宜蘭縣,2007/09/05,冬山,1.3,0.35,-,19.9,30,20,10.0,16.31,4.29,12.01,-,-,-,-,-,25.56,-,87.95,37.0,-
1276,宜蘭縣,2007/09/04,宜蘭,4.1,0.29,404.23,24.9,32,21,12.0,11.49,3.26,8.23,-,-,-,-,-,28.42,-,81.52,29.0,-
1277,宜蘭縣,2007/09/04,冬山,4.4,0.35,-,13.7,21,28,10.0,23.0,9.07,13.93,-,-,-,-,-,27.24,-,80.11,28.0,-
1278,宜蘭縣,2007/09/03,冬山,4.0,0.39,-,14.3,24,36,16.0,21.76,7.58,14.18,-,-,-,-,-,28.37,-,72.08,36.0,-
1279,宜蘭縣,2007/09/03,宜蘭,2.8,0.29,405.95,27.6,39,25,13.0,9.54,2.29,7.25,-,-,-,-,-,29.4,-,75.45,42.0,-
1280,宜蘭縣,2007/09/02,冬山,2.3,0.44,-,11.8,23,34,14.0,18.71,6.25,12.45,-,-,-,-,-,28.28,-,73.82,34.0,-
1281,宜蘭縣,2007/09/02,宜蘭,2.4,0.3,409.52,23.0,33,28,17.0,11.67,2.49,9.18,-,-,-,-,-,29.05,-,76.89,34.0,-
1282,宜蘭縣,2007/09/01,冬山,3.3,0.36,-,16.1,30,38,16.0,17.19,5.86,11.33,-,-,-,-,-,28.99,-,70.76,38.0,-
1283,宜蘭縣,2007/09/01,宜蘭,2.6,0.29,406.89,19.1,29,27,16.0,9.53,2.17,7.36,-,-,-,-,-,29.66,-,76.23,29.0,-
1284,桃園市,2007/09/30,桃園,3.4,0.31,-,10.4,16,26,10.0,14.72,5.87,8.86,1.766,0.086,1.68,-,-,28.53,-,74.94,26.0,-
1285,桃園市,2007/09/30,中壢,3.3,0.32,-,6.8,12,37,12.0,17.26,8.65,8.61,1.884,0.167,1.72,-,-,28.52,-,73.11,37.0,-
1286,桃園市,2007/09/30,大園,2.7,0.13,-,10.8,15,28,11.0,13.22,5.5,7.71,-,-,-,-,-,27.87,-,75.9,28.0,-
1287,桃園市,2007/09/30,龍潭,1.6,0.2,-,9.7,14,30,8.0,11.72,5.41,6.31,-,-,-,-,-,27.44,-,76.28,30.0,-
1288,桃園市,2007/09/30,平鎮,2.9,0.25,-,10.1,17,26,9.0,12.67,4.96,7.71,-,-,-,-,-,28.28,-,68.33,26.0,-
1289,桃園市,2007/09/30,觀音,7.6,0.11,-,13.5,19,36,12.0,13.34,6.36,6.98,-,-,-,-,-,28.0,-,78.56,36.0,-
1290,桃園市,2007/09/29,觀音,6.2,0.14,-,12.0,17,34,12.0,13.39,4.2,9.2,-,-,-,-,-,29.06,-,69.67,34.0,-
1291,桃園市,2007/09/29,中壢,3.3,0.33,-,9.4,13,37,13.0,17.42,8.2,9.23,1.918,0.202,1.72,-,-,29.01,-,69.64,37.0,-
1292,桃園市,2007/09/29,平鎮,2.8,0.26,-,13.0,17,28,12.0,11.42,4.69,6.73,-,-,-,-,-,28.76,-,65.2,28.0,-
1293,桃園市,2007/09/29,龍潭,1.6,0.19,-,12.1,15,42,9.0,10.91,3.95,6.95,-,-,-,-,-,28.1,-,71.64,42.0,-
1294,桃園市,2007/09/29,桃園,3.6,0.32,-,12.1,16,31,10.0,15.3,6.22,9.07,1.785,0.119,1.67,-,-,29.22,-,70.02,31.0,-
1295,桃園市,2007/09/29,大園,2.4,0.15,-,12.8,16,36,11.0,12.7,5.95,6.75,-,-,-,-,-,28.51,-,71.41,36.0,-
1296,桃園市,2007/09/28,中壢,5.9,0.89,-,11.0,21,52,18.0,41.52,21.87,19.65,2.333,0.493,1.84,-,-,28.61,-,67.83,51.0,-
1297,桃園市,2007/09/28,觀音,8.4,0.26,-,15.4,28,39,19.0,22.74,6.03,16.72,-,-,-,-,-,28.2,-,70.73,39.0,-
1298,桃園市,2007/09/28,桃園,5.3,0.34,-,16.4,26,30,11.0,16.14,3.37,12.78,1.852,0.121,1.73,-,-,29.04,-,66.8,30.0,-
1299,桃園市,2007/09/28,龍潭,2.2,0.35,-,22.6,48,41,16.0,19.23,5.1,14.13,-,-,-,-,-,27.49,-,70.92,70.0,-
1300,桃園市,2007/09/28,大園,5.4,0.27,-,17.5,32,37,15.0,22.36,5.78,16.58,-,-,-,-,-,28.5,-,67.88,38.0,-
1301,桃園市,2007/09/28,平鎮,4.3,0.38,-,18.3,40,31,13.0,21.16,5.49,15.67,-,-,-,-,-,28.25,-,63.48,52.0,-
1302,桃園市,2007/09/27,觀音,11.0,0.2,-,15.2,24,41,21.0,23.78,5.45,18.33,-,-,-,-,-,28.06,-,73.26,41.0,-
1303,桃園市,2007/09/27,桃園,5.1,0.32,-,22.1,32,34,14.0,15.05,2.3,12.75,1.85,0.112,1.74,-,-,28.9,-,67.65,34.0,-
1304,桃園市,2007/09/27,平鎮,4.3,0.3,-,24.2,42,34,11.0,19.13,4.74,14.39,-,-,-,-,-,28.38,-,63.13,69.0,-
1305,桃園市,2007/09/27,龍潭,1.6,0.33,-,28.1,56,40,13.0,18.8,4.79,14.01,-,-,-,-,-,27.26,-,73.47,66.0,-
1306,桃園市,2007/09/27,中壢,5.5,0.6,-,14.4,23,43,18.0,35.21,14.73,20.48,2.101,0.323,1.78,-,-,28.75,-,67.24,43.0,-
1307,桃園市,2007/09/27,大園,3.3,0.24,-,18.4,25,33,16.0,23.33,6.91,16.42,-,-,-,-,-,28.3,-,69.64,33.0,-
1308,桃園市,2007/09/26,桃園,5.7,0.44,-,22.7,30,42,21.0,21.97,4.36,17.61,1.906,0.155,1.75,-,-,27.38,-,77.5,42.0,-
1309,桃園市,2007/09/26,平鎮,4.6,0.37,-,25.4,34,43,20.0,18.52,3.75,14.77,-,-,-,-,-,26.81,-,73.76,43.0,-
1310,桃園市,2007/09/26,觀音,5.7,0.16,-,29.0,36,40,18.0,11.82,1.72,10.09,-,-,-,-,-,26.58,-,84.11,40.0,-
1311,桃園市,2007/09/26,龍潭,2.3,0.36,-,21.0,31,46,16.0,21.82,5.91,15.91,-,-,-,-,-,25.62,-,81.7,46.0,-
1312,桃園市,2007/09/26,大園,4.3,0.22,-,23.2,32,39,21.0,19.89,5.17,14.72,-,-,-,-,-,26.19,-,81.93,39.0,-
1313,桃園市,2007/09/26,中壢,4.9,0.51,-,19.6,26,56,22.0,25.59,6.49,19.1,2.052,0.258,1.79,-,-,27.27,-,77.36,53.0,-
1314,桃園市,2007/09/25,桃園,4.3,0.34,-,29.1,38,39,16.0,14.3,1.99,12.31,1.817,0.08,1.74,-,-,27.99,-,68.5,39.0,-
1315,桃園市,2007/09/25,觀音,5.6,0.16,-,29.1,37,42,17.0,9.93,1.6,8.33,-,-,-,-,-,27.1,-,76.42,42.0,-
1316,桃園市,2007/09/25,中壢,3.0,0.46,-,22.9,29,49,19.0,21.75,6.02,15.73,1.97,0.183,1.79,-,-,27.94,-,69.02,49.0,-
1317,桃園市,2007/09/25,平鎮,3.2,0.28,-,30.7,40,39,19.0,11.51,2.52,8.99,-,-,-,-,-,27.55,-,65.27,42.0,-
1318,桃園市,2007/09/25,龍潭,1.9,0.31,-,27.1,38,39,15.0,13.42,3.07,10.35,-,-,-,-,-,26.77,-,74.44,39.0,-
1319,桃園市,2007/09/25,大園,3.2,0.21,-,27.1,36,36,17.0,13.98,2.1,11.88,-,-,-,-,-,26.82,-,74.78,36.0,-
1320,桃園市,2007/09/24,大園,3.5,0.18,-,17.6,22,29,11.0,16.43,5.02,11.42,-,-,-,-,-,28.11,-,71.84,29.0,-
1321,桃園市,2007/09/24,中壢,2.9,0.46,-,11.5,14,37,13.0,23.64,10.6,13.04,1.946,0.207,1.74,-,-,28.18,-,75.05,37.0,-
1322,桃園市,2007/09/24,桃園,2.9,0.28,-,18.5,22,26,10.0,11.08,2.27,8.81,1.764,0.074,1.69,-,-,28.4,-,73.41,26.0,-
1323,桃園市,2007/09/24,觀音,4.8,0.17,-,19.2,25,28,13.0,11.29,2.65,8.64,-,-,-,-,-,28.7,-,70.34,28.0,-
1324,桃園市,2007/09/24,平鎮,2.8,0.26,-,16.7,20,25,10.0,12.52,3.77,8.74,-,-,-,-,-,27.9,-,69.78,25.0,-
1325,桃園市,2007/09/24,龍潭,1.2,0.29,-,16.1,20,29,7.0,13.33,5.29,8.04,-,-,-,-,-,27.01,-,81.57,29.0,-
1326,桃園市,2007/09/23,平鎮,2.7,0.24,-,18.8,24,21,8.0,10.73,4.03,6.69,-,-,-,-,-,28.26,-,69.45,22.0,-
1327,桃園市,2007/09/23,龍潭,1.4,0.29,-,17.7,24,29,6.0,13.26,4.33,8.93,-,-,-,-,-,28.01,-,76.51,31.0,-
1328,桃園市,2007/09/23,觀音,3.5,0.18,-,18.7,28,24,10.0,9.38,1.85,7.54,-,-,-,-,-,29.06,-,70.92,26.0,-
1329,桃園市,2007/09/23,中壢,2.6,0.36,-,13.7,17,29,11.0,16.62,6.49,10.13,1.893,0.171,1.72,-,-,28.53,-,74.64,29.0,-
1330,桃園市,2007/09/23,桃園,3.4,0.25,-,18.4,25,19,8.0,9.21,1.3,7.91,1.733,0.038,1.7,-,-,28.52,-,75.29,22.0,-
1331,桃園市,2007/09/23,大園,2.5,0.18,-,15.7,22,23,10.0,15.05,4.41,10.65,-,-,-,-,-,28.5,-,72.66,23.0,-
1332,桃園市,2007/09/22,平鎮,3.9,0.35,-,13.2,17,25,7.0,18.88,6.02,12.87,-,-,-,-,-,25.91,-,83.21,25.0,-
1333,桃園市,2007/09/22,大園,2.7,0.19,-,14.7,17,26,9.0,17.41,5.72,11.69,-,-,-,-,-,26.16,-,88.33,26.0,-
1334,桃園市,2007/09/22,龍潭,2.0,0.27,-,13.9,18,27,5.0,15.59,3.56,12.03,-,-,-,-,-,25.03,-,94.39,27.0,-
1335,桃園市,2007/09/22,觀音,5.6,0.13,-,16.2,18,30,11.0,11.48,2.17,9.29,-,-,-,-,-,26.41,-,89.07,30.0,-
1336,桃園市,2007/09/22,桃園,3.3,0.4,-,11.5,14,21,7.0,22.34,7.07,15.27,1.866,0.141,1.73,-,-,26.19,-,90.54,21.0,-
1337,桃園市,2007/09/22,中壢,3.8,0.44,-,8.4,12,36,14.0,26.13,10.27,15.86,2.013,0.247,1.77,-,-,26.19,-,89.72,36.0,-
1338,桃園市,2007/09/21,桃園,4.3,0.47,-,11.4,16,23,10.0,27.68,13.03,14.65,1.901,0.201,1.7,-,-,26.68,-,82.05,23.0,-
1339,桃園市,2007/09/21,大園,2.8,0.16,-,15.3,20,24,8.0,16.42,6.61,9.81,-,-,-,-,-,25.87,-,84.29,27.0,-
1340,桃園市,2007/09/21,平鎮,5.1,0.39,-,11.8,17,-,11.0,24.45,10.47,13.98,-,-,-,-,-,26.39,-,75.83,19.0,-
1341,桃園市,2007/09/21,中壢,4.5,0.55,-,8.0,12,35,11.0,33.04,17.16,15.88,2.081,0.33,1.75,-,-,26.84,-,80.38,35.0,-
1342,桃園市,2007/09/21,觀音,6.1,0.13,-,17.4,23,31,12.0,11.99,3.92,8.07,-,-,-,-,-,26.41,-,83.18,31.0,-
1343,桃園市,2007/09/21,龍潭,2.9,0.28,-,13.0,18,31,6.0,19.12,7.19,11.93,-,-,-,-,-,25.79,-,83.74,31.0,-
1344,桃園市,2007/09/20,龍潭,4.5,0.61,-,22.0,44,60,26.0,29.58,9.19,20.39,-,-,-,-,-,26.39,-,83.87,55.0,-
1345,桃園市,2007/09/20,桃園,9.0,0.82,-,19.7,37,57,34.0,37.86,17.99,19.87,2.299,0.422,1.88,-,-,27.65,-,78.74,54.0,-
1346,桃園市,2007/09/20,中壢,7.3,1.02,-,12.4,28,68,36.0,51.67,23.82,27.85,2.541,0.573,1.97,-,-,27.45,-,79.95,59.0,-
1347,桃園市,2007/09/20,大園,5.0,0.65,-,19.4,41,58,-,44.88,21.84,23.05,-,-,-,-,-,27.17,-,79.94,54.0,-
1348,桃園市,2007/09/20,平鎮,9.1,0.62,-,17.9,39,57,33.0,33.4,10.06,23.34,-,-,-,-,-,27.03,-,75.05,54.0,-
1349,桃園市,2007/09/20,觀音,6.4,0.55,-,27.1,56,57,37.0,24.68,6.54,18.14,-,-,-,-,-,27.31,-,80.29,58.0,-
1350,桃園市,2007/09/19,桃園,8.2,1.14,-,22.4,36,40,23.0,48.83,13.85,34.98,2.662,0.721,1.94,-,-,24.67,-,91.95,51.0,-
1351,桃園市,2007/09/19,中壢,11.0,1.85,-,13.0,22,56,27.0,85.17,46.66,38.52,3.05,1.041,2.01,-,-,25.04,-,90.05,53.0,-
1352,桃園市,2007/09/19,觀音,6.4,0.7,-,37.0,57,64,47.0,28.56,5.27,23.31,-,-,-,-,-,25.73,-,83.22,65.0,-
1353,桃園市,2007/09/19,龍潭,2.0,0.73,-,23.5,32,33,10.0,34.23,10.18,24.06,-,-,-,-,-,24.05,-,94.12,45.0,-
1354,桃園市,2007/09/19,平鎮,9.8,0.96,-,25.8,39,41,22.0,48.11,17.66,30.45,-,-,-,-,-,24.56,-,84.03,57.0,-
1355,桃園市,2007/09/19,大園,6.6,0.82,-,22.6,35,44,-,50.47,17.66,32.84,-,-,-,-,-,24.73,-,88.12,44.0,-
1356,桃園市,2007/09/18,桃園,3.6,0.23,-,26.9,34,17,6.0,11.77,1.23,10.5,1.793,0.053,1.74,-,-,25.07,-,94.05,35.0,-
1357,桃園市,2007/09/18,中壢,1.3,0.31,-,24.0,27,34,8.0,15.84,5.97,9.88,1.851,0.089,1.76,-,-,24.66,-,96.47,34.0,-
1358,桃園市,2007/09/18,觀音,0.8,0.21,-,36.3,41,37,9.0,4.05,0.32,3.79,-,-,-,-,-,24.94,-,93.6,39.0,-
1359,桃園市,2007/09/18,龍潭,0.6,0.22,-,30.5,37,33,5.0,9.02,2.34,6.68,-,-,-,-,-,23.77,-,98.77,37.0,-
1360,桃園市,2007/09/18,平鎮,1.4,0.21,-,30.2,37,22,9.0,7.41,1.42,5.99,-,-,-,-,-,24.06,-,90.91,36.0,-
1361,桃園市,2007/09/18,大園,1.5,0.2,-,30.8,35,31,-,5.54,1.86,3.68,-,-,-,-,-,24.66,-,94.44,36.0,-
1362,桃園市,2007/09/17,桃園,4.3,0.45,-,39.2,42,49,26.0,17.52,2.07,15.46,1.905,0.12,1.79,-,-,25.37,-,86.25,49.0,-
1363,桃園市,2007/09/17,中壢,4.5,0.61,-,31.3,35,62,31.0,29.46,6.73,22.74,2.132,0.251,1.88,-,-,25.18,-,87.74,56.0,-
1364,桃園市,2007/09/17,觀音,-,0.23,-,55.1,58,56,31.0,5.54,0.35,5.11,-,-,-,-,-,25.74,-,81.65,54.0,-
1365,桃園市,2007/09/17,龍潭,1.9,0.37,-,37.1,40,51,19.0,17.86,3.09,14.77,-,-,-,-,-,23.98,-,92.71,50.0,-
1366,桃園市,2007/09/17,平鎮,3.2,0.33,-,41.4,44,46,28.0,17.35,1.71,15.63,-,-,-,-,-,24.63,-,82.36,46.0,-
1367,桃園市,2007/09/17,大園,2.3,0.27,-,47.5,50,46,28.0,10.47,2.1,8.39,-,-,-,-,-,25.24,-,83.72,46.0,-
1368,桃園市,2007/09/16,桃園,7.7,0.58,-,51.2,63,82,53.0,20.15,1.24,18.9,1.982,0.148,1.83,-,-,26.95,-,70.58,66.0,-
1369,桃園市,2007/09/16,中壢,7.1,0.7,-,45.5,50,91,59.0,32.79,5.08,27.71,2.264,0.297,1.97,-,-,26.92,-,70.7,70.0,-
1370,桃園市,2007/09/16,觀音,7.0,0.36,-,59.1,74,79,54.0,13.97,0.77,13.19,-,-,-,-,-,26.57,-,72.48,68.0,-
1371,桃園市,2007/09/16,龍潭,4.1,0.46,-,54.3,65,82,44.0,18.46,1.89,16.57,-,-,-,-,-,25.97,-,72.55,66.0,-
1372,桃園市,2007/09/16,平鎮,6.0,0.45,-,58.2,65,81,54.0,17.67,2.21,15.47,-,-,-,-,-,26.41,-,67.0,66.0,-
1373,桃園市,2007/09/16,大園,6.2,0.4,-,55.9,73,75,55.0,18.86,1.21,17.6,-,-,-,-,-,26.21,-,73.62,66.0,-
1374,桃園市,2007/09/15,桃園,12.8,0.84,-,39.6,63,112,78.0,40.87,10.18,30.69,2.346,0.405,1.94,-,-,26.31,-,72.07,81.0,-
1375,桃園市,2007/09/15,中壢,8.4,1.14,-,31.3,48,117,73.0,52.41,13.33,39.09,2.665,0.622,2.04,-,-,26.41,-,71.31,84.0,-
1376,桃園市,2007/09/15,觀音,7.4,0.53,-,49.6,72,99,67.0,22.92,1.64,21.34,-,-,-,-,-,26.57,-,72.75,74.0,-
1377,桃園市,2007/09/15,龍潭,4.1,0.48,-,47.2,67,85,47.0,20.21,1.82,18.38,-,-,-,-,-,25.48,-,70.54,68.0,-
1378,桃園市,2007/09/15,平鎮,6.2,0.62,-,44.1,65,93,63.0,29.65,3.96,25.68,-,-,-,-,-,26.0,-,66.89,72.0,-
1379,桃園市,2007/09/15,大園,7.6,0.58,-,43.8,67,94,68.0,32.31,3.16,29.15,-,-,-,-,-,26.16,-,72.86,72.0,-
1380,桃園市,2007/09/14,桃園,15.1,0.8,-,42.4,77,109,74.0,35.78,6.97,28.8,2.36,0.418,1.94,-,-,27.2,-,72.0,90.0,-
1381,桃園市,2007/09/14,中壢,9.6,1.24,-,36.4,69,120,75.0,53.93,14.01,39.91,2.747,0.702,2.05,-,-,27.08,-,72.62,85.0,-
1382,桃園市,2007/09/14,觀音,5.6,0.46,-,55.0,78,107,71.0,16.38,1.26,15.1,-,-,-,-,-,26.54,-,77.56,78.0,-
1383,桃園市,2007/09/14,龍潭,4.5,0.55,-,44.5,82,95,51.0,27.54,3.84,23.7,-,-,-,-,-,26.21,-,71.8,114.0,-
1384,桃園市,2007/09/14,平鎮,7.7,0.61,-,48.8,83,107,71.0,29.88,2.84,27.04,-,-,-,-,-,26.46,-,69.3,96.0,-
1385,桃園市,2007/09/14,大園,6.2,0.54,-,47.5,76,102,73.0,34.93,7.2,27.73,-,-,-,-,-,26.26,-,76.52,76.0,-
1386,桃園市,2007/09/13,桃園,4.9,0.68,-,37.2,49,97,63.0,22.96,2.02,20.93,2.084,0.221,1.86,-,-,26.73,-,80.25,74.0,-
1387,桃園市,2007/09/13,中壢,8.7,0.97,-,30.1,37,121,72.0,41.6,8.91,32.69,2.422,0.452,1.97,-,-,26.57,-,81.99,86.0,-
1388,桃園市,2007/09/13,觀音,3.1,0.41,-,58.0,70,103,65.0,7.61,0.39,7.17,-,-,-,-,-,26.55,-,80.73,76.0,-
1389,桃園市,2007/09/13,龍潭,3.9,0.58,-,39.9,51,102,52.0,21.34,2.25,19.09,-,-,-,-,-,25.35,-,85.05,76.0,-
1390,桃園市,2007/09/13,平鎮,6.0,0.55,-,43.9,50,102,70.0,21.77,2.8,18.97,-,-,-,-,-,25.83,-,78.55,76.0,-
1391,桃園市,2007/09/13,大園,2.2,0.44,-,50.7,59,92,66.0,13.72,2.31,11.4,-,-,-,-,-,25.97,-,82.21,71.0,-
1392,桃園市,2007/09/12,桃園,6.9,0.69,-,38.0,50,73,48.0,30.62,3.03,27.6,2.234,0.404,1.83,-,-,26.64,-,74.14,62.0,-
1393,桃園市,2007/09/12,中壢,9.4,0.82,-,32.9,38,91,49.0,39.81,7.26,32.55,2.432,0.464,1.97,-,-,26.73,-,75.44,70.0,-
1394,桃園市,2007/09/12,觀音,6.0,0.37,-,52.8,65,84,55.0,13.23,0.83,12.38,-,-,-,-,-,26.25,-,81.03,67.0,-
1395,桃園市,2007/09/12,龍潭,3.8,0.44,-,45.2,59,74,32.0,22.09,2.73,19.34,-,-,-,-,-,25.74,-,75.04,62.0,-
1396,桃園市,2007/09/12,平鎮,7.7,0.54,-,43.3,52,80,46.0,25.22,2.58,22.64,-,-,-,-,-,26.22,-,71.92,65.0,-
1397,桃園市,2007/09/12,大園,3.6,0.41,-,45.4,59,78,51.0,22.93,3.68,19.25,-,-,-,-,-,25.87,-,80.64,64.0,-
1398,桃園市,2007/09/11,桃園,6.2,0.57,-,32.0,40,60,28.0,28.55,3.76,24.79,2.035,0.233,1.8,-,-,26.52,-,74.67,55.0,-
1399,桃園市,2007/09/11,中壢,7.5,0.72,-,27.9,32,69,31.0,36.68,7.91,28.77,2.341,0.395,1.95,-,-,26.53,-,75.32,60.0,-
