序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1239,嘉義市,2013/11/22,嘉義,7.0,0.95,-,6.2,14,124,82.0,51.28,15.74,35.54,2.639,0.596,2.04,1.5,20.24,82.81,87.0
1240,嘉義市,2013/11/21,嘉義,4.9,0.77,-,25.8,55,124,82.0,33.39,4.76,28.64,2.427,0.393,2.03,1.42,21.59,63.84,87.0
1241,嘉義市,2013/11/20,嘉義,7.2,1.0,-,24.9,61,187,115.0,43.58,7.58,36.0,2.583,0.485,2.1,1.23,20.4,63.64,118.0
1242,嘉義市,2013/11/19,嘉義,9.2,0.68,-,26.6,60,137,75.0,35.01,4.27,30.74,2.305,0.335,1.97,1.6,19.01,52.52,94.0
1243,嘉義市,2013/11/18,嘉義,7.2,0.55,-,36.1,64,152,63.0,27.74,2.86,24.87,2.152,0.216,1.94,2.31,19.28,47.29,101.0
1244,嘉義市,2013/11/17,嘉義,5.9,0.66,-,36.2,71,152,81.0,25.0,2.43,22.56,2.197,0.218,1.98,2.46,20.66,62.87,101.0
1245,嘉義市,2013/11/16,嘉義,4.9,0.7,-,28.7,64,111,78.0,25.16,2.19,22.97,2.209,0.236,1.97,2.69,22.21,77.11,80.0
1246,嘉義市,2013/11/15,嘉義,4.9,0.56,-,24.8,56,82,48.0,25.13,3.47,21.67,2.138,0.223,1.92,2.64,23.53,77.51,67.0
1247,嘉義市,2013/11/14,嘉義,5.3,0.5,-,25.4,52,70,32.0,28.4,5.96,22.44,2.167,0.242,1.93,2.26,23.26,78.05,60.0
1248,嘉義市,2013/11/13,嘉義,6.0,0.59,-,26.4,59,101,48.0,26.92,4.4,22.52,2.252,0.259,1.99,2.1,24.02,77.15,76.0
1249,嘉義市,2013/11/12,嘉義,4.6,0.54,-,27.0,59,67,33.0,24.01,2.94,21.07,2.184,0.215,1.97,1.76,23.69,76.9,65.0
1250,嘉義市,2013/11/11,嘉義,4.8,0.54,-,19.6,44,98,50.0,21.72,2.97,18.74,2.147,0.181,1.97,1.63,24.94,83.24,74.0
1251,嘉義市,2013/11/10,嘉義,4.8,0.55,-,25.4,52,118,65.0,21.03,2.35,18.68,2.158,0.175,1.98,1.74,25.46,84.77,84.0
1252,嘉義市,2013/11/09,嘉義,2.6,0.53,-,33.0,61,118,70.0,17.39,1.16,16.22,2.085,0.16,1.93,1.39,24.94,84.88,84.0
1253,嘉義市,2013/11/08,嘉義,4.0,0.58,-,37.4,71,117,-,17.12,1.4,15.7,2.144,0.176,1.97,1.83,25.15,82.49,84.0
1254,嘉義市,2013/11/07,嘉義,2.9,0.56,-,30.5,68,117,-,19.4,1.83,17.56,2.16,0.204,1.96,1.6,24.45,84.92,84.0
1255,嘉義市,2013/11/06,嘉義,4.0,0.64,-,25.0,53,88,49.0,29.74,6.56,23.19,2.269,0.276,1.99,2.16,24.31,83.39,69.0
1256,嘉義市,2013/11/05,嘉義,5.0,0.71,-,22.4,52,75,41.0,29.9,3.95,25.95,2.268,0.272,2.0,1.95,24.04,78.57,62.0
1257,嘉義市,2013/11/04,嘉義,3.5,0.53,-,26.4,43,54,27.0,24.1,3.48,20.62,2.069,0.17,1.9,2.2,24.47,80.84,52.0
1258,嘉義市,2013/11/03,嘉義,3.3,0.39,-,18.6,34,61,31.0,17.85,3.31,14.55,1.999,0.125,1.87,2.41,25.2,86.8,56.0
1259,嘉義市,2013/11/02,嘉義,3.4,0.5,-,18.8,39,78,45.0,23.85,3.58,20.27,2.1,0.204,1.9,1.9,24.86,89.96,64.0
1260,嘉義市,2013/11/01,嘉義,4.4,0.55,-,34.4,80,89,44.0,25.65,4.55,21.11,2.2,0.262,1.94,1.76,25.4,78.03,91.0
1261,宜蘭縣,2013/11/30,宜蘭,2.5,0.33,420.36,38.4,50,45,24.0,9.1,1.2,7.9,-,-,-,-,15.78,64.45,46.0
1262,宜蘭縣,2013/11/30,冬山,2.8,0.33,-,26.6,36,43,18.0,16.5,5.33,11.17,-,-,-,-,15.2,69.77,43.0
1263,宜蘭縣,2013/11/29,宜蘭,4.2,0.32,418.46,40.4,50,55,25.0,8.68,1.51,7.17,-,-,-,-,14.03,57.71,52.0
1264,宜蘭縣,2013/11/29,冬山,3.7,0.27,-,36.9,45,52,17.0,11.12,2.7,8.42,-,-,-,-,13.82,59.41,51.0
1265,宜蘭縣,2013/11/28,宜蘭,3.4,0.34,417.98,34.7,36,49,26.0,8.5,1.26,7.24,-,-,-,-,14.34,71.53,49.0
1266,宜蘭縣,2013/11/28,冬山,2.8,0.28,-,29.6,33,43,19.0,9.95,2.06,7.89,-,-,-,-,14.32,78.9,43.0
1267,宜蘭縣,2013/11/27,宜蘭,1.7,0.32,417.91,39.1,48,66,28.0,7.33,1.57,5.76,-,-,-,-,19.64,70.93,58.0
1268,宜蘭縣,2013/11/27,冬山,2.2,0.31,-,25.4,36,72,21.0,17.92,6.69,11.23,-,-,-,-,19.2,76.88,61.0
1269,宜蘭縣,2013/11/26,宜蘭,3.8,0.41,422.7,29.6,39,112,35.0,11.14,2.06,9.07,-,-,-,-,17.87,71.88,81.0
1270,宜蘭縣,2013/11/26,冬山,2.7,0.34,-,23.7,31,116,28.0,13.74,3.38,10.34,-,-,-,-,18.2,73.92,83.0
1271,宜蘭縣,2013/11/25,宜蘭,3.9,0.46,424.06,34.2,41,65,26.0,10.15,1.46,8.69,-,-,-,-,18.22,75.32,58.0
1272,宜蘭縣,2013/11/25,冬山,2.5,0.39,-,25.3,32,75,20.0,15.02,3.89,11.13,-,-,-,-,17.98,80.17,62.0
1273,宜蘭縣,2013/11/24,宜蘭,2.8,0.35,422.16,26.3,38,45,27.0,10.88,1.29,9.58,-,-,-,-,22.21,78.38,45.0
1274,宜蘭縣,2013/11/24,冬山,1.9,0.31,-,17.7,31,39,18.0,15.85,4.47,11.38,-,-,-,-,21.77,83.16,39.0
1275,宜蘭縣,2013/11/23,宜蘭,2.0,0.33,421.97,29.3,45,42,26.0,10.96,1.93,9.03,-,-,-,-,21.23,81.65,42.0
1276,宜蘭縣,2013/11/23,冬山,1.9,0.3,-,19.5,33,38,18.0,17.4,5.27,12.13,-,-,-,-,20.8,84.21,38.0
1277,宜蘭縣,2013/11/22,宜蘭,2.2,0.32,421.23,23.4,28,29,21.0,13.53,1.97,11.56,-,-,-,-,18.12,95.21,29.0
1278,宜蘭縣,2013/11/22,冬山,1.4,0.27,-,19.3,28,27,15.0,16.62,4.19,12.44,-,-,-,-,18.11,97.47,31.0
1279,宜蘭縣,2013/11/21,宜蘭,2.2,0.36,422.79,26.6,31,45,28.0,12.67,1.79,10.89,-,-,-,-,18.51,84.62,45.0
1280,宜蘭縣,2013/11/21,冬山,2.6,0.4,-,16.6,20,53,27.0,26.53,8.31,18.22,-,-,-,-,18.43,89.95,52.0
1281,宜蘭縣,2013/11/20,宜蘭,4.8,0.42,423.48,40.5,55,68,41.0,11.77,1.71,10.06,-,-,-,-,18.29,70.46,59.0
1282,宜蘭縣,2013/11/20,冬山,4.4,0.4,-,28.9,34,70,36.0,20.35,3.96,16.39,-,-,-,-,18.92,72.18,60.0
1283,宜蘭縣,2013/11/19,宜蘭,9.4,0.44,418.09,42.2,60,72,38.0,12.1,1.38,10.71,-,-,-,-,16.81,60.26,61.0
1284,宜蘭縣,2013/11/19,冬山,5.0,0.37,-,37.0,45,67,32.0,14.35,2.88,11.47,-,-,-,-,16.78,64.18,58.0
1285,宜蘭縣,2013/11/18,宜蘭,4.7,0.36,413.81,46.7,58,107,37.0,7.93,0.95,6.97,-,-,-,-,17.12,58.48,78.0
1286,宜蘭縣,2013/11/18,冬山,4.5,0.36,-,39.5,47,104,34.0,14.77,3.33,11.44,-,-,-,-,17.19,59.7,77.0
1287,宜蘭縣,2013/11/17,宜蘭,5.1,0.43,418.18,51.7,68,124,52.0,8.13,0.8,7.31,-,-,-,-,18.37,65.7,87.0
1288,宜蘭縣,2013/11/17,冬山,4.1,0.37,-,45.5,56,112,42.0,9.47,1.51,7.96,-,-,-,-,18.54,67.15,81.0
1289,宜蘭縣,2013/11/16,宜蘭,2.2,0.5,420.31,32.1,35,40,30.0,10.88,1.38,9.51,-,-,-,-,19.78,91.77,40.0
1290,宜蘭縣,2013/11/16,冬山,1.8,0.41,-,27.2,30,35,22.0,13.65,2.44,11.2,-,-,-,-,19.94,93.72,35.0
1291,宜蘭縣,2013/11/15,宜蘭,2.4,0.42,420.87,22.4,28,34,25.0,10.02,1.09,8.92,-,-,-,-,20.31,92.13,34.0
1292,宜蘭縣,2013/11/15,冬山,1.6,0.35,-,19.0,25,28,18.0,14.18,2.65,11.51,-,-,-,-,20.29,95.76,30.0
1293,宜蘭縣,2013/11/14,宜蘭,2.9,0.4,415.3,25.1,37,19,12.0,12.37,2.24,10.13,-,-,-,-,20.86,93.97,33.0
1294,宜蘭縣,2013/11/14,冬山,1.2,0.27,-,17.0,20,13,8.0,15.73,4.42,11.31,-,-,-,-,20.87,95.67,21.0
1295,宜蘭縣,2013/11/13,宜蘭,2.3,0.27,409.45,34.1,38,14,10.0,7.66,1.22,6.44,-,-,-,-,19.27,95.54,34.0
1296,宜蘭縣,2013/11/13,冬山,2.0,0.2,-,25.4,31,7,4.0,10.37,3.09,7.28,-,-,-,-,19.12,98.84,28.0
1297,宜蘭縣,2013/11/12,宜蘭,1.8,0.35,410.05,35.1,42,17,12.0,9.69,1.23,8.45,-,-,-,-,19.1,97.43,38.0
1298,宜蘭縣,2013/11/12,冬山,1.0,0.26,-,24.5,31,8,8.0,13.87,2.96,10.91,-,-,-,-,19.19,99.47,29.0
1299,宜蘭縣,2013/11/11,宜蘭,1.4,0.37,408.73,41.6,46,26,16.0,8.0,1.26,6.75,-,-,-,-,21.17,93.21,42.0
1300,宜蘭縣,2013/11/11,冬山,1.2,0.31,-,29.9,35,16,11.0,11.79,2.41,9.38,-,-,-,-,21.06,97.97,32.0
1301,宜蘭縣,2013/11/10,宜蘭,3.5,0.28,415.77,13.5,21,40,14.0,10.19,2.19,8.0,-,-,-,-,25.68,85.79,40.0
1302,宜蘭縣,2013/11/10,冬山,3.5,0.31,-,9.1,15,34,13.0,14.83,5.59,9.25,-,-,-,-,25.62,87.27,34.0
1303,宜蘭縣,2013/11/09,宜蘭,1.8,0.33,416.54,12.4,20,40,15.0,13.09,2.95,10.13,-,-,-,-,25.02,83.81,40.0
1304,宜蘭縣,2013/11/09,冬山,1.8,0.28,-,9.6,14,28,12.0,12.21,4.51,7.71,-,-,-,-,24.5,85.72,28.0
1305,宜蘭縣,2013/11/08,宜蘭,1.8,0.41,416.18,23.7,36,32,16.0,11.72,2.29,9.43,-,-,-,-,23.67,88.13,35.0
1306,宜蘭縣,2013/11/08,冬山,2.8,0.4,-,13.5,19,33,13.0,18.73,6.81,11.92,-,-,-,-,23.32,90.38,33.0
1307,宜蘭縣,2013/11/07,宜蘭,1.7,0.37,408.05,37.7,44,27,20.0,7.72,0.61,7.09,-,-,-,-,21.92,92.88,37.0
1308,宜蘭縣,2013/11/07,冬山,2.1,0.3,-,36.5,45,21,16.0,9.42,1.44,7.98,-,-,-,-,21.78,97.35,42.0
1309,宜蘭縣,2013/11/06,宜蘭,2.2,0.44,418.16,31.6,34,21,13.0,8.86,1.33,7.5,-,-,-,-,22.95,93.97,38.0
1310,宜蘭縣,2013/11/06,冬山,2.2,0.37,-,24.7,27,16,12.0,14.35,4.12,10.22,-,-,-,-,22.85,95.37,39.0
1311,宜蘭縣,2013/11/05,宜蘭,1.5,0.39,413.71,42.2,48,21,16.0,6.76,0.69,6.04,-,-,-,-,20.39,98.6,48.0
1312,宜蘭縣,2013/11/05,冬山,1.6,0.38,-,37.4,43,10,10.0,12.01,1.9,10.09,-,-,-,-,20.68,99.55,39.0
1313,宜蘭縣,2013/11/04,宜蘭,1.4,0.39,409.27,44.8,46,20,12.0,8.06,0.79,7.24,-,-,-,-,21.33,94.48,43.0
1314,宜蘭縣,2013/11/04,冬山,1.0,0.29,-,46.4,49,16,11.0,9.12,1.63,7.48,-,-,-,-,21.0,98.86,44.0
1315,宜蘭縣,2013/11/03,宜蘭,2.3,0.28,416.7,16.2,33,21,10.0,11.9,3.8,8.08,-,-,-,-,24.45,90.41,34.0
1316,宜蘭縣,2013/11/03,冬山,1.6,0.24,-,18.6,39,19,8.0,13.91,6.77,7.14,-,-,-,-,24.34,93.07,42.0
1317,宜蘭縣,2013/11/02,宜蘭,2.2,0.35,416.98,6.5,9,21,9.0,15.73,6.93,8.78,-,-,-,-,24.27,93.2,21.0
1318,宜蘭縣,2013/11/02,冬山,2.0,0.24,-,6.6,8,17,9.0,15.7,8.01,7.69,-,-,-,-,24.07,96.33,17.0
1319,宜蘭縣,2013/11/01,宜蘭,1.5,0.24,403.52,21.9,30,19,8.0,6.07,1.24,4.85,-,-,-,-,23.58,95.32,32.0
1320,宜蘭縣,2013/11/01,冬山,2.3,0.28,-,18.6,33,17,8.0,18.92,8.28,10.64,-,-,-,-,24.42,94.08,30.0
1321,桃園市,2013/11/30,桃園,5.5,0.47,-,32.7,49,43,24.0,21.59,2.79,18.8,2.087,0.148,1.94,2.03,16.54,59.73,53.0
1322,桃園市,2013/11/30,中壢,9.1,1.81,-,20.7,29,61,29.0,63.07,30.19,32.88,2.514,0.553,1.96,-,16.44,54.08,56.0
1323,桃園市,2013/11/30,大園,6.6,0.32,-,34.8,51,49,28.0,22.45,3.16,19.29,-,-,-,3.86,16.34,56.62,51.0
1324,桃園市,2013/11/30,龍潭,3.7,0.46,-,30.5,50,51,23.0,23.98,4.87,19.11,-,-,-,1.55,14.85,62.1,57.0
1325,桃園市,2013/11/30,平鎮,7.7,0.47,-,32.9,49,56,22.0,22.01,2.34,19.68,-,-,-,2.21,16.35,57.74,59.0
1326,桃園市,2013/11/30,觀音,10.6,0.38,-,25.3,47,67,31.0,24.28,2.59,21.68,-,-,-,4.27,16.73,54.07,58.0
1327,桃園市,2013/11/29,桃園,7.9,0.45,-,28.7,42,56,26.0,21.47,2.97,18.5,2.066,0.146,1.92,1.77,12.83,60.93,53.0
1328,桃園市,2013/11/29,中壢,8.5,0.77,-,21.8,32,70,29.0,46.74,17.58,29.16,2.332,0.379,1.95,-,13.07,53.53,60.0
1329,桃園市,2013/11/29,大園,7.6,0.3,-,35.5,46,60,29.0,20.75,4.5,16.25,-,-,-,6.05,12.86,55.86,55.0
1330,桃園市,2013/11/29,龍潭,5.7,0.38,-,32.2,44,62,23.0,19.54,4.22,15.32,-,-,-,3.71,12.05,61.25,56.0
1331,桃園市,2013/11/29,平鎮,8.7,0.42,-,30.0,41,70,24.0,21.78,2.13,19.64,-,-,-,3.39,13.18,56.38,60.0
1332,桃園市,2013/11/29,觀音,10.3,0.35,-,31.1,46,74,37.0,15.26,0.95,14.3,-,-,-,6.25,13.74,49.49,62.0
1333,桃園市,2013/11/28,桃園,5.8,0.45,-,22.8,30,53,28.0,22.43,3.26,19.17,2.05,0.149,1.9,1.67,12.83,76.41,52.0
1334,桃園市,2013/11/28,中壢,7.4,0.81,-,16.8,24,-,33.0,51.45,21.5,29.95,2.325,0.397,1.93,-,13.03,70.42,12.0
1335,桃園市,2013/11/28,大園,6.4,0.35,-,27.7,32,61,30.0,24.83,6.24,18.59,-,-,-,6.24,13.08,74.99,56.0
1336,桃園市,2013/11/28,龍潭,3.6,0.37,-,26.5,32,57,22.0,17.35,3.38,13.97,-,-,-,3.85,11.93,80.91,54.0
1337,桃園市,2013/11/28,平鎮,7.2,0.43,-,23.2,26,71,28.0,23.12,2.39,20.73,-,-,-,3.49,13.16,73.36,60.0
1338,桃園市,2013/11/28,觀音,10.9,0.34,-,24.4,28,76,29.0,15.55,1.51,14.03,-,-,-,6.81,14.13,64.16,63.0
1339,桃園市,2013/11/27,桃園,13.2,0.42,-,32.8,51,99,41.0,20.43,2.98,17.45,2.115,0.173,1.94,1.68,19.38,74.68,74.0
1340,桃園市,2013/11/27,中壢,2.2,0.83,-,24.1,37,-,36.0,42.55,17.06,25.49,2.326,0.407,1.92,-,18.87,72.42,14.0
1341,桃園市,2013/11/27,大園,5.0,0.33,-,35.5,53,107,38.0,18.39,2.42,15.97,-,-,-,5.43,18.64,81.6,78.0
1342,桃園市,2013/11/27,龍潭,3.5,0.42,-,32.7,50,107,27.0,17.95,3.73,14.22,-,-,-,2.5,18.15,79.62,78.0
1343,桃園市,2013/11/27,平鎮,4.6,0.4,-,30.4,48,112,31.0,20.86,3.19,17.67,-,-,-,2.78,18.97,77.48,81.0
1344,桃園市,2013/11/27,觀音,6.1,0.33,-,30.7,48,136,41.0,13.73,1.4,12.34,-,-,-,5.26,19.41,74.7,93.0
1345,桃園市,2013/11/26,桃園,5.2,0.38,-,31.1,37,126,39.0,15.24,1.9,13.33,2.014,0.122,1.89,3.19,19.17,64.3,88.0
1346,桃園市,2013/11/26,中壢,9.1,0.98,-,18.5,29,145,36.0,46.65,22.25,24.4,2.373,0.441,1.93,-,18.9,58.86,98.0
1347,桃園市,2013/11/26,大園,5.0,0.28,-,30.9,36,128,38.0,19.98,3.64,16.34,-,-,-,6.29,18.83,60.13,89.0
1348,桃園市,2013/11/26,龍潭,3.4,0.4,-,26.9,35,120,27.0,19.88,3.5,16.38,-,-,-,3.6,18.12,64.12,85.0
1349,桃園市,2013/11/26,平鎮,8.0,0.41,-,28.9,36,141,29.0,17.39,2.48,14.91,-,-,-,3.7,18.95,62.25,96.0
1350,桃園市,2013/11/26,觀音,8.2,0.32,-,26.0,32,143,35.0,15.66,1.77,13.9,-,-,-,6.64,19.97,54.52,96.0
1351,桃園市,2013/11/25,桃園,3.4,0.49,-,31.0,39,73,25.0,15.82,2.15,13.67,2.079,0.134,1.95,1.9,17.49,78.13,62.0
1352,桃園市,2013/11/25,中壢,5.1,0.8,-,23.2,26,86,25.0,39.0,14.52,24.48,2.273,0.31,1.96,-,17.09,75.79,68.0
1353,桃園市,2013/11/25,大園,4.3,0.4,-,31.9,37,88,26.0,21.58,5.12,16.46,-,-,-,5.39,16.96,82.3,69.0
1354,桃園市,2013/11/25,龍潭,2.5,0.45,-,31.9,42,71,21.0,14.8,2.6,12.2,-,-,-,3.8,16.19,82.85,60.0
1355,桃園市,2013/11/25,平鎮,4.4,0.48,-,29.7,37,86,18.0,18.93,3.19,15.74,-,-,-,3.0,17.2,79.89,68.0
1356,桃園市,2013/11/25,觀音,7.1,0.38,-,29.9,35,89,27.0,13.23,0.95,12.26,-,-,-,6.06,18.13,71.83,70.0
1357,桃園市,2013/11/24,桃園,18.1,0.58,-,32.0,61,73,47.0,29.19,5.51,23.67,2.299,0.237,2.06,0.98,21.8,77.04,63.0
1358,桃園市,2013/11/24,中壢,3.0,1.0,-,24.7,44,89,49.0,51.35,19.4,31.95,2.429,0.432,2.0,-,21.57,69.3,70.0
1359,桃園市,2013/11/24,大園,5.1,0.42,-,34.9,56,69,45.0,22.24,2.95,19.29,-,-,-,2.52,21.0,82.01,60.0
1360,桃園市,2013/11/24,龍潭,3.1,0.48,-,34.1,58,82,38.0,22.64,3.76,18.87,-,-,-,1.41,21.02,72.98,66.0
1361,桃園市,2013/11/24,平鎮,4.5,0.46,-,32.6,57,89,41.0,24.58,3.77,20.81,-,-,-,1.37,21.71,74.19,70.0
1362,桃園市,2013/11/24,觀音,4.5,0.36,-,30.1,47,91,46.0,-,-,-,-,-,-,2.7,21.76,77.62,70.0
1363,桃園市,2013/11/23,桃園,4.8,0.38,-,34.3,41,35,21.0,17.48,2.75,14.73,1.999,0.111,1.89,2.61,23.52,66.63,39.0
1364,桃園市,2013/11/23,中壢,11.7,1.37,-,20.1,29,50,27.0,62.6,30.78,31.82,2.556,0.604,1.95,-,23.37,60.3,50.0
1365,桃園市,2013/11/23,大園,4.9,0.29,-,35.2,43,42,24.0,18.85,2.02,16.8,-,-,-,3.77,23.31,60.85,43.0
1366,桃園市,2013/11/23,龍潭,3.7,0.51,-,31.1,58,56,25.0,28.84,7.75,21.09,-,-,-,1.4,22.08,65.63,69.0
1367,桃園市,2013/11/23,平鎮,11.2,0.46,-,32.0,48,50,20.0,22.47,3.82,18.67,-,-,-,2.35,23.33,63.88,50.0
1368,桃園市,2013/11/23,觀音,6.3,0.33,-,28.0,44,59,26.0,16.2,1.33,14.86,-,-,-,3.46,23.9,59.85,54.0
1369,桃園市,2013/11/22,桃園,4.5,0.34,-,32.5,34,33,17.0,17.08,2.62,14.46,1.977,0.117,1.86,3.3,20.35,76.58,33.0
1370,桃園市,2013/11/22,中壢,5.6,0.76,-,25.0,28,49,20.0,36.44,14.41,22.03,2.241,0.347,1.89,-,20.25,71.44,49.0
1371,桃園市,2013/11/22,大園,4.6,0.23,-,34.7,40,37,19.0,20.42,4.18,16.24,-,-,-,6.34,20.18,77.88,37.0
1372,桃園市,2013/11/22,龍潭,2.5,0.29,-,29.5,33,44,16.0,16.85,2.41,14.43,-,-,-,3.7,19.14,79.62,44.0
1373,桃園市,2013/11/22,平鎮,4.9,0.32,-,34.5,37,40,13.0,13.79,1.35,12.43,-,-,-,3.96,20.39,75.23,40.0
1374,桃園市,2013/11/22,觀音,10.5,0.21,-,26.9,32,49,19.0,15.93,1.39,14.53,-,-,-,7.0,21.31,70.06,49.0
1375,桃園市,2013/11/21,桃園,5.6,0.37,-,32.3,36,37,18.0,17.99,2.74,15.25,2.007,0.128,1.88,3.28,20.68,72.23,37.0
1376,桃園市,2013/11/21,中壢,9.5,1.03,-,20.8,24,62,25.0,47.46,20.6,26.86,2.394,0.474,1.92,-,20.48,67.22,16.0
1377,桃園市,2013/11/21,大園,4.5,0.25,-,34.6,38,57,25.0,20.31,3.92,16.39,-,-,-,4.8,20.7,68.33,54.0
1378,桃園市,2013/11/21,龍潭,2.2,0.38,-,25.8,32,49,24.0,20.91,3.67,17.23,-,-,-,2.28,18.87,76.15,49.0
1379,桃園市,2013/11/21,平鎮,8.6,0.36,-,31.4,32,48,17.0,16.67,1.56,15.09,-,-,-,3.14,20.52,71.03,48.0
1380,桃園市,2013/11/21,觀音,10.3,0.27,-,21.8,32,60,27.0,19.86,1.81,18.05,-,-,-,5.33,21.6,63.89,55.0
1381,桃園市,2013/11/20,桃園,6.4,0.49,-,41.1,50,65,31.0,22.05,1.94,20.1,2.073,0.147,1.93,2.62,19.43,63.04,58.0
1382,桃園市,2013/11/20,中壢,15.5,1.26,-,28.1,41,88,45.0,55.34,20.99,34.35,2.498,0.543,1.95,-,19.45,57.23,26.0
1383,桃園市,2013/11/20,大園,6.9,0.35,-,44.6,54,70,42.0,22.99,2.95,20.02,-,-,-,4.25,19.46,57.15,60.0
1384,桃園市,2013/11/20,龍潭,4.6,0.52,-,31.5,41,82,40.0,27.2,3.36,23.83,-,-,-,1.54,17.98,65.71,66.0
1385,桃園市,2013/11/20,平鎮,14.1,0.47,-,44.4,52,84,36.0,18.15,1.17,16.97,-,-,-,2.88,19.43,60.72,67.0
1386,桃園市,2013/11/20,觀音,11.7,0.39,-,34.9,49,89,44.0,22.35,1.3,21.04,-,-,-,4.42,20.24,53.77,70.0
1387,桃園市,2013/11/19,桃園,8.9,0.47,-,41.2,54,77,38.0,19.47,2.61,16.86,2.092,0.146,1.95,2.81,17.28,57.77,64.0
1388,桃園市,2013/11/19,中壢,-,-,-,-,41,97,42.0,-,-,-,-,-,-,-,-,-,12.0
1389,桃園市,2013/11/19,大園,9.1,0.38,-,44.1,56,77,42.0,22.45,3.48,18.97,-,-,-,5.92,17.02,52.45,64.0
1390,桃園市,2013/11/19,龍潭,6.7,0.41,-,45.3,55,81,31.0,14.93,2.58,12.36,-,-,-,4.43,16.4,56.48,66.0
1391,桃園市,2013/11/19,平鎮,11.8,0.44,-,44.7,55,87,33.0,16.89,1.65,15.24,-,-,-,3.53,17.55,53.35,68.0
1392,桃園市,2013/11/19,觀音,17.5,0.38,-,34.3,48,91,41.0,21.57,1.19,20.35,-,-,-,6.55,18.12,46.73,70.0
1393,桃園市,2013/11/18,桃園,6.2,0.51,-,36.3,52,113,38.0,21.99,3.57,18.42,2.097,0.155,1.94,1.71,16.75,59.95,82.0
1394,桃園市,2013/11/18,中壢,11.5,0.77,-,32.3,42,137,43.0,38.49,12.53,25.96,2.295,0.322,1.97,-,17.56,51.28,94.0
1395,桃園市,2013/11/18,大園,7.3,0.38,-,32.5,48,110,42.0,28.27,4.07,24.2,-,-,-,5.7,16.48,55.74,80.0
1396,桃園市,2013/11/18,龍潭,6.1,0.39,-,47.7,56,118,32.0,13.73,1.97,11.76,-,-,-,4.36,16.34,56.35,84.0
1397,桃園市,2013/11/18,平鎮,11.0,0.44,-,39.4,52,130,33.0,20.51,2.18,18.32,-,-,-,3.44,17.16,55.24,90.0
1398,桃園市,2013/11/18,觀音,10.1,0.35,-,38.0,54,127,39.0,15.38,1.27,14.1,-,-,-,6.35,17.39,50.02,88.0
1399,桃園市,2013/11/17,桃園,9.1,0.65,-,40.0,66,138,62.0,23.32,1.92,21.39,2.189,0.184,2.01,1.44,18.3,64.27,94.0
1400,桃園市,2013/11/17,中壢,10.3,1.01,-,33.5,48,153,61.0,46.81,13.45,33.35,2.427,0.387,2.04,-,18.86,56.14,102.0
1401,桃園市,2013/11/17,大園,10.2,0.43,-,48.6,64,153,64.0,23.39,1.85,21.53,-,-,-,4.96,18.32,57.76,102.0
1402,桃園市,2013/11/17,龍潭,5.4,0.48,-,54.5,68,137,45.0,15.32,1.57,13.75,-,-,-,3.83,17.87,61.14,94.0
1403,桃園市,2013/11/17,平鎮,11.6,0.53,-,49.7,66,158,52.0,19.47,1.64,17.82,-,-,-,3.28,18.89,59.29,104.0
1404,桃園市,2013/11/17,觀音,9.6,0.42,-,48.1,64,152,55.0,13.89,1.23,12.65,-,-,-,5.75,19.14,52.9,101.0
1405,桃園市,2013/11/16,桃園,4.7,0.68,-,33.0,43,81,56.0,20.8,2.76,18.04,2.148,0.17,1.98,1.27,19.58,84.86,66.0
1406,桃園市,2013/11/16,中壢,8.5,1.09,-,23.7,33,107,60.0,48.06,15.68,32.38,2.485,0.425,2.06,-,19.46,81.87,78.0
1407,桃園市,2013/11/16,大園,5.8,0.42,-,44.4,50,93,61.0,23.37,2.74,20.63,-,-,-,5.87,19.72,86.18,72.0
1408,桃園市,2013/11/16,龍潭,4.7,0.59,-,37.1,42,87,45.0,18.36,1.79,16.56,-,-,-,2.73,18.52,89.31,68.0
1409,桃園市,2013/11/16,平鎮,7.6,0.62,-,32.6,39,105,52.0,23.94,1.2,22.73,-,-,-,2.83,19.39,86.3,78.0
1410,桃園市,2013/11/16,觀音,11.2,0.41,-,48.9,55,113,59.0,-,-,-,-,-,-,6.12,20.87,73.71,82.0
1411,桃園市,2013/11/15,桃園,3.8,0.54,-,27.0,37,53,33.0,18.54,2.97,15.56,2.049,0.144,1.91,1.89,21.3,81.01,52.0
1412,桃園市,2013/11/15,中壢,5.8,0.83,-,21.2,31,73,36.0,36.82,12.67,24.15,2.353,0.381,1.97,-,20.67,78.6,62.0
1413,桃園市,2013/11/15,大園,5.1,0.42,-,31.4,39,70,45.0,25.7,5.8,19.9,-,-,-,7.87,20.53,87.13,60.0
