序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
168,臺北市,2008/03/04,士林,7.3,0.41,-,60.7,70,109,44.0,15.0,1.49,13.5,-,-,-,-,16.48,-,46.31,80.0,-
169,臺北市,2008/03/03,松山,8.8,0.87,410.97,21.4,49,141,52.0,60.18,17.71,42.47,2.537,0.35,2.19,-,16.97,-,65.1,96.0,-
170,臺北市,2008/03/03,古亭,5.2,0.66,-,36.9,51,135,52.0,35.05,8.68,26.37,2.128,0.191,1.94,-,17.43,-,61.43,92.0,-
171,臺北市,2008/03/03,中山,6.7,1.05,-,22.8,43,142,57.0,70.02,25.62,44.41,2.61,0.424,2.19,-,17.26,-,62.0,96.0,-
172,臺北市,2008/03/03,萬華,5.9,0.67,-,35.3,51,121,48.0,27.19,3.71,23.49,-,-,-,-,17.24,-,61.55,86.0,-
173,臺北市,2008/03/03,陽明,5.0,0.29,394.7,66.2,68,100,40.0,4.46,1.05,3.41,-,-,-,-,11.08,-,73.04,75.0,-
174,臺北市,2008/03/03,士林,6.3,0.66,-,40.8,61,142,53.0,35.58,10.02,25.56,-,-,-,-,17.16,-,62.28,96.0,-
175,臺北市,2008/03/02,松山,6.7,0.73,404.73,24.8,42,76,40.0,49.47,13.35,36.12,2.548,0.314,2.23,-,18.89,-,68.0,63.0,-
176,臺北市,2008/03/02,古亭,4.5,0.66,-,31.0,46,71,40.0,36.09,7.31,28.78,2.116,0.183,1.93,-,19.14,-,64.44,60.0,-
177,臺北市,2008/03/02,中山,5.3,0.85,-,26.0,44,89,47.0,55.17,17.11,38.06,2.449,0.337,2.11,-,19.24,-,63.06,70.0,-
178,臺北市,2008/03/02,萬華,5.7,0.88,-,31.4,53,67,42.0,42.08,9.07,33.01,-,-,-,-,18.81,-,68.19,58.0,-
179,臺北市,2008/03/02,陽明,3.3,0.29,393.41,60.4,72,45,28.0,4.77,1.36,3.41,-,-,-,-,12.31,-,81.05,63.0,-
180,臺北市,2008/03/02,士林,4.0,0.57,-,44.8,62,76,43.0,26.66,3.62,23.04,-,-,-,-,19.23,-,65.22,63.0,-
181,臺北市,2008/03/01,松山,3.5,0.61,396.96,22.0,34,62,36.0,42.32,9.04,33.29,2.277,0.238,2.04,-,16.23,-,66.5,56.0,-
182,臺北市,2008/03/01,古亭,3.0,0.58,-,26.6,41,61,37.0,33.35,7.92,25.43,2.11,0.158,1.95,-,16.56,-,65.77,56.0,-
183,臺北市,2008/03/01,中山,3.9,0.73,-,20.5,33,71,36.0,49.38,13.28,36.1,2.349,0.31,2.04,-,16.03,-,64.82,60.0,-
184,臺北市,2008/03/01,萬華,6.3,0.73,-,26.1,41,63,39.0,37.06,9.6,27.46,-,-,-,-,16.27,-,69.3,56.0,-
185,臺北市,2008/03/01,陽明,4.3,0.23,393.4,57.0,61,42,24.0,4.3,1.52,2.79,-,-,-,-,9.81,-,75.86,54.0,-
186,臺北市,2008/03/01,士林,3.2,0.42,-,39.8,53,60,32.0,19.93,3.21,16.72,-,-,-,-,16.36,-,62.96,55.0,-
187,新北市,2008/03/31,板橋,2.5,0.53,-,33.6,44,45,29.0,28.19,2.67,25.52,2.184,0.209,1.98,-,15.28,-,76.99,45.0,-
188,新北市,2008/03/31,三重,2.3,1.35,-,-,-,64,36.0,87.84,45.17,42.67,2.407,0.56,1.85,-,15.65,-,76.86,57.0,-
189,新北市,2008/03/31,菜寮,2.0,0.57,-,39.2,52,48,36.0,25.96,2.72,23.23,-,-,-,-,15.64,-,78.06,48.0,-
190,新北市,2008/03/31,永和,3.2,0.62,-,40.3,49,47,34.0,28.98,7.8,21.18,-,-,-,-,15.2,-,80.36,47.0,-
191,新北市,2008/03/31,新莊,2.8,0.49,-,40.1,52,43,30.0,24.43,1.3,23.12,-,-,-,-,14.72,-,79.87,47.0,-
192,新北市,2008/03/31,新店,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,44.0,-
193,新北市,2008/03/31,淡水,1.5,0.65,-,43.5,51,35,24.0,14.38,1.11,13.26,-,-,-,-,-,-,-,47.0,-
194,新北市,2008/03/31,汐止,2.7,0.36,-,44.5,53,49,28.0,19.61,1.5,18.1,-,-,-,-,15.62,-,86.12,49.0,-
195,新北市,2008/03/31,土城,1.6,0.47,-,40.6,49,41,23.0,21.46,1.27,20.19,2.159,0.178,1.98,-,15.42,-,81.12,44.0,-
196,新北市,2008/03/31,林口,1.7,0.43,-,42.7,54,42,26.0,18.65,0.79,17.83,-,-,-,-,13.03,-,85.47,49.0,-
197,新北市,2008/03/31,萬里,1.2,0.28,-,61.2,63,85,30.0,3.52,0.88,2.63,-,-,-,-,15.91,-,76.38,68.0,-
198,新北市,2008/03/30,板橋,3.5,0.72,-,23.7,34,58,39.0,32.93,4.62,28.31,2.425,0.312,2.11,-,20.01,-,79.93,54.0,-
199,新北市,2008/03/30,三重,4.1,1.75,-,-,-,77,45.0,118.52,73.97,44.56,2.539,0.69,1.85,-,20.15,-,80.74,58.0,-
200,新北市,2008/03/30,菜寮,4.1,0.76,-,29.1,41,54,38.0,33.92,7.63,26.29,-,-,-,-,20.07,-,82.21,52.0,-
201,新北市,2008/03/30,永和,2.3,0.87,-,25.6,41,55,38.0,38.41,12.39,26.02,-,-,-,-,19.86,-,81.39,52.0,-
202,新北市,2008/03/30,新莊,4.8,0.55,-,33.3,45,55,38.0,22.27,1.49,20.77,-,-,-,-,19.19,-,83.95,52.0,-
203,新北市,2008/03/30,新店,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,34.0,-
204,新北市,2008/03/30,淡水,2.9,0.52,-,39.6,49,42,28.0,14.48,1.02,13.44,-,-,-,-,-,-,-,43.0,-
205,新北市,2008/03/30,汐止,3.8,0.54,-,37.2,53,63,37.0,21.07,0.85,20.19,-,-,-,-,20.08,-,87.93,56.0,-
206,新北市,2008/03/30,土城,3.4,0.65,-,27.1,43,67,39.0,27.31,3.74,23.56,2.307,0.274,2.03,-,19.84,-,84.95,58.0,-
207,新北市,2008/03/30,林口,2.5,0.39,-,46.0,57,44,26.0,11.39,0.54,10.79,-,-,-,-,17.08,-,90.36,51.0,-
208,新北市,2008/03/30,萬里,2.3,0.4,-,48.2,64,58,29.0,10.98,0.6,10.42,-,-,-,-,19.11,-,85.35,56.0,-
209,新北市,2008/03/29,板橋,10.4,1.08,-,34.3,82,118,77.0,52.79,9.14,43.65,3.023,0.731,2.29,-,23.56,-,66.29,95.0,-
210,新北市,2008/03/29,三重,8.1,2.13,-,-,-,123,72.0,160.42,92.69,67.73,3.072,0.969,2.1,-,24.09,-,65.57,86.0,-
211,新北市,2008/03/29,菜寮,8.1,1.16,-,37.3,77,109,71.0,60.03,13.73,46.3,-,-,-,-,24.08,-,66.06,90.0,-
212,新北市,2008/03/29,永和,7.3,1.7,-,27.4,54,105,64.0,84.61,30.47,54.14,-,-,-,-,24.26,-,64.07,78.0,-
213,新北市,2008/03/29,新莊,13.3,1.01,-,38.8,89,118,81.0,54.02,10.95,43.06,-,-,-,-,23.1,-,69.43,129.0,-
214,新北市,2008/03/29,新店,5.7,0.76,-,40.9,83,81,50.0,37.24,6.0,31.24,-,-,-,-,23.72,-,68.96,104.0,-
215,新北市,2008/03/29,淡水,5.3,0.59,-,35.9,54,77,50.0,31.23,4.39,26.84,-,-,-,-,-,-,-,64.0,-
216,新北市,2008/03/29,汐止,7.6,0.65,-,35.9,61,81,48.0,38.94,6.73,32.19,-,-,-,-,23.84,-,73.29,66.0,-
217,新北市,2008/03/29,土城,7.3,0.99,-,35.8,90,118,70.0,55.93,16.28,39.65,2.743,0.621,2.12,-,23.03,-,72.84,111.0,-
218,新北市,2008/03/29,林口,10.4,0.52,-,39.3,71,106,63.0,34.54,5.1,29.42,-,-,-,-,21.2,-,75.86,78.0,-
219,新北市,2008/03/29,萬里,2.4,0.34,-,50.4,78,50,33.0,12.14,0.99,11.13,-,-,-,-,21.94,-,77.86,74.0,-
220,新北市,2008/03/28,板橋,8.2,0.94,-,25.7,56,91,44.0,56.21,12.14,44.06,2.889,0.72,2.17,-,22.06,-,48.91,70.0,-
221,新北市,2008/03/28,三重,4.8,1.78,-,-,-,87,43.0,134.94,77.12,57.82,2.798,0.842,1.96,-,22.49,-,46.86,68.0,-
222,新北市,2008/03/28,菜寮,4.2,0.92,-,27.2,51,73,38.0,50.78,10.59,40.19,-,-,-,-,22.39,-,46.65,64.0,-
223,新北市,2008/03/28,永和,3.0,0.87,-,28.8,42,64,29.0,44.66,16.05,28.62,-,-,-,-,21.93,-,46.62,57.0,-
224,新北市,2008/03/28,新莊,8.8,0.91,-,25.6,60,91,49.0,56.58,17.99,38.59,-,-,-,-,21.25,-,55.79,70.0,-
225,新北市,2008/03/28,新店,2.7,0.37,-,37.4,52,62,19.0,18.96,3.8,15.16,-,-,-,-,21.34,-,51.21,56.0,-
226,新北市,2008/03/28,淡水,4.8,0.61,-,33.9,61,67,36.0,34.9,8.11,26.79,-,-,-,-,-,-,-,66.0,-
227,新北市,2008/03/28,汐止,3.0,0.55,-,32.6,55,63,26.0,42.55,21.84,20.71,-,-,-,-,21.75,-,56.03,56.0,-
228,新北市,2008/03/28,土城,8.3,0.75,-,31.3,66,89,44.0,57.75,19.07,38.68,2.601,0.539,2.06,-,21.21,-,55.74,72.0,-
229,新北市,2008/03/28,林口,9.5,0.54,-,36.9,68,88,44.0,38.27,7.37,30.9,-,-,-,-,20.35,-,53.37,71.0,-
230,新北市,2008/03/28,萬里,2.2,0.23,-,46.0,56,49,18.0,8.87,1.41,7.41,-,-,-,-,21.23,-,47.53,51.0,-
231,新北市,2008/03/27,板橋,11.8,1.03,-,36.5,84,106,65.0,59.21,13.04,46.17,3.19,0.871,2.32,-,21.26,-,50.58,82.0,-
232,新北市,2008/03/27,三重,5.7,1.97,-,-,-,101,60.0,152.75,87.58,65.18,2.879,0.94,1.94,-,21.75,-,48.49,76.0,-
233,新北市,2008/03/27,菜寮,5.3,1.1,-,38.3,78,86,55.0,62.39,17.13,45.26,-,-,-,-,21.81,-,46.63,77.0,-
234,新北市,2008/03/27,永和,5.4,1.47,-,31.9,58,79,49.0,77.65,29.5,48.15,-,-,-,-,21.61,-,45.98,64.0,-
235,新北市,2008/03/27,新莊,10.2,1.15,-,38.1,95,103,68.0,65.48,17.4,48.07,-,-,-,-,20.36,-,57.56,96.0,-
236,新北市,2008/03/27,新店,4.9,0.59,-,43.2,84,73,36.0,29.79,3.58,26.21,-,-,-,-,20.95,-,52.43,79.0,-
237,新北市,2008/03/27,淡水,5.5,0.82,-,33.6,67,77,51.0,39.04,6.52,32.52,-,-,-,-,-,-,-,69.0,-
238,新北市,2008/03/27,汐止,8.5,0.8,-,24.3,56,82,47.0,59.1,21.93,37.17,-,-,-,-,20.01,-,70.38,66.0,-
239,新北市,2008/03/27,土城,10.5,0.96,-,38.0,93,105,61.0,71.54,26.4,45.14,2.839,0.707,2.13,-,20.22,-,59.19,96.0,-
240,新北市,2008/03/27,林口,11.0,0.62,-,49.0,86,95,56.0,40.86,8.0,32.85,-,-,-,-,19.58,-,55.86,91.0,-
241,新北市,2008/03/27,萬里,3.7,0.33,-,54.9,77,57,34.0,10.78,1.07,9.67,-,-,-,-,18.4,-,66.8,70.0,-
242,新北市,2008/03/26,板橋,10.1,0.88,-,27.2,57,104,63.0,45.92,7.81,38.11,2.77,0.563,2.21,-,21.23,-,59.42,77.0,-
243,新北市,2008/03/26,三重,6.4,1.78,-,-,-,109,65.0,139.55,80.3,59.24,2.89,0.91,1.98,-,21.4,-,61.51,80.0,-
244,新北市,2008/03/26,菜寮,6.2,1.07,-,29.4,59,102,67.0,56.88,15.73,41.15,-,-,-,-,21.45,-,61.56,76.0,-
245,新北市,2008/03/26,永和,6.8,1.38,-,25.8,41,95,63.0,68.66,24.27,44.39,-,-,-,-,21.19,-,62.15,72.0,-
246,新北市,2008/03/26,新莊,10.5,0.93,-,25.8,62,101,65.0,48.27,8.09,40.18,-,-,-,-,20.37,-,65.4,76.0,-
247,新北市,2008/03/26,新店,5.7,0.59,-,39.9,68,84,48.0,28.21,3.57,24.64,-,-,-,-,20.69,-,66.05,67.0,-
248,新北市,2008/03/26,淡水,4.8,0.77,-,30.0,57,86,55.0,32.42,3.48,28.94,-,-,-,-,-,-,-,68.0,-
249,新北市,2008/03/26,汐止,4.6,0.66,-,31.0,60,90,52.0,39.39,7.23,32.16,-,-,-,-,20.71,-,72.1,70.0,-
250,新北市,2008/03/26,土城,8.3,0.81,-,30.0,64,104,60.0,45.59,9.02,36.58,2.606,0.52,2.09,-,20.64,-,65.55,77.0,-
251,新北市,2008/03/26,林口,8.5,0.6,-,40.9,68,94,59.0,31.13,2.11,29.01,-,-,-,-,18.82,-,67.9,72.0,-
252,新北市,2008/03/26,萬里,3.4,0.4,-,55.3,72,69,42.0,11.59,1.33,10.26,-,-,-,-,19.25,-,70.94,64.0,-
253,新北市,2008/03/25,板橋,4.8,0.82,-,40.8,75,76,46.0,35.95,3.68,32.27,2.455,0.394,2.06,-,21.02,-,47.51,76.0,-
254,新北市,2008/03/25,三重,4.4,1.7,-,-,-,95,55.0,134.2,71.38,62.83,2.866,0.841,2.03,-,21.15,-,47.79,72.0,-
255,新北市,2008/03/25,菜寮,4.1,0.98,-,35.7,63,83,52.0,52.76,10.1,42.67,-,-,-,-,21.21,-,47.86,72.0,-
256,新北市,2008/03/25,永和,4.7,1.16,-,34.0,45,83,55.0,62.55,21.09,41.45,-,-,-,-,20.73,-,51.91,66.0,-
257,新北市,2008/03/25,新莊,4.5,0.88,-,39.9,79,82,49.0,41.67,4.22,37.43,-,-,-,-,20.03,-,53.52,82.0,-
258,新北市,2008/03/25,新店,3.9,0.59,-,49.1,75,78,42.0,24.16,2.85,21.33,-,-,-,-,20.32,-,57.5,89.0,-
259,新北市,2008/03/25,淡水,4.6,0.74,-,35.7,64,76,46.0,37.15,5.35,31.8,-,-,-,-,-,-,-,73.0,-
260,新北市,2008/03/25,汐止,9.8,0.75,-,22.2,52,84,43.0,55.15,18.12,37.03,-,-,-,-,19.8,-,64.41,67.0,-
261,新北市,2008/03/25,土城,5.4,0.89,-,37.2,86,93,51.0,54.07,17.37,36.7,2.504,0.451,2.05,-,19.66,-,58.99,93.0,-
262,新北市,2008/03/25,林口,4.8,0.59,-,55.9,88,88,48.0,26.34,1.37,24.97,-,-,-,-,18.45,-,55.32,89.0,-
263,新北市,2008/03/25,萬里,3.0,0.35,-,52.9,68,60,34.0,9.0,0.79,8.18,-,-,-,-,17.85,-,70.55,61.0,-
264,新北市,2008/03/24,板橋,6.0,0.73,-,43.9,49,113,50.0,30.22,2.25,27.96,2.313,0.273,2.04,-,19.31,-,49.42,82.0,-
265,新北市,2008/03/24,三重,9.5,1.63,-,-,-,129,65.0,109.82,52.99,56.83,2.674,0.761,1.91,-,19.45,-,53.19,90.0,-
266,新北市,2008/03/24,菜寮,8.9,0.7,-,50.2,63,115,58.0,28.14,1.43,26.7,-,-,-,-,19.32,-,52.8,82.0,-
267,新北市,2008/03/24,永和,6.0,0.8,-,53.7,59,115,58.0,30.86,7.12,23.73,-,-,-,-,19.11,-,52.4,82.0,-
268,新北市,2008/03/24,新莊,7.5,0.66,-,50.5,61,113,52.0,25.78,1.05,24.67,-,-,-,-,18.58,-,54.98,82.0,-
269,新北市,2008/03/24,新店,5.8,0.55,-,53.2,61,-,52.0,16.26,0.73,15.52,-,-,-,-,18.42,-,59.03,59.0,-
270,新北市,2008/03/24,淡水,6.6,0.51,-,59.0,63,104,52.0,12.04,0.98,11.04,-,-,-,-,-,-,-,77.0,-
271,新北市,2008/03/24,汐止,6.0,0.64,-,37.6,61,112,52.0,32.75,3.78,28.97,-,-,-,-,18.33,-,65.7,81.0,-
272,新北市,2008/03/24,土城,5.8,0.62,-,53.2,60,103,47.0,20.06,1.07,18.96,2.264,0.224,2.04,-,19.3,-,53.63,76.0,-
273,新北市,2008/03/24,林口,9.0,0.49,-,60.8,67,120,54.0,17.57,1.25,16.32,-,-,-,-,16.79,-,58.66,85.0,-
274,新北市,2008/03/24,萬里,5.5,0.4,-,67.0,79,117,44.0,7.61,0.95,6.67,-,-,-,-,17.69,-,62.24,84.0,-
275,新北市,2008/03/23,板橋,4.3,0.83,-,25.2,32,58,29.0,36.24,4.64,31.59,2.355,0.289,2.07,-,18.25,-,64.42,54.0,-
276,新北市,2008/03/23,三重,5.5,1.69,-,-,-,82,44.0,107.95,61.86,46.09,2.598,0.68,1.92,-,18.32,-,68.9,66.0,-
277,新北市,2008/03/23,菜寮,6.0,0.88,-,26.9,37,68,40.0,38.61,6.43,32.18,-,-,-,-,18.36,-,68.22,59.0,-
278,新北市,2008/03/23,永和,4.8,0.88,-,28.5,40,65,37.0,38.9,10.63,28.28,-,-,-,-,17.98,-,68.46,58.0,-
279,新北市,2008/03/23,新莊,4.5,0.74,-,33.1,45,58,31.0,24.6,1.38,23.2,-,-,-,-,17.38,-,70.58,54.0,-
280,新北市,2008/03/23,新店,4.8,0.62,-,36.6,47,88,27.0,19.24,1.5,17.73,-,-,-,-,17.79,-,69.9,46.0,-
281,新北市,2008/03/23,淡水,4.8,0.58,-,40.6,48,59,30.0,14.45,0.95,13.47,-,-,-,-,-,-,-,54.0,-
282,新北市,2008/03/23,汐止,5.6,0.63,-,34.7,52,63,33.0,24.14,3.5,20.64,-,-,-,-,17.77,-,80.29,56.0,-
283,新北市,2008/03/23,土城,4.0,0.65,-,35.6,48,54,26.0,21.34,1.26,20.05,2.244,0.203,2.04,-,18.36,-,66.59,52.0,-
284,新北市,2008/03/23,林口,4.8,0.57,-,44.0,52,68,33.0,16.12,1.71,14.41,-,-,-,-,15.47,-,72.99,59.0,-
285,新北市,2008/03/23,萬里,4.6,0.51,-,46.7,59,75,31.0,10.08,0.47,9.54,-,-,-,-,16.66,-,77.65,62.0,-
286,新北市,2008/03/22,板橋,7.7,0.93,-,24.2,45,106,67.0,38.71,3.65,35.06,2.634,0.459,2.18,-,22.45,-,68.92,78.0,-
287,新北市,2008/03/22,三重,7.7,2.07,-,-,-,123,72.0,145.8,91.65,54.15,2.894,0.906,1.99,-,22.66,-,68.82,86.0,-
288,新北市,2008/03/22,菜寮,7.8,1.07,-,21.2,44,116,72.0,53.45,14.29,39.16,-,-,-,-,22.55,-,70.35,83.0,-
289,新北市,2008/03/22,永和,8.0,1.63,-,15.8,28,109,68.0,75.49,29.21,46.28,-,-,-,-,22.45,-,69.18,80.0,-
290,新北市,2008/03/22,新莊,9.5,0.84,-,24.0,48,115,68.0,41.56,7.45,34.1,-,-,-,-,21.67,-,73.58,82.0,-
291,新北市,2008/03/22,新店,5.5,0.73,-,31.4,65,-,47.0,29.03,3.43,25.6,-,-,-,-,21.9,-,73.67,74.0,-
292,新北市,2008/03/22,淡水,5.4,0.66,-,25.5,44,98,57.0,30.96,4.14,26.81,-,-,-,-,-,-,-,74.0,-
293,新北市,2008/03/22,汐止,5.8,0.77,-,29.3,55,100,59.0,35.79,7.61,28.18,-,-,-,-,22.35,-,77.24,75.0,-
294,新北市,2008/03/22,土城,7.2,0.92,-,26.1,57,103,63.0,42.57,7.5,35.06,2.632,0.485,2.15,-,22.2,-,74.17,76.0,-
295,新北市,2008/03/22,林口,7.9,0.5,-,33.4,52,118,61.0,24.52,2.79,21.72,-,-,-,-,19.88,-,80.32,84.0,-
296,新北市,2008/03/22,萬里,5.7,0.52,-,37.4,55,110,54.0,21.21,1.71,19.5,-,-,-,-,20.74,-,80.56,80.0,-
297,新北市,2008/03/21,板橋,4.4,0.77,-,35.6,57,96,48.0,33.6,3.98,29.61,2.459,0.398,2.06,-,22.26,-,58.3,73.0,-
298,新北市,2008/03/21,三重,4.4,1.83,-,-,-,114,55.0,119.83,69.18,50.65,2.776,0.855,1.92,-,22.58,-,58.2,82.0,-
299,新北市,2008/03/21,菜寮,3.7,0.88,-,38.5,55,100,49.0,41.85,10.69,31.14,-,-,-,-,22.47,-,58.55,75.0,-
300,新北市,2008/03/21,永和,2.9,1.12,-,35.0,43,99,52.0,45.81,17.25,28.55,-,-,-,-,22.3,-,59.54,74.0,-
301,新北市,2008/03/21,新莊,5.3,0.71,-,42.9,65,99,48.0,31.63,4.34,27.3,-,-,-,-,21.62,-,61.62,74.0,-
302,新北市,2008/03/21,新店,1.4,0.5,-,41.0,54,77,35.0,18.49,1.47,17.01,-,-,-,-,21.86,-,64.06,64.0,-
303,新北市,2008/03/21,淡水,2.2,0.39,-,46.1,54,85,40.0,11.24,0.88,10.36,-,-,-,-,-,-,-,68.0,-
304,新北市,2008/03/21,汐止,1.7,0.57,-,34.8,52,94,41.0,27.4,5.69,21.71,-,-,-,-,22.19,-,67.46,72.0,-
305,新北市,2008/03/21,土城,5.0,0.67,-,39.0,68,89,47.0,36.11,8.61,27.47,2.349,0.33,2.02,-,22.08,-,62.73,72.0,-
306,新北市,2008/03/21,林口,3.7,0.54,-,47.7,72,106,49.0,24.26,2.22,22.02,-,-,-,-,19.45,-,68.08,78.0,-
307,新北市,2008/03/21,萬里,1.7,0.32,-,42.7,58,89,33.0,9.91,1.31,8.58,-,-,-,-,20.29,-,71.66,70.0,-
308,新北市,2008/03/20,板橋,2.2,0.52,-,39.5,43,97,41.0,22.08,2.11,19.96,2.158,0.192,1.97,-,19.21,-,57.54,74.0,-
309,新北市,2008/03/20,三重,4.6,1.41,-,-,-,120,52.0,93.13,48.88,44.25,2.504,0.653,1.85,-,19.68,-,58.38,85.0,-
310,新北市,2008/03/20,菜寮,4.3,0.47,-,48.0,51,100,45.0,17.8,1.66,16.13,-,-,-,-,19.42,-,58.92,75.0,-
311,新北市,2008/03/20,永和,2.4,0.59,-,45.7,51,101,47.0,25.2,5.85,19.35,-,-,-,-,19.08,-,60.57,76.0,-
312,新北市,2008/03/20,新莊,3.0,0.46,-,47.2,51,97,42.0,17.09,1.33,15.76,-,-,-,-,18.67,-,61.23,74.0,-
313,新北市,2008/03/20,新店,2.0,0.35,-,51.4,55,93,36.0,10.8,0.94,9.83,-,-,-,-,18.94,-,63.65,72.0,-
314,新北市,2008/03/20,淡水,2.2,0.36,-,48.5,52,81,37.0,9.11,0.93,8.14,-,-,-,-,-,-,-,66.0,-
315,新北市,2008/03/20,汐止,2.4,0.39,-,47.4,52,105,40.0,15.72,1.55,14.17,-,-,-,-,19.11,-,66.98,78.0,-
316,新北市,2008/03/20,土城,1.6,0.44,-,47.1,52,85,37.0,14.79,1.24,13.54,2.184,0.212,1.97,-,19.56,-,60.08,68.0,-
317,新北市,2008/03/20,林口,3.1,0.34,-,52.9,55,100,39.0,11.28,1.14,10.1,-,-,-,-,16.74,-,66.33,75.0,-
318,新北市,2008/03/20,萬里,1.6,0.27,-,62.4,64,122,39.0,3.8,0.59,3.19,-,-,-,-,18.49,-,65.84,86.0,-
319,新北市,2008/03/19,板橋,4.3,0.87,-,20.5,36,58,36.0,48.21,15.38,32.82,2.717,0.53,2.19,-,18.94,-,74.18,54.0,-
320,新北市,2008/03/19,三重,4.2,2.09,-,-,-,75,47.0,135.09,88.98,46.1,3.216,1.065,2.15,-,19.34,-,74.04,62.0,-
321,新北市,2008/03/19,菜寮,3.7,1.01,-,24.9,44,59,42.0,50.13,20.8,29.34,-,-,-,-,19.22,-,74.56,54.0,-
322,新北市,2008/03/19,永和,3.8,0.98,-,23.6,41,53,33.0,46.84,18.12,28.72,-,-,-,-,18.71,-,76.89,52.0,-
323,新北市,2008/03/19,新莊,4.7,0.79,-,24.7,43,58,36.0,42.44,13.73,28.71,-,-,-,-,18.2,-,77.87,54.0,-
324,新北市,2008/03/19,新店,2.7,0.51,-,31.7,48,49,23.0,21.35,3.5,17.86,-,-,-,-,18.46,-,79.53,49.0,-
325,新北市,2008/03/19,淡水,3.1,0.66,-,29.7,47,44,29.0,24.73,5.03,19.71,-,-,-,-,-,-,-,44.0,-
326,新北市,2008/03/19,汐止,3.0,0.47,-,33.1,50,55,26.0,23.46,4.26,19.2,-,-,-,-,18.89,-,82.41,52.0,-
327,新北市,2008/03/19,土城,3.6,0.62,-,26.4,44,43,27.0,31.52,8.1,23.42,2.379,0.331,2.05,-,18.89,-,77.92,43.0,-
328,新北市,2008/03/19,林口,5.1,0.42,-,36.7,48,55,33.0,17.65,1.6,16.05,-,-,-,-,16.64,-,80.27,52.0,-
329,新北市,2008/03/19,萬里,1.6,0.3,-,49.7,65,58,23.0,5.94,0.5,5.39,-,-,-,-,17.98,-,79.78,56.0,-
330,新北市,2008/03/18,板橋,10.1,1.19,-,8.1,11,74,56.0,75.95,29.63,46.32,3.205,0.927,2.28,-,20.27,-,82.78,62.0,-
331,新北市,2008/03/18,三重,10.0,2.58,-,-,-,95,61.0,213.03,158.99,54.05,3.403,1.267,2.14,-,20.47,-,81.93,72.0,-
332,新北市,2008/03/18,菜寮,9.3,1.33,-,8.7,11,77,59.0,83.62,37.99,45.62,-,-,-,-,20.33,-,83.91,64.0,-
333,新北市,2008/03/18,永和,8.7,2.1,-,6.8,10,85,57.0,123.68,74.25,49.42,-,-,-,-,20.26,-,85.58,68.0,-
334,新北市,2008/03/18,新莊,14.2,1.01,-,9.6,15,76,56.0,69.46,26.18,43.27,-,-,-,-,19.76,-,84.56,63.0,-
335,新北市,2008/03/18,新店,6.4,1.06,-,4.3,5,64,49.0,71.52,26.99,44.53,-,-,-,-,19.92,-,89.08,57.0,-
336,新北市,2008/03/18,淡水,4.6,0.73,-,13.2,23,55,41.0,42.83,13.1,29.73,-,-,-,-,-,-,-,52.0,-
337,新北市,2008/03/18,汐止,4.8,0.86,-,10.3,14,65,41.0,58.95,20.64,38.3,-,-,-,-,20.47,-,90.26,58.0,-
338,新北市,2008/03/18,土城,9.5,1.02,-,7.3,10,68,49.0,70.62,26.92,43.7,2.939,0.779,2.16,-,20.28,-,86.29,59.0,-
339,新北市,2008/03/18,林口,7.1,0.56,-,13.1,21,72,48.0,49.5,16.93,32.57,-,-,-,-,17.93,-,90.66,61.0,-
340,新北市,2008/03/18,萬里,2.8,0.37,-,25.8,33,34,25.0,16.67,2.18,14.47,-,-,-,-,18.88,-,90.16,36.0,-
341,新北市,2008/03/17,板橋,5.9,0.89,-,18.4,29,77,46.0,43.8,8.83,34.97,2.654,0.526,2.13,-,19.91,-,76.15,64.0,-
342,新北市,2008/03/17,三重,3.1,1.63,-,-,-,78,43.0,136.54,90.52,46.01,2.511,0.684,1.83,-,19.64,-,77.35,64.0,-
343,新北市,2008/03/17,菜寮,3.0,0.76,-,25.2,33,69,42.0,39.62,10.87,28.75,-,-,-,-,19.56,-,79.09,60.0,-
344,新北市,2008/03/17,永和,7.2,1.73,-,11.1,18,89,52.0,83.09,40.33,42.75,-,-,-,-,20.02,-,78.52,70.0,-
345,新北市,2008/03/17,新莊,6.5,0.58,-,22.9,33,71,43.0,36.85,6.67,30.17,-,-,-,-,19.1,-,79.44,60.0,-
346,新北市,2008/03/17,新店,4.7,0.8,-,17.5,38,65,51.0,40.6,7.77,32.83,-,-,-,-,19.99,-,81.78,65.0,-
