序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
621,臺中市,2007/11/08,西屯,1.4,0.24,-,23.9,30,31,19.0,13.65,1.48,12.12,1.997,0.109,1.89,-,21.54,-,81.36,31.0,-
622,臺中市,2007/11/08,忠明,2.4,0.39,-,14.9,23,31,25.0,23.49,4.26,19.23,2.03,0.305,1.73,-,21.67,-,83.55,31.0,-
623,臺中市,2007/11/08,豐原,3.1,0.33,-,16.1,21,36,17.0,20.1,3.91,16.19,1.797,0.187,1.61,-,21.32,-,86.93,36.0,-
624,臺中市,2007/11/08,沙鹿,2.6,0.2,-,29.1,35,36,15.0,11.94,1.04,10.9,-,-,-,-,22.28,-,85.11,36.0,-
625,臺中市,2007/11/08,大里,2.8,0.53,416.38,11.5,23,38,22.0,30.12,8.93,21.2,1.992,0.327,1.67,-,22.52,-,78.77,38.0,-
626,臺中市,2007/11/07,西屯,2.5,0.34,-,23.0,29,29,17.0,18.75,3.14,15.59,2.075,0.17,1.91,-,21.65,-,77.44,29.0,-
627,臺中市,2007/11/07,忠明,2.7,0.53,-,12.7,20,33,23.0,31.81,5.35,26.47,2.16,0.398,1.76,-,21.69,-,80.01,33.0,-
628,臺中市,2007/11/07,豐原,4.0,0.46,-,14.5,21,39,16.0,25.4,5.94,19.46,1.894,0.263,1.63,-,21.51,-,83.76,39.0,-
629,臺中市,2007/11/07,沙鹿,3.6,0.31,-,23.8,31,38,15.0,19.66,2.55,17.11,-,-,-,-,22.59,-,81.6,38.0,-
630,臺中市,2007/11/07,大里,3.7,0.63,415.52,7.9,13,40,23.0,37.33,11.87,25.47,2.102,0.445,1.66,-,22.27,-,76.56,40.0,-
631,臺中市,2007/11/06,西屯,2.3,0.19,-,31.7,34,17,9.0,9.66,1.28,8.36,1.909,0.057,1.85,-,21.38,-,77.27,31.0,-
632,臺中市,2007/11/06,忠明,2.2,0.34,-,23.0,26,20,14.0,17.36,1.65,15.74,1.9,0.197,1.7,-,21.66,-,78.34,24.0,-
633,臺中市,2007/11/06,豐原,2.6,0.29,-,27.3,30,25,7.0,14.44,3.06,11.38,1.73,0.131,1.6,-,21.38,-,81.83,27.0,-
634,臺中市,2007/11/06,沙鹿,2.2,0.21,-,32.6,35,18,9.0,11.44,1.32,10.11,-,-,-,-,22.21,-,81.37,31.0,-
635,臺中市,2007/11/06,大里,2.4,0.43,403.06,19.7,25,18,10.0,20.62,4.08,16.54,1.809,0.203,1.61,-,22.77,-,70.96,23.0,-
636,臺中市,2007/11/05,西屯,1.1,0.26,-,38.3,44,25,14.0,9.43,0.81,8.6,1.921,0.057,1.86,-,21.38,-,77.25,38.0,-
637,臺中市,2007/11/05,忠明,2.3,0.4,-,29.5,37,27,14.0,17.34,1.42,15.91,1.925,0.208,1.72,-,21.67,-,78.19,34.0,-
638,臺中市,2007/11/05,豐原,2.7,0.35,-,31.8,37,37,12.0,14.52,2.15,12.37,1.76,0.132,1.63,-,21.38,-,81.8,37.0,-
639,臺中市,2007/11/05,沙鹿,-,-,-,-,46,-,-,-,-,-,-,-,-,-,-,-,-,40.0,-
640,臺中市,2007/11/05,大里,2.4,0.41,403.1,27.3,35,24,12.0,18.35,2.58,15.77,1.796,0.177,1.62,-,22.55,-,70.34,34.0,-
641,臺中市,2007/11/04,西屯,1.3,0.23,-,38.8,48,36,22.0,8.23,0.89,7.33,1.897,0.029,1.87,-,21.39,-,64.41,44.0,-
642,臺中市,2007/11/04,忠明,1.7,0.3,-,30.1,44,34,22.0,14.34,1.69,12.64,1.853,0.137,1.72,-,21.69,-,66.93,41.0,-
643,臺中市,2007/11/04,豐原,2.2,0.28,-,30.1,41,35,13.0,11.63,1.49,10.15,1.711,0.09,1.62,-,21.38,-,70.66,39.0,-
644,臺中市,2007/11/04,沙鹿,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,36.0,-
645,臺中市,2007/11/04,大里,3.0,0.43,411.77,22.0,44,43,26.0,20.53,4.64,15.89,1.816,0.159,1.66,-,22.17,-,62.93,43.0,-
646,臺中市,2007/11/03,西屯,1.7,0.25,-,36.4,45,41,24.0,10.27,0.89,9.38,1.945,0.057,1.89,-,21.23,-,63.39,44.0,-
647,臺中市,2007/11/03,忠明,2.3,0.39,-,27.1,40,40,27.0,19.28,4.53,14.76,1.94,0.209,1.73,-,21.55,-,66.6,42.0,-
648,臺中市,2007/11/03,豐原,2.4,0.32,-,29.5,40,41,15.0,13.76,2.0,11.76,1.732,0.133,1.6,-,21.26,-,70.39,41.0,-
649,臺中市,2007/11/03,沙鹿,2.6,0.24,-,37.7,44,40,19.0,10.44,0.92,9.49,-,-,-,-,22.21,-,65.08,43.0,-
650,臺中市,2007/11/03,大里,2.9,0.48,406.76,22.7,43,46,26.0,23.48,4.62,18.86,1.842,0.207,1.64,-,22.32,-,60.21,48.0,-
651,臺中市,2007/11/02,西屯,1.6,0.32,-,35.5,41,41,16.0,11.35,0.97,10.37,1.948,0.07,1.88,-,20.49,-,67.92,41.0,-
652,臺中市,2007/11/02,忠明,2.5,0.46,-,26.3,34,37,22.0,20.19,1.94,18.25,1.961,0.227,1.73,-,20.71,-,70.58,37.0,-
653,臺中市,2007/11/02,豐原,2.0,0.42,-,30.4,36,32,14.0,14.86,1.78,13.08,1.771,0.169,1.6,-,20.24,-,75.38,34.0,-
654,臺中市,2007/11/02,沙鹿,2.8,0.32,-,37.4,42,53,17.0,11.56,1.04,10.5,-,-,-,-,21.38,-,70.4,52.0,-
655,臺中市,2007/11/02,大里,2.7,0.51,403.83,24.4,34,37,16.0,21.57,4.21,17.36,1.865,0.213,1.65,-,21.57,-,63.08,37.0,-
656,臺中市,2007/11/01,西屯,2.1,0.35,-,34.3,44,59,26.0,13.1,1.24,11.85,1.972,0.092,1.88,-,23.27,-,73.03,54.0,-
657,臺中市,2007/11/01,忠明,3.3,0.47,-,27.9,40,63,25.0,19.37,2.85,16.52,1.842,0.194,1.65,-,23.63,-,75.24,56.0,-
658,臺中市,2007/11/01,豐原,3.6,0.43,-,27.3,39,58,19.0,19.81,2.56,17.24,1.779,0.139,1.64,-,23.5,-,78.14,54.0,-
659,臺中市,2007/11/01,沙鹿,3.5,0.36,-,35.2,37,86,21.0,12.42,1.23,11.17,-,-,-,-,24.25,-,76.99,68.0,-
660,臺中市,2007/11/01,大里,3.3,0.49,408.53,25.5,43,58,25.0,18.73,3.22,15.51,1.808,0.187,1.62,-,24.85,-,67.95,54.0,-
661,臺南市,2007/11/30,新營,5.8,0.55,-,24.5,55,100,58.0,33.94,7.67,26.25,2.281,0.227,2.05,-,17.2,-,64.82,75.0,-
662,臺南市,2007/11/30,善化,7.0,0.52,413.11,27.6,59,109,59.0,36.19,7.9,28.29,-,-,-,-,17.42,-,76.12,80.0,-
663,臺南市,2007/11/30,安南,7.2,0.62,-,21.6,45,101,58.0,43.38,8.88,34.49,2.301,0.327,1.97,-,18.05,-,64.5,76.0,-
664,臺南市,2007/11/30,臺南,7.1,0.76,-,28.2,53,95,56.0,40.7,7.67,33.03,2.586,0.837,1.75,-,17.87,-,64.29,72.0,-
665,臺南市,2007/11/29,新營,7.4,0.5,-,29.7,50,139,68.0,20.65,2.21,18.43,2.135,0.132,2.0,-,16.32,-,69.21,94.0,-
666,臺南市,2007/11/29,善化,7.6,0.49,402.91,31.6,54,146,69.0,23.93,2.64,21.29,-,-,-,-,17.36,-,77.1,98.0,-
667,臺南市,2007/11/29,安南,7.4,0.5,-,30.9,51,153,67.0,25.11,1.89,23.2,2.094,0.179,1.92,-,17.27,-,67.84,102.0,-
668,臺南市,2007/11/29,臺南,7.4,0.59,-,32.5,55,123,70.0,23.8,2.72,21.08,1.977,0.477,1.5,-,16.8,-,69.24,86.0,-
669,臺南市,2007/11/28,新營,3.6,0.36,-,17.5,23,54,33.0,20.63,2.92,17.7,2.098,0.127,1.97,-,15.32,-,85.81,52.0,-
670,臺南市,2007/11/28,善化,4.6,0.34,398.01,17.2,24,59,36.0,24.57,2.9,21.67,-,-,-,-,16.26,-,91.52,54.0,-
671,臺南市,2007/11/28,安南,4.3,0.37,-,17.4,20,58,34.0,23.28,1.93,21.34,2.012,0.138,1.88,-,16.06,-,83.8,54.0,-
672,臺南市,2007/11/28,臺南,3.6,0.45,-,18.7,23,47,35.0,23.35,3.34,20.02,1.893,0.443,1.45,-,15.56,-,85.64,47.0,-
673,臺南市,2007/11/27,新營,2.4,0.34,-,27.3,34,33,17.0,11.74,1.48,10.26,1.994,0.075,1.92,-,17.7,-,82.08,33.0,-
674,臺南市,2007/11/27,善化,2.4,0.31,395.66,28.5,35,31,15.0,17.38,2.77,14.61,-,-,-,-,18.61,-,91.28,32.0,-
675,臺南市,2007/11/27,安南,2.1,0.35,-,24.0,31,33,17.0,16.63,1.25,15.36,1.919,0.09,1.83,-,18.48,-,81.0,33.0,-
676,臺南市,2007/11/27,臺南,2.7,0.4,-,27.9,37,29,18.0,15.6,2.05,13.55,1.777,0.366,1.41,-,17.88,-,83.83,33.0,-
677,臺南市,2007/11/26,新營,3.0,0.38,-,18.5,28,92,40.0,21.67,6.5,15.17,2.284,0.127,2.16,-,21.88,-,84.61,71.0,-
678,臺南市,2007/11/26,善化,3.8,0.39,411.79,17.6,26,94,45.0,24.58,5.21,19.37,-,-,-,-,22.77,-,93.62,72.0,-
679,臺南市,2007/11/26,安南,4.1,0.37,-,13.9,20,92,42.0,28.24,3.12,25.11,2.072,0.151,1.92,-,22.74,-,80.56,71.0,-
680,臺南市,2007/11/26,臺南,4.3,0.62,-,17.7,23,95,47.0,26.89,4.15,22.73,2.435,0.477,1.96,-,22.34,-,86.79,72.0,-
681,臺南市,2007/11/25,新營,4.5,0.56,-,35.7,82,133,65.0,28.86,10.02,18.84,2.46,0.237,2.22,-,22.71,-,72.34,92.0,-
682,臺南市,2007/11/25,善化,4.8,0.48,423.6,41.9,95,129,64.0,30.1,8.77,21.33,-,-,-,-,23.48,-,83.48,99.0,-
683,臺南市,2007/11/25,安南,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,37.0,-
684,臺南市,2007/11/25,臺南,6.1,0.72,-,38.5,85,117,63.0,33.52,6.81,26.72,2.382,0.519,1.86,-,23.45,-,73.75,88.0,-
685,臺南市,2007/11/24,新營,4.9,0.54,-,30.3,69,127,60.0,28.29,8.37,19.92,2.376,0.206,2.17,-,22.08,-,71.69,88.0,-
686,臺南市,2007/11/24,善化,5.2,0.5,419.51,34.7,76,123,65.0,30.65,7.76,22.89,-,-,-,-,22.87,-,84.08,86.0,-
687,臺南市,2007/11/24,安南,5.3,0.56,-,25.8,59,106,56.0,44.07,10.2,33.87,2.404,0.321,2.08,-,23.03,-,70.13,78.0,-
688,臺南市,2007/11/24,臺南,5.3,0.83,-,33.2,74,108,58.0,39.56,9.94,29.62,2.391,0.675,1.72,-,22.86,-,74.88,79.0,-
689,臺南市,2007/11/23,新營,5.1,0.48,-,25.5,55,109,49.0,30.88,9.45,21.43,2.379,0.195,2.19,-,21.61,-,75.15,80.0,-
690,臺南市,2007/11/23,善化,4.7,0.45,413.24,29.7,62,101,44.0,29.8,7.2,22.61,-,-,-,-,22.27,-,86.01,76.0,-
691,臺南市,2007/11/23,安南,4.0,0.45,-,19.1,45,89,43.0,35.81,6.75,29.04,2.367,0.314,2.05,-,22.39,-,71.27,83.0,-
692,臺南市,2007/11/23,臺南,4.8,0.64,-,30.5,57,83,45.0,29.99,4.64,25.36,2.602,0.578,2.02,-,22.33,-,76.53,66.0,-
693,臺南市,2007/11/22,新營,4.6,0.48,-,31.0,66,99,47.0,27.25,6.72,20.53,2.31,0.196,2.11,-,21.79,-,70.44,74.0,-
694,臺南市,2007/11/22,善化,5.3,0.45,411.82,35.4,90,104,50.0,33.9,8.14,25.75,-,-,-,-,22.75,-,81.15,86.0,-
695,臺南市,2007/11/22,安南,5.7,0.49,-,29.5,62,98,47.0,34.75,5.27,29.47,2.273,0.296,1.98,-,22.39,-,66.51,74.0,-
696,臺南市,2007/11/22,臺南,6.4,0.7,-,38.9,79,101,53.0,35.1,5.35,29.76,2.572,0.631,1.94,-,22.54,-,71.56,82.0,-
697,臺南市,2007/11/21,新營,5.0,0.47,-,26.5,55,109,46.0,26.02,4.55,21.47,2.196,0.161,2.04,-,21.01,-,70.32,80.0,-
698,臺南市,2007/11/21,善化,7.1,0.46,408.05,30.2,65,111,49.0,32.27,5.4,26.87,-,-,-,-,22.4,-,79.17,80.0,-
699,臺南市,2007/11/21,安南,5.8,0.46,-,23.0,50,104,47.0,32.05,3.49,28.51,2.173,0.243,1.93,-,21.54,-,64.61,77.0,-
700,臺南市,2007/11/21,臺南,5.6,0.58,-,30.2,67,86,48.0,28.19,3.49,24.69,2.47,0.488,1.98,-,21.62,-,71.23,70.0,-
701,臺南市,2007/11/20,新營,3.5,0.35,-,26.0,47,92,31.0,-,-,-,2.084,0.119,1.97,-,20.74,-,73.01,71.0,-
702,臺南市,2007/11/20,善化,4.7,0.34,398.52,27.3,53,91,34.0,23.54,4.36,19.19,-,-,-,-,21.97,-,81.72,70.0,-
703,臺南市,2007/11/20,安南,3.5,0.34,-,22.6,41,92,29.0,22.03,1.35,20.65,2.019,0.154,1.87,-,21.22,-,68.92,71.0,-
704,臺南市,2007/11/20,臺南,4.6,0.44,-,21.8,40,101,30.0,21.57,1.12,20.44,2.226,0.384,1.84,-,20.25,-,77.67,76.0,-
705,臺南市,2007/11/19,新營,2.8,0.38,-,29.0,48,78,27.0,-,-,-,2.04,0.081,1.96,-,20.53,-,72.67,64.0,-
706,臺南市,2007/11/19,善化,4.8,0.34,396.39,29.9,51,80,27.0,19.48,2.69,16.79,-,-,-,-,21.76,-,81.19,65.0,-
707,臺南市,2007/11/19,安南,4.4,0.36,-,24.3,39,73,22.0,19.1,1.26,17.79,1.956,0.097,1.86,-,20.96,-,69.79,62.0,-
708,臺南市,2007/11/19,臺南,3.6,0.47,-,30.6,50,67,23.0,18.03,1.82,16.21,2.07,0.328,1.74,-,21.01,-,73.43,58.0,-
709,臺南市,2007/11/18,新營,4.4,0.56,-,26.1,54,128,59.0,-,-,-,2.194,0.145,2.05,-,22.27,-,76.53,89.0,-
710,臺南市,2007/11/18,善化,3.7,0.58,411.04,31.8,58,136,56.0,20.47,4.46,16.02,-,-,-,-,23.56,-,85.11,93.0,-
711,臺南市,2007/11/18,安南,4.1,0.58,-,22.4,42,137,59.0,-,-,-,2.115,0.136,1.98,-,22.78,-,73.13,94.0,-
712,臺南市,2007/11/18,臺南,4.1,0.71,-,30.1,54,129,67.0,22.38,2.54,19.84,2.149,0.381,1.77,-,22.93,-,78.49,90.0,-
713,臺南市,2007/11/17,新營,5.3,0.51,-,32.2,58,114,63.0,16.37,2.2,14.17,2.307,0.152,2.16,-,23.06,-,76.31,82.0,-
714,臺南市,2007/11/17,善化,-,-,-,-,60,-,-,-,-,-,-,-,-,-,-,-,-,76.0,-
715,臺南市,2007/11/17,安南,4.2,0.48,-,28.6,49,104,62.0,30.27,6.22,24.12,2.284,0.265,2.02,-,23.42,-,73.53,77.0,-
716,臺南市,2007/11/17,臺南,4.0,0.7,-,41.1,64,94,63.0,25.93,3.93,21.99,2.284,0.519,1.77,-,23.73,-,78.75,72.0,-
717,臺南市,2007/11/16,新營,5.4,0.52,-,41.3,77,110,60.0,18.57,1.74,16.82,2.282,0.192,2.09,-,23.06,-,73.74,94.0,-
718,臺南市,2007/11/16,善化,3.9,0.43,423.05,40.7,82,98,53.0,19.12,1.46,17.69,-,-,-,-,23.39,-,85.58,124.0,-
719,臺南市,2007/11/16,安南,5.2,0.55,-,28.7,58,105,60.0,43.46,7.72,35.72,2.471,0.454,2.02,-,23.47,-,69.54,78.0,-
720,臺南市,2007/11/16,臺南,4.8,0.83,-,42.4,75,88,61.0,32.28,3.36,28.93,2.443,0.688,1.75,-,23.8,-,74.13,95.0,-
721,臺南市,2007/11/15,新營,5.5,0.65,-,38.9,80,123,69.0,26.02,4.23,21.79,2.57,0.28,2.29,-,22.79,-,73.67,86.0,-
722,臺南市,2007/11/15,善化,5.2,0.46,429.32,43.8,95,95,54.0,24.3,2.35,21.96,-,-,-,-,22.79,-,85.02,102.0,-
723,臺南市,2007/11/15,安南,6.3,0.68,-,29.8,68,114,65.0,59.12,19.4,39.72,2.553,0.489,2.06,-,23.04,-,73.9,82.0,-
724,臺南市,2007/11/15,臺南,5.2,0.93,-,42.0,82,95,60.0,40.1,8.7,31.34,2.754,0.808,1.95,-,23.49,-,72.92,79.0,-
725,臺南市,2007/11/14,新營,6.7,0.53,-,33.1,75,106,51.0,37.24,11.39,25.86,2.358,0.267,2.09,-,22.28,-,70.6,78.0,-
726,臺南市,2007/11/14,善化,5.9,0.48,424.16,36.5,76,96,49.0,34.33,7.32,27.01,-,-,-,-,22.79,-,81.97,82.0,-
727,臺南市,2007/11/14,安南,6.0,0.5,-,26.0,54,88,48.0,-,-,-,2.249,0.303,1.95,-,22.61,-,70.54,69.0,-
728,臺南市,2007/11/14,臺南,8.4,0.79,-,18.1,28,84,52.0,46.97,11.18,35.81,2.647,0.696,1.95,-,21.76,-,74.89,67.0,-
729,臺南市,2007/11/13,新營,4.9,0.4,-,33.2,71,95,47.0,28.18,7.1,21.08,2.247,0.203,2.04,-,21.93,-,66.84,76.0,-
730,臺南市,2007/11/13,善化,6.1,0.39,417.87,37.7,75,90,43.0,28.48,6.17,22.32,-,-,-,-,22.59,-,77.88,70.0,-
731,臺南市,2007/11/13,安南,6.1,0.43,-,30.1,57,91,44.0,37.61,10.75,26.84,2.228,0.241,1.99,-,22.24,-,66.35,70.0,-
732,臺南市,2007/11/13,臺南,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,58.0,-
733,臺南市,2007/11/12,新營,4.4,0.36,-,29.7,56,106,50.0,22.77,3.02,19.7,2.146,0.141,2.01,-,21.89,-,65.98,78.0,-
734,臺南市,2007/11/12,善化,5.2,0.38,416.84,37.6,74,100,49.0,-,-,-,-,-,-,-,22.89,-,77.28,85.0,-
735,臺南市,2007/11/12,安南,4.8,0.46,-,25.5,57,103,51.0,-,-,-,2.168,0.208,1.96,-,22.55,-,62.27,76.0,-
736,臺南市,2007/11/12,臺南,7.5,0.62,-,38.0,73,97,48.0,29.98,4.22,25.76,2.369,0.477,1.89,-,22.72,-,67.05,74.0,-
737,臺南市,2007/11/11,新營,3.8,0.38,-,36.1,57,128,56.0,13.92,1.11,12.81,2.05,0.079,1.97,-,21.87,-,68.08,89.0,-
738,臺南市,2007/11/11,善化,5.5,0.37,408.25,37.0,64,119,51.0,19.29,1.99,17.3,-,-,-,-,23.16,-,77.77,84.0,-
739,臺南市,2007/11/11,安南,3.9,0.4,-,29.7,48,107,49.0,18.25,1.55,16.7,1.973,0.094,1.88,-,22.38,-,63.81,78.0,-
740,臺南市,2007/11/11,臺南,4.0,0.49,-,36.2,61,99,49.0,18.02,0.95,17.05,1.947,0.303,1.64,-,22.44,-,69.62,74.0,-
741,臺南市,2007/11/10,新營,3.8,0.39,-,35.9,59,107,50.0,17.0,1.17,15.76,2.076,0.118,1.96,-,22.2,-,71.2,78.0,-
742,臺南市,2007/11/10,善化,5.7,0.37,408.5,37.0,65,103,48.0,21.71,3.29,18.42,-,-,-,-,23.55,-,79.62,78.0,-
743,臺南市,2007/11/10,安南,4.2,0.39,-,26.8,48,104,46.0,-,-,-,2.022,0.142,1.88,-,22.81,-,66.1,77.0,-
744,臺南市,2007/11/10,臺南,4.1,0.51,-,30.7,59,90,45.0,24.16,1.57,22.56,2.082,0.39,1.69,-,22.54,-,72.74,70.0,-
745,臺南市,2007/11/09,新營,3.1,0.31,-,31.1,52,80,34.0,16.12,2.13,13.99,2.059,0.117,1.94,-,22.53,-,75.31,65.0,-
746,臺南市,2007/11/09,善化,4.7,0.3,406.98,31.5,56,-,37.0,21.62,3.36,18.27,-,-,-,-,24.06,-,83.23,69.0,-
747,臺南市,2007/11/09,安南,4.1,0.33,-,22.5,41,96,36.0,-,-,-,2.046,0.188,1.86,-,23.19,-,69.7,73.0,-
748,臺南市,2007/11/09,臺南,3.8,0.45,-,29.6,55,83,38.0,22.56,2.4,20.17,1.936,0.422,1.51,-,23.26,-,76.17,66.0,-
749,臺南市,2007/11/08,新營,3.0,0.29,-,21.1,39,64,31.0,19.34,4.69,14.66,2.12,0.151,1.97,-,22.52,-,81.29,57.0,-
750,臺南市,2007/11/08,善化,5.1,0.31,407.55,20.1,44,71,34.0,26.85,7.13,19.72,-,-,-,-,24.05,-,87.59,60.0,-
751,臺南市,2007/11/08,安南,4.3,0.34,-,16.1,32,69,35.0,27.64,3.74,23.88,2.104,0.223,1.88,-,23.43,-,77.52,60.0,-
752,臺南市,2007/11/08,臺南,4.2,0.49,-,23.1,44,67,39.0,27.36,4.24,23.11,2.156,0.49,1.67,-,23.65,-,79.26,58.0,-
753,臺南市,2007/11/07,新營,3.9,0.36,-,16.5,27,60,28.0,23.96,3.25,20.71,2.143,0.158,1.99,-,22.26,-,79.11,55.0,-
754,臺南市,2007/11/07,善化,5.6,0.32,406.42,20.9,37,62,30.0,25.26,3.93,21.33,-,-,-,-,23.75,-,85.89,56.0,-
755,臺南市,2007/11/07,安南,4.2,0.38,-,15.0,26,63,29.0,27.16,1.71,25.43,2.123,0.216,1.91,-,23.03,-,76.38,56.0,-
756,臺南市,2007/11/07,臺南,4.3,0.53,-,18.9,33,56,32.0,26.86,2.44,24.41,2.196,0.471,1.73,-,23.03,-,78.11,53.0,-
757,臺南市,2007/11/06,新營,2.1,0.29,-,21.8,29,46,20.0,16.47,1.71,14.76,2.042,0.115,1.93,-,21.81,-,80.35,46.0,-
758,臺南市,2007/11/06,善化,4.5,0.27,400.96,21.6,32,49,24.0,22.15,3.63,18.51,-,-,-,-,23.07,-,88.08,49.0,-
759,臺南市,2007/11/06,安南,2.9,0.3,-,15.4,21,48,23.0,22.75,3.45,19.31,2.031,0.167,1.86,-,22.17,-,79.67,48.0,-
760,臺南市,2007/11/06,臺南,2.4,0.41,-,21.0,30,42,24.0,22.62,2.23,20.38,2.097,0.403,1.69,-,22.07,-,82.08,42.0,-
761,臺南市,2007/11/05,新營,2.8,0.33,-,25.6,35,58,26.0,16.58,1.76,14.8,2.057,0.113,1.94,-,21.6,-,81.15,54.0,-
762,臺南市,2007/11/05,善化,4.8,0.33,402.84,25.1,38,62,28.0,21.63,1.77,19.86,-,-,-,-,22.66,-,89.15,56.0,-
763,臺南市,2007/11/05,安南,2.9,0.36,-,19.8,28,63,27.0,25.62,3.01,22.61,2.027,0.15,1.88,-,22.03,-,80.09,56.0,-
764,臺南市,2007/11/05,臺南,2.2,0.47,-,23.3,35,61,29.0,22.6,1.52,21.06,2.03,0.38,1.65,-,21.96,-,82.03,56.0,-
765,臺南市,2007/11/04,新營,4.3,0.35,-,29.0,57,115,41.0,18.89,2.21,16.68,2.095,0.105,1.99,-,21.88,-,70.16,82.0,-
766,臺南市,2007/11/04,善化,5.5,0.34,406.49,33.6,66,108,43.0,21.85,3.53,18.31,-,-,-,-,23.17,-,78.91,79.0,-
767,臺南市,2007/11/04,安南,4.6,0.36,-,25.6,49,106,41.0,24.44,2.63,21.79,2.068,0.129,1.94,-,22.5,-,68.29,78.0,-
768,臺南市,2007/11/04,臺南,4.0,0.46,-,32.0,65,95,42.0,21.94,2.31,19.61,2.037,0.331,1.71,-,22.58,-,69.86,72.0,-
769,臺南市,2007/11/03,新營,4.2,0.39,-,26.6,56,110,44.0,21.96,3.37,18.59,2.181,0.162,2.02,-,22.11,-,69.16,80.0,-
770,臺南市,2007/11/03,善化,5.4,0.44,408.74,36.5,74,104,46.0,23.58,3.75,19.82,-,-,-,-,23.58,-,77.49,77.0,-
771,臺南市,2007/11/03,安南,5.1,0.48,-,25.0,52,108,46.0,34.03,6.43,27.61,2.207,0.213,1.99,-,22.86,-,65.77,79.0,-
772,臺南市,2007/11/03,臺南,5.4,0.61,-,32.9,70,97,45.0,31.33,6.54,24.79,2.191,0.452,1.74,-,23.03,-,68.41,74.0,-
773,臺南市,2007/11/02,新營,3.6,0.4,-,26.4,35,78,28.0,17.42,1.92,15.48,2.087,0.128,1.96,-,21.22,-,72.06,64.0,-
774,臺南市,2007/11/02,善化,5.0,0.41,400.51,29.1,42,81,31.0,20.66,2.8,17.87,-,-,-,-,22.89,-,79.72,66.0,-
775,臺南市,2007/11/02,安南,4.3,0.43,-,21.8,34,89,29.0,24.62,2.61,22.01,2.06,0.153,1.91,-,22.25,-,66.93,70.0,-
776,臺南市,2007/11/02,臺南,4.1,0.57,-,29.4,46,89,32.0,23.36,2.42,20.94,2.184,0.399,1.79,-,22.53,-,70.46,70.0,-
777,臺南市,2007/11/01,新營,3.6,0.46,-,26.2,44,136,40.0,15.76,1.4,14.37,2.094,0.126,1.97,-,24.1,-,76.99,93.0,-
778,臺南市,2007/11/01,善化,5.8,0.45,408.01,27.5,51,129,39.0,21.44,2.7,18.74,-,-,-,-,25.45,-,84.92,90.0,-
779,臺南市,2007/11/01,安南,3.9,0.5,-,17.1,32,152,44.0,24.23,2.4,21.84,2.1,0.169,1.93,-,24.72,-,70.79,101.0,-
780,臺南市,2007/11/01,臺南,5.0,0.6,-,26.8,51,129,42.0,22.1,2.27,19.83,2.049,0.399,1.65,-,24.77,-,77.85,90.0,-
781,高雄市,2007/11/30,左營,10.0,0.97,-,29.9,60,103,64.0,45.71,10.04,35.67,2.385,0.437,1.95,-,18.21,-,64.8,76.0,-
782,高雄市,2007/11/30,楠梓,7.2,0.74,-,24.6,55,127,77.0,48.73,15.25,33.48,2.103,0.313,1.79,-,18.55,-,68.46,88.0,-
783,高雄市,2007/11/30,前金,8.8,0.94,-,30.8,62,115,69.0,42.82,6.91,35.9,2.517,0.48,2.04,-,19.28,-,59.35,82.0,-
784,高雄市,2007/11/30,前鎮,9.8,1.02,-,27.2,52,111,69.0,57.27,15.4,41.87,-,-,-,-,19.7,-,63.83,80.0,-
785,高雄市,2007/11/30,復興,12.1,1.35,-,26.4,52,109,69.0,60.12,16.7,43.42,-,-,-,-,19.11,-,63.31,80.0,-
786,高雄市,2007/11/30,小港,13.3,0.83,-,24.5,54,107,77.0,61.6,20.26,41.33,2.371,0.484,1.89,-,19.83,-,63.11,78.0,-
787,高雄市,2007/11/30,鳳山,14.2,1.03,-,29.0,58,144,77.0,43.09,11.55,31.54,2.672,0.654,2.02,-,18.71,-,73.77,97.0,-
788,高雄市,2007/11/30,林園,10.4,0.61,-,37.5,73,138,69.0,29.28,6.89,22.39,2.059,0.218,1.84,-,19.74,-,72.71,94.0,-
789,高雄市,2007/11/30,大寮,11.2,0.82,-,23.8,51,155,95.0,41.81,6.85,34.94,-,-,-,-,18.81,-,66.66,102.0,-
790,高雄市,2007/11/30,仁武,9.9,0.66,-,29.0,60,106,77.0,47.9,11.43,36.46,2.341,0.38,1.96,-,19.69,-,71.85,78.0,-
791,高雄市,2007/11/30,橋頭,6.3,0.67,-,30.5,67,111,66.0,39.13,9.22,29.91,-,-,-,-,18.57,-,69.37,80.0,-
