序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1578,新竹縣,2013/12/18,湖口,2.3,0.24,-,28.7,-,29,20.0,8.5,0.83,7.66,-,-,-,5.07,13.26,81.44,-
1579,新竹縣,2013/12/17,竹東,3.2,0.27,-,28.2,-,9,7.0,13.74,3.35,10.39,-,-,-,2.86,16.52,92.8,-
1580,新竹縣,2013/12/17,湖口,2.3,0.22,-,31.4,-,10,11.0,8.06,0.84,7.2,-,-,-,5.08,15.26,87.39,-
1581,新竹縣,2013/12/16,竹東,1.8,0.4,-,22.5,-,17,9.0,15.28,4.99,10.3,-,-,-,1.66,19.91,88.69,-
1582,新竹縣,2013/12/16,湖口,3.1,0.28,-,34.2,-,15,11.0,13.25,3.56,9.67,-,-,-,4.77,19.54,80.68,-
1583,新竹縣,2013/12/15,竹東,1.4,0.32,-,28.9,38,11,8.0,12.05,2.48,9.56,-,-,-,2.26,20.33,89.46,33.0
1584,新竹縣,2013/12/15,湖口,2.4,0.25,-,36.8,42,16,16.0,8.69,2.02,6.68,-,-,-,7.07,19.3,84.2,36.0
1585,新竹縣,2013/12/14,竹東,1.7,0.32,-,34.8,36,20,15.0,10.57,0.92,9.64,-,-,-,2.63,20.59,81.19,34.0
1586,新竹縣,2013/12/14,湖口,3.8,0.38,-,34.2,40,43,36.0,14.07,2.11,11.96,-,-,-,6.04,19.36,80.45,43.0
1587,新竹縣,2013/12/13,竹東,2.1,0.46,-,19.1,36,48,33.0,22.54,5.22,17.32,-,-,-,1.81,18.31,86.7,48.0
1588,新竹縣,2013/12/13,湖口,4.2,0.38,-,25.6,36,58,36.0,20.65,6.09,14.57,-,-,-,4.34,17.84,80.62,54.0
1589,新竹縣,2013/12/12,竹東,3.7,0.65,-,17.8,31,52,38.0,26.32,6.59,19.72,-,-,-,1.21,16.86,76.79,51.0
1590,新竹縣,2013/12/12,湖口,7.8,0.71,-,18.2,31,76,45.0,40.99,18.27,22.72,-,-,-,3.17,16.96,70.2,63.0
1591,新竹縣,2013/12/11,竹東,5.4,0.38,-,34.2,39,63,36.0,14.39,2.18,12.21,-,-,-,2.54,15.33,67.61,56.0
1592,新竹縣,2013/12/11,湖口,5.0,0.36,-,36.6,41,72,39.0,12.17,2.29,9.89,-,-,-,5.66,15.74,61.21,59.0
1593,新竹縣,2013/12/10,竹東,5.7,0.69,-,32.2,37,110,73.0,14.2,2.04,12.17,-,-,-,3.2,15.29,70.1,80.0
1594,新竹縣,2013/12/10,湖口,6.2,0.63,-,33.2,40,112,79.0,14.51,1.9,12.61,-,-,-,6.54,15.57,63.19,81.0
1595,新竹縣,2013/12/09,竹東,2.6,0.55,-,33.0,46,67,48.0,16.43,2.02,14.41,-,-,-,1.99,20.38,82.52,58.0
1596,新竹縣,2013/12/09,湖口,3.8,0.5,-,37.6,53,72,55.0,16.14,1.8,14.35,-,-,-,3.37,20.19,79.05,61.0
1597,新竹縣,2013/12/08,竹東,4.3,0.44,-,30.4,56,35,22.0,17.12,3.11,14.01,-,-,-,1.16,21.35,73.41,57.0
1598,新竹縣,2013/12/08,湖口,4.0,0.43,-,31.5,61,35,26.0,23.71,3.31,20.4,-,-,-,1.8,22.09,70.95,62.0
1599,新竹縣,2013/12/07,竹東,3.3,0.34,-,36.3,45,29,17.0,12.76,2.04,10.71,-,-,-,1.34,20.75,66.78,43.0
1600,新竹縣,2013/12/07,湖口,4.1,0.28,-,44.4,48,33,22.0,11.55,2.47,9.08,-,-,-,5.17,21.23,62.13,42.0
1601,新竹縣,2013/12/06,竹東,3.7,0.38,-,36.6,50,37,23.0,13.17,2.2,10.97,-,-,-,1.53,17.69,67.04,48.0
1602,新竹縣,2013/12/06,湖口,7.2,0.36,-,40.0,52,52,36.0,18.27,3.33,14.95,-,-,-,4.42,18.92,67.47,51.0
1603,新竹縣,2013/12/05,竹東,2.4,0.38,-,39.6,51,35,18.0,14.42,2.56,11.85,-,-,-,2.02,18.94,55.59,49.0
1604,新竹縣,2013/12/05,湖口,5.4,0.33,-,38.9,50,43,28.0,17.94,3.12,14.81,-,-,-,4.28,19.34,58.79,45.0
1605,新竹縣,2013/12/04,竹東,-,0.36,-,39.0,53,39,23.0,21.95,3.08,18.85,-,-,-,2.13,16.85,52.17,55.0
1606,新竹縣,2013/12/04,湖口,5.2,0.36,-,32.7,55,44,32.0,32.84,9.63,23.21,-,-,-,3.08,16.85,59.71,52.0
1607,新竹縣,2013/12/03,竹東,4.1,0.49,-,30.7,52,45,24.0,23.59,3.03,20.55,-,-,-,1.68,16.34,50.0,57.0
1608,新竹縣,2013/12/03,湖口,9.2,0.54,-,41.0,63,74,52.0,27.39,2.84,24.56,-,-,-,3.07,17.39,56.39,62.0
1609,新竹縣,2013/12/02,竹東,3.1,0.37,-,35.5,58,41,24.0,20.74,5.37,15.37,-,-,-,2.14,16.24,51.28,53.0
1610,新竹縣,2013/12/02,湖口,5.9,0.46,-,48.3,60,71,45.0,22.4,5.04,17.36,-,-,-,4.81,17.57,56.52,60.0
1611,新竹縣,2013/12/01,竹東,1.7,0.35,-,30.6,49,29,19.0,18.26,3.23,15.03,-,-,-,2.29,15.72,62.31,44.0
1612,新竹縣,2013/12/01,湖口,3.3,0.32,-,34.3,53,43,27.0,17.01,2.41,14.6,-,-,-,4.19,16.33,63.22,47.0
1613,苗栗縣,2013/12/31,苗栗,6.6,0.69,-,20.7,-,67,46.0,37.37,10.77,26.61,-,-,-,1.64,15.85,75.93,-
1614,苗栗縣,2013/12/31,頭份,6.5,0.6,-,25.6,-,75,49.0,35.62,5.95,29.67,-,-,-,2.03,15.99,72.36,-
1615,苗栗縣,2013/12/31,三義,3.4,0.38,-,31.1,-,58,41.0,12.82,1.28,11.53,-,-,-,3.63,13.37,86.09,-
1616,苗栗縣,2013/12/30,苗栗,5.2,0.71,-,7.8,-,61,41.0,35.08,10.66,24.42,-,-,-,1.59,14.29,80.25,-
1617,苗栗縣,2013/12/30,頭份,7.0,0.62,-,12.0,-,71,46.0,30.21,6.48,23.72,-,-,-,1.67,14.46,78.18,-
1618,苗栗縣,2013/12/30,三義,3.2,0.42,-,19.5,-,53,36.0,15.92,2.26,13.66,-,-,-,3.34,11.6,90.46,-
1619,苗栗縣,2013/12/29,苗栗,5.4,0.47,-,19.0,-,46,31.0,21.47,3.58,17.88,-,-,-,3.13,12.11,77.79,-
1620,苗栗縣,2013/12/29,頭份,5.2,0.39,-,24.2,-,50,34.0,19.62,2.06,17.56,-,-,-,2.94,12.04,74.62,-
1621,苗栗縣,2013/12/29,三義,2.1,0.31,-,23.1,-,36,27.0,9.63,1.06,8.56,-,-,-,4.8,8.82,92.82,-
1622,苗栗縣,2013/12/28,苗栗,4.0,0.41,-,21.5,-,49,26.0,20.3,3.84,16.46,-,-,-,2.88,12.45,69.14,-
1623,苗栗縣,2013/12/28,頭份,4.2,0.33,-,30.1,-,49,26.0,15.33,2.24,13.08,-,-,-,3.54,12.81,65.98,-
1624,苗栗縣,2013/12/28,三義,2.7,0.29,-,27.5,-,46,29.0,11.18,1.43,9.71,-,-,-,4.93,9.41,80.64,-
1625,苗栗縣,2013/12/27,苗栗,11.3,0.73,-,24.2,-,126,85.0,24.53,4.12,20.38,-,-,-,5.64,11.37,59.69,-
1626,苗栗縣,2013/12/27,頭份,11.3,0.69,-,25.5,-,127,92.0,24.34,2.77,21.57,-,-,-,4.58,10.9,61.26,-
1627,苗栗縣,2013/12/27,三義,10.4,0.64,-,28.5,-,127,94.0,19.16,2.61,16.54,-,-,-,8.16,8.1,73.31,-
1628,苗栗縣,2013/12/26,苗栗,5.4,0.53,-,28.1,-,51,35.0,18.68,2.44,16.24,-,-,-,4.6,14.25,82.07,-
1629,苗栗縣,2013/12/26,頭份,5.5,0.53,-,31.7,-,59,41.0,19.15,2.06,17.09,-,-,-,3.9,13.93,80.41,-
1630,苗栗縣,2013/12/26,三義,3.9,0.43,-,30.0,-,46,32.0,13.33,0.98,12.32,-,-,-,7.59,11.52,91.29,-
1631,苗栗縣,2013/12/25,苗栗,3.3,0.47,-,28.0,-,28,21.0,19.66,3.3,16.36,-,-,-,3.07,16.23,84.08,-
1632,苗栗縣,2013/12/25,頭份,3.6,0.42,-,35.1,-,29,21.0,15.3,1.76,13.53,-,-,-,3.22,15.99,82.72,-
1633,苗栗縣,2013/12/25,三義,1.4,0.34,-,28.7,-,23,16.0,10.28,1.15,9.09,-,-,-,4.62,13.41,94.2,-
1634,苗栗縣,2013/12/24,苗栗,3.2,0.32,-,33.9,-,18,14.0,13.19,2.09,11.1,-,-,-,4.2,15.36,80.42,-
1635,苗栗縣,2013/12/24,頭份,2.2,0.3,-,38.0,-,23,15.0,12.74,1.55,11.17,-,-,-,4.37,14.98,79.42,-
1636,苗栗縣,2013/12/24,三義,0.9,0.22,-,32.3,-,18,13.0,8.79,1.28,7.51,-,-,-,5.53,12.53,92.48,-
1637,苗栗縣,2013/12/23,苗栗,2.8,0.38,-,17.9,-,22,16.0,24.26,5.78,18.48,-,-,-,2.65,16.33,80.98,-
1638,苗栗縣,2013/12/23,頭份,3.4,0.29,-,32.0,-,20,12.0,15.97,2.61,13.36,-,-,-,2.77,16.16,79.06,-
1639,苗栗縣,2013/12/23,三義,1.8,0.24,-,24.5,-,18,12.0,11.33,1.91,9.42,-,-,-,4.55,13.68,89.62,-
1640,苗栗縣,2013/12/22,苗栗,3.4,0.38,-,24.7,-,30,20.0,18.02,2.58,15.43,-,-,-,3.26,15.05,72.4,-
1641,苗栗縣,2013/12/22,頭份,3.0,0.31,-,31.2,-,33,21.0,13.27,1.52,11.74,-,-,-,2.92,14.53,72.27,-
1642,苗栗縣,2013/12/22,三義,2.1,0.26,-,29.7,-,29,21.0,7.26,1.33,5.92,-,-,-,4.92,11.77,87.09,-
1643,苗栗縣,2013/12/21,苗栗,5.2,0.59,-,23.2,-,48,40.0,20.74,3.41,17.33,-,-,-,3.74,13.26,80.79,-
1644,苗栗縣,2013/12/21,頭份,6.1,0.56,-,29.1,-,57,43.0,16.16,2.54,13.62,-,-,-,3.57,12.86,79.29,-
1645,苗栗縣,2013/12/21,三義,2.3,0.48,-,25.4,-,35,25.0,11.14,1.44,9.69,-,-,-,5.35,10.28,93.61,-
1646,苗栗縣,2013/12/20,苗栗,3.9,0.41,-,29.4,-,33,25.0,17.66,2.85,14.82,-,-,-,3.58,14.19,73.45,-
1647,苗栗縣,2013/12/20,頭份,4.3,0.36,-,34.2,-,38,26.0,16.27,1.88,14.39,-,-,-,3.9,13.83,72.28,-
1648,苗栗縣,2013/12/20,三義,1.4,0.26,-,32.2,-,31,25.0,7.6,0.96,6.63,-,-,-,4.28,10.99,87.93,-
1649,苗栗縣,2013/12/19,苗栗,6.0,0.45,-,27.1,-,63,43.0,18.12,2.72,15.39,-,-,-,4.75,13.38,77.28,-
1650,苗栗縣,2013/12/19,頭份,5.7,0.44,-,31.3,-,72,46.0,16.1,2.1,13.99,-,-,-,4.08,13.06,76.48,-
