序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
164,臺北市,2007/05/04,松山,5.0,0.98,427.46,41.3,98,98,57.0,58.0,14.14,43.87,2.556,0.405,2.15,-,-,26.36,-,60.33,140.0,-
165,臺北市,2007/05/04,陽明,5.4,0.42,399.2,86.6,107,61,41.0,13.67,1.14,12.54,-,-,-,-,-,20.67,-,74.61,127.0,-
166,臺北市,2007/05/04,士林,5.2,0.81,-,45.4,98,93,52.0,32.02,3.35,28.66,-,-,-,-,-,26.07,-,61.61,136.0,-
167,臺北市,2007/05/04,中山,6.3,1.16,-,38.9,89,95,63.0,61.5,15.62,45.88,2.665,0.531,2.13,-,-,26.51,-,59.97,127.0,-
168,臺北市,2007/05/04,古亭,5.0,0.96,-,46.5,109,93,64.0,48.14,9.8,38.35,2.485,0.376,2.11,-,-,25.84,-,62.36,156.0,-
169,臺北市,2007/05/03,萬華,6.8,1.04,-,64.3,132,98,58.0,48.66,5.73,42.94,-,-,-,-,-,26.83,-,49.81,163.0,-
170,臺北市,2007/05/03,松山,5.1,0.93,418.54,42.8,105,83,50.0,64.72,19.2,45.52,2.453,0.39,2.06,-,-,25.39,-,55.02,152.0,-
171,臺北市,2007/05/03,陽明,5.3,0.44,392.06,93.7,125,83,55.0,9.53,0.39,9.17,-,-,-,-,-,21.12,-,68.23,135.0,-
172,臺北市,2007/05/03,士林,4.9,0.78,-,55.4,104,105,58.0,34.66,3.88,30.77,-,-,-,-,-,25.21,-,54.82,106.0,-
173,臺北市,2007/05/03,中山,7.0,1.29,-,45.1,109,101,64.0,74.11,21.31,52.8,2.73,0.499,2.23,-,-,25.84,-,54.57,122.0,-
174,臺北市,2007/05/03,古亭,6.5,0.97,-,61.2,136,91,62.0,49.5,8.99,40.51,2.451,0.368,2.08,-,-,25.14,-,56.14,211.0,-
175,臺北市,2007/05/02,萬華,5.9,1.06,-,25.8,43,65,38.0,48.21,13.01,35.2,-,-,-,-,-,25.58,-,57.54,58.0,-
176,臺北市,2007/05/02,松山,5.9,0.88,410.74,21.9,42,65,40.0,54.89,20.38,34.51,2.375,0.333,2.04,-,-,23.57,-,66.6,58.0,-
177,臺北市,2007/05/02,陽明,6.6,0.35,383.6,82.2,100,98,50.0,3.34,1.13,2.2,-,-,-,-,-,20.13,-,54.59,94.0,-
178,臺北市,2007/05/02,士林,5.7,0.78,-,38.0,56,94,47.0,31.96,3.31,28.65,-,-,-,-,-,23.8,-,49.69,72.0,-
179,臺北市,2007/05/02,中山,8.9,1.25,-,12.4,30,71,47.0,84.46,36.91,47.55,2.707,0.488,2.22,-,-,24.28,-,61.95,60.0,-
180,臺北市,2007/05/02,古亭,4.3,0.95,-,24.5,42,62,40.0,47.54,14.45,33.09,2.375,0.274,2.1,-,-,23.69,-,64.75,56.0,-
181,臺北市,2007/05/01,萬華,6.3,1.0,-,31.8,59,49,32.0,43.23,9.48,33.75,-,-,-,-,-,25.13,-,61.49,63.0,-
182,臺北市,2007/05/01,松山,4.9,0.81,405.69,29.9,52,44,29.0,40.23,9.11,31.12,2.253,0.256,2.0,-,-,23.59,-,67.27,48.0,-
183,臺北市,2007/05/01,陽明,2.7,0.37,389.56,58.6,72,34,22.0,3.61,0.87,2.73,-,-,-,-,-,17.67,-,76.48,69.0,-
184,臺北市,2007/05/01,士林,5.3,0.7,-,31.6,52,52,26.0,26.08,3.11,22.97,-,-,-,-,-,23.79,-,65.61,51.0,-
185,臺北市,2007/05/01,中山,7.9,1.07,-,22.2,43,52,34.0,59.32,18.74,40.57,2.495,0.34,2.16,-,-,23.99,-,64.82,51.0,-
186,臺北市,2007/05/01,古亭,5.9,0.96,-,27.4,48,50,34.0,46.85,10.08,36.77,2.381,0.278,2.1,-,-,23.38,-,68.77,50.0,-
187,新北市,2007/05/31,菜寮,6.3,0.88,-,44.5,85,50,32.0,36.4,5.23,31.17,-,-,-,-,-,29.21,-,68.19,98.0,-
188,新北市,2007/05/31,板橋,6.1,0.75,-,42.2,83,49,34.0,29.32,3.13,26.19,2.411,0.403,2.01,-,-,28.8,-,67.18,90.0,-
189,新北市,2007/05/31,三重,6.9,1.79,-,-,-,64,43.0,102.12,48.4,53.71,2.697,0.772,1.93,-,-,28.74,-,70.48,57.0,-
190,新北市,2007/05/31,汐止,5.3,0.53,-,31.1,60,51,28.0,27.86,6.4,21.45,-,-,-,-,-,28.06,-,80.21,78.0,-
191,新北市,2007/05/31,永和,4.7,1.3,-,36.2,59,-,33.0,48.57,14.36,34.21,-,-,-,-,-,27.45,-,72.65,20.0,-
192,新北市,2007/05/31,土城,5.0,0.55,-,43.9,92,54,37.0,27.88,5.33,22.55,2.172,0.304,1.87,-,-,28.24,-,71.39,100.0,-
193,新北市,2007/05/31,林口,7.5,0.45,-,40.8,78,62,38.0,28.86,2.81,26.04,-,-,-,-,-,26.39,-,75.42,87.0,-
194,新北市,2007/05/31,新店,3.1,0.5,-,38.4,62,48,25.0,18.7,1.69,16.99,-,-,-,-,-,27.19,-,81.62,80.0,-
195,新北市,2007/05/31,淡水,5.2,0.48,-,39.2,77,51,32.0,22.17,1.88,20.3,-,-,-,-,-,27.2,-,78.0,84.0,-
196,新北市,2007/05/31,萬里,2.5,0.26,-,31.7,49,39,19.0,9.78,1.62,8.17,-,-,-,-,-,26.2,-,85.42,43.0,-
197,新北市,2007/05/31,新莊,7.3,0.71,-,46.9,84,52,33.0,27.96,1.94,26.02,-,-,-,-,-,28.65,-,69.31,92.0,-
198,新北市,2007/05/30,菜寮,8.4,0.66,-,26.8,47,40,26.0,31.71,7.57,24.1,-,-,-,-,-,28.09,-,73.0,44.0,-
199,新北市,2007/05/30,板橋,8.0,0.64,-,22.9,40,45,29.0,30.77,5.62,25.16,2.275,0.297,1.98,-,-,27.5,-,71.39,45.0,-
200,新北市,2007/05/30,三重,8.6,1.35,-,-,-,54,35.0,72.07,38.29,33.78,2.509,0.624,1.89,-,-,27.35,-,76.22,52.0,-
201,新北市,2007/05/30,汐止,7.2,0.43,-,24.6,41,42,26.0,24.24,3.0,21.28,-,-,-,-,-,26.18,-,87.55,43.0,-
202,新北市,2007/05/30,永和,9.0,0.87,-,23.6,37,-,30.0,38.02,11.7,26.31,-,-,-,-,-,26.16,-,77.25,15.0,-
203,新北市,2007/05/30,土城,5.5,0.54,-,25.5,46,43,27.0,28.54,7.56,20.98,2.197,0.301,1.9,-,-,27.2,-,76.33,47.0,-
204,新北市,2007/05/30,林口,6.6,0.5,-,21.4,48,52,30.0,31.54,4.38,27.19,-,-,-,-,-,25.37,-,81.34,51.0,-
205,新北市,2007/05/30,新店,4.6,0.43,-,26.9,40,42,23.0,17.66,2.88,14.76,-,-,-,-,-,26.68,-,82.12,42.0,-
206,新北市,2007/05/30,淡水,3.7,0.44,-,26.5,49,44,25.0,19.02,2.98,16.12,-,-,-,-,-,26.3,-,84.0,47.0,-
207,新北市,2007/05/30,萬里,1.9,0.24,-,42.7,66,43,22.0,8.67,1.13,7.53,-,-,-,-,-,24.99,-,87.91,64.0,-
208,新北市,2007/05/30,新莊,9.3,0.57,-,26.9,47,41,24.0,28.76,3.56,25.22,-,-,-,-,-,27.3,-,74.27,45.0,-
209,新北市,2007/05/29,板橋,7.9,0.49,-,20.8,41,38,20.0,29.71,10.56,19.15,2.372,0.391,1.98,-,-,30.35,-,61.75,46.0,-
210,新北市,2007/05/29,新店,3.2,0.41,-,22.1,39,37,13.0,19.46,4.45,15.01,-,-,-,-,-,29.01,-,73.41,37.0,-
211,新北市,2007/05/29,三重,5.2,1.63,-,-,-,52,29.0,121.38,87.0,34.39,2.507,0.694,1.81,-,-,30.21,-,65.97,51.0,-
212,新北市,2007/05/29,菜寮,4.8,0.63,-,18.8,34,36,16.0,35.23,13.17,22.06,-,-,-,-,-,30.59,-,63.19,37.0,-
213,新北市,2007/05/29,汐止,6.4,0.56,-,22.9,46,44,20.0,36.02,13.94,22.09,-,-,-,-,-,29.7,-,75.57,64.0,-
214,新北市,2007/05/29,土城,6.6,0.51,-,20.2,42,41,20.0,36.11,14.91,21.21,2.317,0.46,1.86,-,-,29.68,-,67.91,48.0,-
215,新北市,2007/05/29,新莊,9.1,0.39,-,20.4,39,34,18.0,27.32,7.65,19.67,-,-,-,-,-,29.91,-,65.11,46.0,-
216,新北市,2007/05/29,林口,5.6,0.22,-,15.1,28,40,18.0,19.02,3.64,15.37,-,-,-,-,-,27.76,-,71.35,40.0,-
217,新北市,2007/05/29,淡水,2.4,0.29,-,19.6,33,27,13.0,15.38,3.92,11.46,-,-,-,-,-,28.2,-,81.0,35.0,-
218,新北市,2007/05/29,萬里,3.5,0.28,-,26.0,49,26,12.0,14.52,2.07,12.45,-,-,-,-,-,28.42,-,75.8,65.0,-
219,新北市,2007/05/29,永和,5.7,1.46,-,16.3,30,37,-,59.46,33.36,26.1,-,-,-,-,-,29.0,-,65.53,37.0,-
220,新北市,2007/05/28,板橋,4.5,0.71,-,23.5,47,40,25.0,33.48,10.74,22.73,2.469,0.463,2.01,-,-,30.63,-,63.17,61.0,-
221,新北市,2007/05/28,新店,2.3,0.35,-,27.6,42,35,15.0,12.43,2.52,9.91,-,-,-,-,-,28.66,-,76.35,48.0,-
222,新北市,2007/05/28,三重,4.2,1.87,-,-,-,52,26.0,104.95,61.53,43.41,2.743,0.862,1.88,-,-,30.61,-,65.25,51.0,-
223,新北市,2007/05/28,菜寮,3.2,0.83,-,27.1,47,39,21.0,36.47,9.88,26.59,-,-,-,-,-,30.91,-,62.98,59.0,-
224,新北市,2007/05/28,汐止,4.1,0.58,-,24.1,53,44,23.0,36.96,12.06,24.9,-,-,-,-,-,29.12,-,78.64,66.0,-
225,新北市,2007/05/28,土城,4.1,0.61,-,24.5,52,47,24.0,36.7,14.35,22.35,2.291,0.422,1.87,-,-,29.91,-,69.63,62.0,-
226,新北市,2007/05/28,新莊,7.9,0.63,-,27.6,57,45,24.0,32.51,10.7,21.81,-,-,-,-,-,30.55,-,65.93,63.0,-
227,新北市,2007/05/28,林口,5.7,0.29,-,21.3,43,46,22.0,23.83,4.89,18.94,-,-,-,-,-,28.57,-,68.95,46.0,-
228,新北市,2007/05/28,淡水,3.1,0.36,-,24.6,44,40,21.0,19.7,3.31,16.39,-,-,-,-,-,29.0,-,78.0,50.0,-
229,新北市,2007/05/28,萬里,2.7,0.33,-,24.8,47,30,16.0,16.04,3.04,12.99,-,-,-,-,-,27.24,-,84.11,50.0,-
230,新北市,2007/05/28,永和,4.0,1.18,-,22.1,36,46,-,44.99,19.42,25.57,-,-,-,-,-,28.83,-,68.76,46.0,-
231,新北市,2007/05/27,永和,4.0,1.11,-,22.9,40,45,28.0,45.31,20.26,25.06,-,-,-,-,-,29.76,-,67.73,45.0,-
232,新北市,2007/05/27,板橋,5.9,0.47,-,27.9,53,41,27.0,19.89,6.79,13.1,2.213,0.23,1.98,-,-,30.78,-,65.94,60.0,-
233,新北市,2007/05/27,新店,2.7,0.37,-,29.7,49,44,22.0,12.2,2.05,10.15,-,-,-,-,-,29.83,-,74.43,56.0,-
234,新北市,2007/05/27,三重,5.1,1.83,-,-,-,56,34.0,128.53,90.32,38.21,2.519,0.701,1.82,-,-,31.14,-,66.2,53.0,-
235,新北市,2007/05/27,菜寮,4.8,0.68,-,26.0,50,42,25.0,33.48,13.05,20.43,-,-,-,-,-,31.37,-,64.31,60.0,-
236,新北市,2007/05/27,土城,3.8,0.46,-,25.6,56,44,24.0,27.81,12.78,15.03,2.076,0.253,1.82,-,-,30.07,-,70.9,65.0,-
237,新北市,2007/05/27,新莊,6.7,0.39,-,28.4,55,44,23.0,18.19,4.94,13.24,-,-,-,-,-,30.36,-,69.03,66.0,-
238,新北市,2007/05/27,林口,4.6,0.27,-,22.4,44,42,22.0,16.44,2.81,13.62,-,-,-,-,-,28.15,-,73.71,50.0,-
239,新北市,2007/05/27,淡水,2.6,0.29,-,25.1,45,41,19.0,12.93,3.99,8.95,-,-,-,-,-,28.6,-,83.0,52.0,-
240,新北市,2007/05/27,萬里,3.7,0.36,-,34.0,71,45,27.0,15.72,3.29,12.44,-,-,-,-,-,27.55,-,85.16,69.0,-
241,新北市,2007/05/27,汐止,3.6,0.49,-,28.0,59,49,26.0,24.63,7.67,16.96,-,-,-,-,-,30.64,-,73.53,65.0,-
242,新北市,2007/05/26,永和,4.8,1.47,-,19.2,31,49,31.0,59.83,28.8,31.04,-,-,-,-,-,28.4,-,76.72,49.0,-
243,新北市,2007/05/26,板橋,6.0,0.69,-,21.2,44,47,32.0,31.25,9.18,22.07,2.425,0.371,2.05,-,-,29.43,-,74.1,47.0,-
244,新北市,2007/05/26,新店,3.1,0.44,-,24.3,40,47,24.0,17.61,3.75,13.86,-,-,-,-,-,28.85,-,81.23,47.0,-
245,新北市,2007/05/26,三重,4.6,1.75,-,-,-,65,39.0,117.92,80.25,37.66,2.529,0.664,1.87,-,-,29.11,-,77.03,58.0,-
246,新北市,2007/05/26,菜寮,4.9,0.78,-,21.5,40,50,31.0,36.69,12.05,24.64,-,-,-,-,-,29.69,-,74.55,50.0,-
247,新北市,2007/05/26,土城,4.2,0.57,-,21.8,46,48,29.0,32.2,14.05,18.15,2.193,0.338,1.86,-,-,28.72,-,79.52,49.0,-
248,新北市,2007/05/26,新莊,6.4,0.59,-,26.3,47,44,28.0,28.08,7.61,20.47,-,-,-,-,-,29.28,-,74.97,50.0,-
249,新北市,2007/05/26,林口,3.6,0.32,-,20.3,34,54,29.0,18.88,2.73,16.15,-,-,-,-,-,26.84,-,82.51,52.0,-
250,新北市,2007/05/26,淡水,2.6,0.42,-,26.6,44,49,26.0,14.14,1.24,12.88,-,-,-,-,-,27.7,-,87.0,49.0,-
251,新北市,2007/05/26,萬里,4.1,0.42,-,32.1,57,43,25.0,14.01,2.95,11.03,-,-,-,-,-,27.06,-,88.2,58.0,-
252,新北市,2007/05/26,汐止,5.3,0.62,-,26.2,53,53,33.0,29.12,7.26,21.85,-,-,-,-,-,29.21,-,83.14,52.0,-
253,新北市,2007/05/25,三重,6.6,1.91,-,-,-,71,37.0,140.11,94.48,45.64,2.645,0.829,1.82,-,-,31.56,-,62.28,60.0,-
254,新北市,2007/05/25,永和,4.5,1.34,-,22.3,38,47,27.0,53.07,22.77,30.3,-,-,-,-,-,30.17,-,65.83,47.0,-
255,新北市,2007/05/25,板橋,5.8,0.55,-,24.7,53,47,26.0,24.87,6.42,18.46,2.315,0.334,1.98,-,-,31.35,-,61.69,52.0,-
256,新北市,2007/05/25,新店,4.0,0.42,-,25.9,44,41,21.0,17.91,3.04,14.87,-,-,-,-,-,30.28,-,72.69,42.0,-
257,新北市,2007/05/25,菜寮,5.3,0.76,-,25.8,50,55,25.0,37.35,12.68,24.67,-,-,-,-,-,31.87,-,60.42,52.0,-
258,新北市,2007/05/25,土城,4.7,0.48,-,26.5,51,54,22.0,28.78,9.54,19.25,2.213,0.375,1.84,-,-,30.74,-,66.77,55.0,-
259,新北市,2007/05/25,新莊,11.2,0.47,-,29.4,53,50,24.0,30.04,10.05,19.99,-,-,-,-,-,30.93,-,64.07,58.0,-
260,新北市,2007/05/25,林口,5.9,0.3,-,29.6,46,55,19.0,16.11,2.38,13.72,-,-,-,-,-,28.77,-,65.97,52.0,-
261,新北市,2007/05/25,淡水,2.5,0.28,-,30.2,50,48,20.0,13.39,1.66,11.71,-,-,-,-,-,28.7,-,78.0,60.0,-
262,新北市,2007/05/25,萬里,2.9,0.33,-,38.2,59,37,17.0,10.74,2.1,8.65,-,-,-,-,-,29.11,-,71.88,58.0,-
263,新北市,2007/05/25,汐止,5.6,0.55,-,31.0,57,51,25.0,28.3,7.76,20.54,-,-,-,-,-,31.12,-,69.5,56.0,-
264,新北市,2007/05/24,三重,6.6,2.11,-,-,-,69,37.0,130.26,84.05,46.2,2.848,0.964,1.88,-,-,30.59,-,66.98,60.0,-
265,新北市,2007/05/24,永和,4.5,1.49,-,24.4,50,45,26.0,57.31,22.27,35.04,-,-,-,-,-,29.73,-,67.07,45.0,-
266,新北市,2007/05/24,板橋,7.3,0.71,-,29.3,62,49,28.0,35.04,12.54,22.49,2.528,0.493,2.04,-,-,30.75,-,63.87,65.0,-
267,新北市,2007/05/24,新店,4.5,0.47,-,31.4,63,37,19.0,18.72,2.82,15.9,-,-,-,-,-,29.7,-,73.16,73.0,-
268,新北市,2007/05/24,菜寮,5.4,0.9,-,29.5,62,51,24.0,43.04,15.7,27.35,-,-,-,-,-,31.05,-,63.61,69.0,-
269,新北市,2007/05/24,土城,5.2,0.73,-,30.5,64,51,28.0,39.52,16.16,23.36,2.431,0.519,1.91,-,-,30.15,-,69.83,68.0,-
270,新北市,2007/05/24,新莊,14.1,0.7,-,28.2,63,51,27.0,41.88,16.13,25.75,-,-,-,-,-,30.47,-,66.33,61.0,-
271,新北市,2007/05/24,林口,7.2,0.42,-,26.2,55,55,27.0,26.11,5.18,20.93,-,-,-,-,-,28.26,-,72.19,63.0,-
272,新北市,2007/05/24,淡水,3.0,0.51,-,25.5,51,53,24.0,24.83,7.07,17.76,-,-,-,-,-,28.3,-,82.0,66.0,-
273,新北市,2007/05/24,萬里,3.7,0.33,-,27.6,51,36,16.0,15.0,2.87,12.14,-,-,-,-,-,27.4,-,82.27,51.0,-
274,新北市,2007/05/24,汐止,7.1,0.65,-,31.2,72,51,27.0,38.84,15.94,22.9,-,-,-,-,-,29.56,-,77.58,86.0,-
275,新北市,2007/05/23,三重,5.3,1.97,-,-,-,62,35.0,132.91,81.91,51.0,2.971,0.866,2.11,-,-,28.15,-,74.15,56.0,-
276,新北市,2007/05/23,永和,4.1,1.4,-,20.6,39,34,22.0,54.02,20.39,33.63,-,-,-,-,-,27.01,-,76.51,34.0,-
277,新北市,2007/05/23,板橋,7.2,0.93,-,26.7,54,42,27.0,42.48,12.84,29.63,2.649,0.581,2.07,-,-,28.27,-,70.95,52.0,-
278,新北市,2007/05/23,新店,2.5,0.52,-,25.7,52,26,14.0,20.27,4.86,15.41,-,-,-,-,-,27.25,-,82.3,63.0,-
279,新北市,2007/05/23,菜寮,4.6,0.99,-,28.1,50,42,24.0,45.86,13.09,32.76,-,-,-,-,-,28.75,-,71.47,66.0,-
280,新北市,2007/05/23,土城,3.7,0.69,-,23.2,54,35,19.0,40.1,15.74,24.36,2.331,0.438,1.89,-,-,27.37,-,78.95,53.0,-
281,新北市,2007/05/23,新莊,8.4,0.77,-,28.6,54,46,27.0,40.6,11.04,29.55,-,-,-,-,-,27.77,-,74.36,54.0,-
282,新北市,2007/05/23,林口,5.1,0.52,-,26.1,46,46,27.0,30.83,5.47,25.35,-,-,-,-,-,25.96,-,79.26,46.0,-
283,新北市,2007/05/23,淡水,3.2,0.51,-,29.7,53,34,19.0,22.09,3.42,18.66,-,-,-,-,-,26.5,-,83.0,50.0,-
284,新北市,2007/05/23,萬里,3.3,0.26,-,26.7,48,27,10.0,11.95,2.14,9.79,-,-,-,-,-,26.11,-,83.83,50.0,-
285,新北市,2007/05/23,汐止,5.9,0.59,-,15.4,39,33,16.0,40.1,16.73,23.37,-,-,-,-,-,27.35,-,82.72,44.0,-
286,新北市,2007/05/22,三重,2.4,1.47,-,-,-,35,20.0,76.28,44.66,31.63,2.661,0.707,1.95,-,-,28.3,-,67.33,35.0,-
287,新北市,2007/05/22,永和,2.5,1.02,-,22.4,34,22,14.0,36.81,16.09,20.72,-,-,-,-,-,27.1,-,70.73,22.0,-
288,新北市,2007/05/22,板橋,2.1,0.6,-,23.7,37,21,13.0,25.62,4.58,21.03,2.28,0.287,1.99,-,-,28.1,-,65.62,35.0,-
289,新北市,2007/05/22,新店,2.0,0.38,-,23.6,33,15,8.0,14.1,3.27,10.83,-,-,-,-,-,27.36,-,75.97,32.0,-
290,新北市,2007/05/22,菜寮,1.9,0.68,-,24.8,36,21,12.0,28.01,6.97,21.03,-,-,-,-,-,28.92,-,64.33,34.0,-
291,新北市,2007/05/22,土城,1.8,0.47,-,23.8,39,21,13.0,25.66,8.05,17.6,2.164,0.299,1.87,-,-,27.52,-,71.37,36.0,-
292,新北市,2007/05/22,新莊,3.1,0.58,-,28.5,47,25,14.0,25.11,3.63,21.48,-,-,-,-,-,27.78,-,68.81,46.0,-
293,新北市,2007/05/22,林口,2.6,0.46,-,34.9,58,31,17.0,19.4,2.18,17.22,-,-,-,-,-,25.76,-,74.38,62.0,-
294,新北市,2007/05/22,淡水,2.1,0.26,-,34.8,49,18,10.0,10.28,1.95,8.34,-,-,-,-,-,27.5,-,74.0,48.0,-
295,新北市,2007/05/22,萬里,2.9,0.26,-,23.5,35,28,10.0,10.26,2.58,7.68,-,-,-,-,-,26.09,-,78.73,34.0,-
296,新北市,2007/05/22,汐止,2.8,0.37,-,22.9,36,26,12.0,18.8,5.49,13.31,-,-,-,-,-,27.41,-,73.29,32.0,-
297,新北市,2007/05/21,三重,2.9,1.87,-,-,-,58,34.0,114.0,69.36,44.64,2.965,0.845,2.12,-,-,25.65,-,74.18,54.0,-
298,新北市,2007/05/21,永和,2.4,1.3,-,25.7,33,32,21.0,47.81,17.91,29.91,-,-,-,-,-,24.59,-,75.75,32.0,-
299,新北市,2007/05/21,板橋,4.4,0.94,-,25.1,46,35,25.0,40.35,8.78,31.57,2.69,0.468,2.22,-,-,25.39,-,73.11,49.0,-
300,新北市,2007/05/21,新店,1.5,0.42,-,33.8,40,-,14.0,14.85,1.77,13.07,-,-,-,-,-,25.32,-,78.49,36.0,-
301,新北市,2007/05/21,菜寮,2.2,0.79,-,32.5,46,35,24.0,33.19,5.98,27.22,-,-,-,-,-,26.09,-,72.29,46.0,-
302,新北市,2007/05/21,土城,2.5,0.75,-,27.4,49,33,19.0,33.73,9.88,23.85,2.435,0.424,2.01,-,-,25.21,-,75.83,55.0,-
303,新北市,2007/05/21,新莊,2.6,0.75,-,29.7,52,33,24.0,31.95,4.46,27.49,-,-,-,-,-,24.92,-,76.91,50.0,-
304,新北市,2007/05/21,林口,2.6,0.39,-,33.0,47,34,23.0,22.42,2.65,19.76,-,-,-,-,-,23.1,-,81.07,54.0,-
305,新北市,2007/05/21,淡水,1.5,0.36,-,39.4,46,27,18.0,10.59,1.39,9.17,-,-,-,-,-,25.0,-,78.0,47.0,-
306,新北市,2007/05/21,萬里,3.0,0.34,-,37.2,49,28,15.0,11.53,2.35,9.18,-,-,-,-,-,23.42,-,86.87,45.0,-
307,新北市,2007/05/21,汐止,4.4,0.49,-,28.6,45,37,21.0,26.67,6.47,20.19,-,-,-,-,-,24.36,-,83.05,43.0,-
308,新北市,2007/05/20,三重,2.6,1.44,-,-,-,64,-,91.17,44.75,46.42,2.601,0.561,2.04,-,-,22.89,-,82.88,57.0,-
309,新北市,2007/05/20,永和,3.1,0.92,-,32.0,42,48,29.0,40.02,10.91,29.11,-,-,-,-,-,21.94,-,85.1,48.0,-
310,新北市,2007/05/20,板橋,2.6,0.74,-,30.8,40,49,29.0,35.89,3.9,31.98,2.356,0.262,2.09,-,-,22.69,-,80.97,49.0,-
311,新北市,2007/05/20,新店,2.1,0.49,-,34.1,39,44,23.0,18.8,1.82,16.96,-,-,-,-,-,22.7,-,87.31,44.0,-
312,新北市,2007/05/20,菜寮,2.8,0.64,-,42.2,52,48,29.0,26.43,2.48,23.94,-,-,-,-,-,23.61,-,80.11,48.0,-
313,新北市,2007/05/20,土城,2.4,0.62,-,31.7,41,43,26.0,26.88,2.56,24.27,2.282,0.293,1.99,-,-,22.61,-,83.64,43.0,-
314,新北市,2007/05/20,新莊,2.9,0.64,-,40.4,50,46,30.0,27.83,2.1,25.71,-,-,-,-,-,22.31,-,84.36,49.0,-
315,新北市,2007/05/20,林口,2.2,0.39,-,43.4,52,52,31.0,18.86,1.57,17.3,-,-,-,-,-,20.36,-,89.55,51.0,-
316,新北市,2007/05/20,淡水,1.8,0.36,-,46.2,56,43,25.0,11.57,1.19,10.39,-,-,-,-,-,22.4,-,84.0,53.0,-
317,新北市,2007/05/20,萬里,3.0,0.33,-,47.8,54,40,21.0,12.17,1.41,10.75,-,-,-,-,-,21.73,-,89.2,55.0,-
318,新北市,2007/05/20,汐止,4.2,0.47,-,39.4,43,48,27.0,21.82,1.4,20.42,-,-,-,-,-,22.37,-,88.16,51.0,-
319,新北市,2007/05/19,三重,4.9,1.68,-,-,-,70,-,108.9,60.93,47.97,2.719,0.746,1.97,-,-,22.27,-,78.64,60.0,-
320,新北市,2007/05/19,永和,3.0,0.81,-,31.7,43,48,24.0,38.39,11.89,26.5,-,-,-,-,-,21.35,-,80.48,48.0,-
321,新北市,2007/05/19,板橋,4.2,0.68,-,30.4,42,49,25.0,34.54,6.34,28.2,2.359,0.332,2.03,-,-,22.29,-,75.57,49.0,-
322,新北市,2007/05/19,新店,2.5,0.42,-,34.0,44,44,19.0,17.66,1.96,15.68,-,-,-,-,-,22.09,-,83.28,44.0,-
323,新北市,2007/05/19,菜寮,4.5,0.66,-,34.2,50,51,26.0,33.88,7.27,26.6,-,-,-,-,-,22.88,-,75.84,50.0,-
324,新北市,2007/05/19,土城,2.7,0.55,-,32.0,46,44,20.0,27.98,4.8,23.18,2.24,0.323,1.92,-,-,22.34,-,78.67,44.0,-
325,新北市,2007/05/19,新莊,4.3,0.63,-,36.2,51,49,26.0,31.11,5.43,25.68,-,-,-,-,-,21.78,-,79.52,49.0,-
326,新北市,2007/05/19,林口,3.8,0.47,-,35.4,54,57,28.0,28.07,2.66,25.41,-,-,-,-,-,19.83,-,84.92,54.0,-
327,新北市,2007/05/19,淡水,2.0,0.48,-,35.5,50,47,23.0,19.93,2.96,16.97,-,-,-,-,-,21.4,-,84.0,53.0,-
328,新北市,2007/05/19,萬里,2.4,0.26,-,53.9,73,48,15.0,7.78,0.58,7.2,-,-,-,-,-,21.73,-,81.03,63.0,-
329,新北市,2007/05/19,汐止,4.5,0.48,-,31.6,47,53,22.0,30.5,4.88,25.62,-,-,-,-,-,21.64,-,85.31,52.0,-
330,新北市,2007/05/18,三重,6.5,2.58,-,-,-,110,58.0,180.71,124.03,56.68,3.273,1.17,2.1,-,-,25.45,-,75.98,80.0,-
331,新北市,2007/05/18,永和,3.9,1.64,-,17.0,24,76,41.0,70.77,32.34,38.43,-,-,-,-,-,24.36,-,76.93,63.0,-
332,新北市,2007/05/18,板橋,7.5,0.89,-,21.1,47,77,44.0,43.9,13.19,30.71,2.775,0.581,2.19,-,-,25.47,-,73.76,64.0,-
333,新北市,2007/05/18,新店,3.6,0.52,-,23.3,34,70,35.0,24.11,4.26,19.86,-,-,-,-,-,24.71,-,81.53,60.0,-
334,新北市,2007/05/18,菜寮,5.5,1.18,-,20.7,43,82,46.0,61.9,23.04,38.86,-,-,-,-,-,25.87,-,74.52,66.0,-
335,新北市,2007/05/18,土城,7.4,0.67,-,21.1,41,81,42.0,46.37,15.01,31.35,2.5,0.536,1.96,-,-,25.08,-,80.47,66.0,-
336,新北市,2007/05/18,新莊,11.6,0.97,-,23.6,48,81,44.0,59.2,24.64,34.56,-,-,-,-,-,25.04,-,77.25,66.0,-
