序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1212,新竹市,2013/09/19,新竹,1.5,0.2,-,22.0,30,34,17.0,8.36,1.51,6.85,1.765,0.064,1.7,4.66,29.61,65.96,34.0
1213,新竹市,2013/09/18,新竹,2.8,0.24,-,26.9,38,33,20.0,13.99,2.95,11.04,1.831,0.116,1.72,3.12,29.08,64.3,34.0
1214,新竹市,2013/09/17,新竹,2.7,0.26,-,47.0,59,53,27.0,12.62,1.6,11.0,1.873,0.113,1.76,3.4,28.16,58.82,55.0
1215,新竹市,2013/09/16,新竹,2.7,0.26,-,46.9,59,62,32.0,10.83,1.29,9.54,1.868,0.102,1.77,4.14,28.99,58.97,56.0
1216,新竹市,2013/09/15,新竹,3.3,0.17,-,19.7,27,26,20.0,10.26,2.34,7.93,1.824,0.107,1.72,3.03,29.05,70.08,27.0
1217,新竹市,2013/09/14,新竹,3.3,0.33,-,23.7,57,34,27.0,19.05,4.14,14.91,1.958,0.19,1.77,1.65,29.05,73.46,74.0
1218,新竹市,2013/09/13,新竹,4.3,0.43,-,26.6,40,40,38.0,19.96,3.8,16.16,2.039,0.208,1.83,1.58,29.22,72.0,45.0
1219,新竹市,2013/09/12,新竹,3.7,0.52,-,51.9,90,60,54.0,17.45,1.76,15.69,2.131,0.222,1.91,1.67,29.65,69.11,88.0
1220,新竹市,2013/09/11,新竹,3.2,0.48,-,42.0,85,60,53.0,19.33,2.52,16.81,2.116,0.223,1.89,1.27,29.24,73.84,85.0
1221,新竹市,2013/09/10,新竹,3.0,0.46,-,32.5,71,51,39.0,19.41,2.06,17.29,2.067,0.212,1.86,1.32,29.2,70.08,79.0
1222,新竹市,2013/09/09,新竹,2.1,0.28,-,20.7,40,38,29.0,14.28,2.84,11.44,1.896,0.133,1.76,1.78,29.98,58.62,41.0
1223,新竹市,2013/09/08,新竹,2.5,0.24,-,28.4,45,35,27.0,11.91,1.75,10.14,1.799,0.075,1.72,2.67,29.42,57.27,42.0
1224,新竹市,2013/09/07,新竹,3.4,0.38,-,27.8,53,39,30.0,17.87,2.32,15.55,2.012,0.177,1.84,1.9,28.98,67.39,64.0
1225,新竹市,2013/09/06,新竹,4.6,0.45,-,29.0,57,41,31.0,21.44,3.38,18.06,2.046,0.206,1.84,1.49,28.36,72.85,56.0
1226,新竹市,2013/09/05,新竹,5.0,0.37,-,35.3,61,49,30.0,20.4,2.23,18.17,2.029,0.197,1.83,1.97,27.26,67.42,75.0
1227,新竹市,2013/09/04,新竹,4.3,0.35,-,38.7,51,52,29.0,18.53,1.94,16.59,1.967,0.159,1.81,3.28,26.41,63.63,51.0
1228,新竹市,2013/09/03,新竹,3.5,0.39,-,52.8,82,57,40.0,16.6,1.77,14.83,1.96,0.15,1.81,2.43,26.22,63.43,80.0
1229,新竹市,2013/09/02,新竹,3.4,0.4,-,43.5,73,57,38.0,19.4,1.78,17.62,1.984,0.183,1.8,1.77,25.59,66.53,70.0
1230,新竹市,2013/09/01,新竹,1.7,0.35,-,43.5,61,35,28.0,14.61,1.59,13.02,1.856,0.114,1.74,1.7,23.56,87.56,56.0
1231,嘉義市,2013/09/26,嘉義,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,45.0
1232,嘉義市,2013/09/25,嘉義,2.6,0.32,-,35.6,62,52,28.0,10.54,2.0,8.54,1.89,0.1,1.79,1.63,28.35,75.22,58.0
1233,嘉義市,2013/09/24,嘉義,2.3,0.27,-,23.8,42,45,20.0,8.6,1.0,7.59,1.852,0.06,1.79,1.64,28.33,78.92,47.0
1234,嘉義市,2013/09/23,嘉義,2.1,0.43,-,20.9,40,37,20.0,17.29,3.81,13.48,2.046,0.209,1.84,1.44,27.81,80.22,48.0
1235,嘉義市,2013/09/22,嘉義,0.9,0.36,-,12.6,21,25,11.0,12.46,2.35,10.11,1.95,0.166,1.78,1.28,27.18,84.6,25.0
1236,嘉義市,2013/09/21,嘉義,3.5,0.47,-,9.2,19,47,25.0,17.72,3.0,14.72,2.069,0.199,1.87,1.58,27.6,82.26,47.0
1237,嘉義市,2013/09/20,嘉義,3.2,0.38,-,26.9,62,69,32.0,16.55,2.75,13.8,1.944,0.125,1.82,1.81,29.14,72.57,68.0
1238,嘉義市,2013/09/19,嘉義,3.1,0.33,-,43.3,75,62,34.0,10.73,1.58,9.15,1.874,0.078,1.8,1.7,29.85,68.06,69.0
1239,嘉義市,2013/09/18,嘉義,3.0,0.4,-,50.7,88,64,35.0,12.75,1.96,10.79,1.936,0.138,1.8,1.68,28.92,70.03,83.0
1240,嘉義市,2013/09/17,嘉義,3.1,0.34,-,39.5,60,52,29.0,11.98,1.67,10.31,1.892,0.103,1.79,1.75,28.27,72.22,66.0
1241,嘉義市,2013/09/16,嘉義,1.9,0.26,-,34.0,54,49,24.0,9.89,1.43,8.46,1.844,0.061,1.78,1.82,29.11,71.78,61.0
1242,嘉義市,2013/09/15,嘉義,2.3,0.31,-,39.2,57,48,33.0,7.86,0.67,7.14,1.864,0.052,1.81,1.66,28.07,79.3,55.0
1243,嘉義市,2013/09/14,嘉義,2.1,0.29,-,33.0,59,37,25.0,9.84,1.24,8.62,1.868,0.088,1.78,1.72,28.39,74.87,53.0
1244,嘉義市,2013/09/13,嘉義,2.9,0.41,-,33.3,67,43,26.0,15.22,1.31,13.92,2.008,0.168,1.84,1.4,27.92,76.42,67.0
1245,嘉義市,2013/09/12,嘉義,2.6,0.37,-,30.5,52,54,35.0,11.3,1.09,10.18,1.925,0.103,1.82,1.71,28.01,77.78,61.0
1246,嘉義市,2013/09/11,嘉義,2.4,0.33,-,37.7,70,53,36.0,12.7,1.64,11.06,1.959,0.112,1.85,1.67,29.22,71.71,66.0
1247,嘉義市,2013/09/10,嘉義,3.5,0.35,-,37.4,63,68,44.0,11.84,1.56,10.27,1.979,0.085,1.89,1.68,29.43,73.55,64.0
1248,嘉義市,2013/09/09,嘉義,3.5,0.4,-,43.7,78,77,44.0,10.57,1.02,9.54,1.98,0.11,1.87,1.94,29.49,72.18,75.0
1249,嘉義市,2013/09/08,嘉義,3.1,0.39,-,52.2,85,67,48.0,11.03,1.44,9.59,2.072,0.104,1.97,1.54,29.2,70.81,85.0
1250,嘉義市,2013/09/07,嘉義,3.6,0.45,-,57.6,91,71,52.0,-,-,-,2.051,0.098,1.95,1.65,28.6,75.6,92.0
1251,嘉義市,2013/09/06,嘉義,2.6,0.47,-,51.6,81,72,48.0,14.33,2.83,11.5,2.104,0.142,1.96,1.49,28.71,69.01,80.0
1252,嘉義市,2013/09/05,嘉義,2.8,0.48,-,53.3,84,80,56.0,12.43,1.6,10.83,2.084,0.137,1.95,1.54,27.78,69.7,88.0
1253,嘉義市,2013/09/04,嘉義,3.5,0.55,-,55.5,90,83,54.0,15.33,1.48,13.86,2.198,0.187,2.01,1.66,27.11,72.29,80.0
1254,嘉義市,2013/09/03,嘉義,3.7,0.6,-,51.2,99,81,51.0,18.6,1.04,17.57,2.3,0.26,2.04,1.91,27.52,70.25,94.0
1255,嘉義市,2013/09/02,嘉義,3.6,0.63,-,35.8,66,60,36.0,19.55,1.98,17.57,2.3,0.276,2.02,1.1,25.86,76.31,70.0
1256,嘉義市,2013/09/01,嘉義,1.0,0.42,-,49.2,58,26,17.0,12.74,1.64,11.1,2.021,0.117,1.91,2.32,24.57,87.07,54.0
1257,宜蘭縣,2013/09/30,宜蘭,1.7,0.27,399.9,30.5,39,24,14.0,6.67,1.12,5.56,-,-,-,-,26.09,92.22,34.0
1258,宜蘭縣,2013/09/30,冬山,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,18.0
1259,宜蘭縣,2013/09/29,宜蘭,2.1,0.22,408.84,24.6,32,35,18.0,5.43,1.26,4.16,-,-,-,-,27.99,82.78,35.0
1260,宜蘭縣,2013/09/29,冬山,2.4,0.21,-,21.2,36,33,17.0,13.11,4.81,8.29,-,-,-,-,26.16,87.96,35.0
1261,宜蘭縣,2013/09/28,宜蘭,1.8,0.24,404.16,31.4,41,34,15.0,5.16,0.66,4.45,-,-,-,-,26.52,86.89,37.0
1262,宜蘭縣,2013/09/28,冬山,1.8,0.24,-,25.9,41,30,13.0,8.45,2.01,6.44,-,-,-,-,25.11,89.2,39.0
1263,宜蘭縣,2013/09/27,宜蘭,3.4,0.23,401.98,39.6,50,39,17.0,4.5,0.75,3.71,-,-,-,-,26.04,77.39,46.0
1264,宜蘭縣,2013/09/27,冬山,1.2,0.21,-,38.5,53,38,13.0,9.56,2.48,7.08,-,-,-,-,24.8,80.9,47.0
1265,宜蘭縣,2013/09/26,宜蘭,2.8,0.21,407.16,27.7,37,40,20.0,5.35,0.94,4.4,-,-,-,-,24.99,81.66,40.0
1266,宜蘭縣,2013/09/26,冬山,1.8,0.28,-,29.3,33,46,18.0,16.02,3.9,12.12,-,-,-,-,24.16,83.21,46.0
1267,宜蘭縣,2013/09/25,宜蘭,2.1,0.23,405.59,29.8,39,46,22.0,5.2,1.42,3.78,-,-,-,-,28.41,76.08,46.0
1268,宜蘭縣,2013/09/25,冬山,1.6,0.25,-,25.6,40,43,23.0,10.72,3.05,7.67,-,-,-,-,26.87,81.26,43.0
1269,宜蘭縣,2013/09/24,宜蘭,1.8,0.24,406.7,24.1,35,36,15.0,6.97,1.36,5.6,-,-,-,-,28.61,79.79,36.0
1270,宜蘭縣,2013/09/24,冬山,2.2,0.2,-,22.6,37,31,13.0,11.26,4.24,7.03,-,-,-,-,27.13,83.5,35.0
1271,宜蘭縣,2013/09/23,宜蘭,1.4,0.31,401.48,16.9,22,28,12.0,9.56,2.06,7.5,-,-,-,-,27.51,89.83,28.0
1272,宜蘭縣,2013/09/23,冬山,4.9,0.28,-,12.2,18,26,12.0,19.94,9.46,10.48,-,-,-,-,26.27,91.75,26.0
1273,宜蘭縣,2013/09/22,宜蘭,1.4,0.19,396.19,23.4,29,27,12.0,7.96,1.69,6.29,-,-,-,-,27.66,90.65,28.0
1274,宜蘭縣,2013/09/22,冬山,5.6,0.21,-,18.4,25,27,10.0,13.6,2.98,10.62,-,-,-,-,27.07,88.81,27.0
1275,宜蘭縣,2013/09/21,宜蘭,1.4,0.14,391.52,20.7,21,51,15.0,3.47,1.51,1.95,-,-,-,-,28.74,90.51,50.0
1276,宜蘭縣,2013/09/21,冬山,8.2,0.34,-,17.1,19,47,13.0,8.45,2.72,5.73,-,-,-,-,27.93,91.78,47.0
1277,宜蘭縣,2013/09/20,宜蘭,2.4,0.14,396.32,22.1,26,32,11.0,4.52,1.84,2.67,-,-,-,-,27.9,86.26,32.0
1278,宜蘭縣,2013/09/20,冬山,1.4,0.17,-,22.3,26,27,10.0,7.62,2.63,4.99,-,-,-,-,26.75,91.26,27.0
1279,宜蘭縣,2013/09/19,宜蘭,2.1,0.17,399.44,20.9,25,26,10.0,4.09,0.9,3.17,-,-,-,-,27.57,88.89,26.0
1280,宜蘭縣,2013/09/19,冬山,1.3,0.17,-,18.9,25,23,9.0,8.42,2.41,6.01,-,-,-,-,26.77,91.87,25.0
1281,宜蘭縣,2013/09/18,宜蘭,2.1,0.25,403.24,23.1,27,27,12.0,9.0,1.69,7.31,-,-,-,-,26.12,87.46,29.0
1282,宜蘭縣,2013/09/18,冬山,0.9,0.3,-,16.9,20,29,16.0,18.91,6.52,12.39,-,-,-,-,25.18,90.47,29.0
1283,宜蘭縣,2013/09/17,宜蘭,2.9,0.28,405.3,38.5,50,46,24.0,6.9,1.42,5.48,-,-,-,-,26.97,75.11,46.0
1284,宜蘭縣,2013/09/17,冬山,1.3,0.21,-,37.9,56,-,20.0,9.29,2.48,6.8,-,-,-,-,26.15,74.84,49.0
1285,宜蘭縣,2013/09/16,宜蘭,3.3,0.26,405.6,34.7,50,50,26.0,5.65,1.32,4.33,-,-,-,-,28.82,72.89,50.0
1286,宜蘭縣,2013/09/16,冬山,1.4,0.23,-,34.0,48,43,24.0,8.49,1.97,6.53,-,-,-,-,27.78,75.16,44.0
1287,宜蘭縣,2013/09/15,宜蘭,3.7,0.17,403.64,16.3,24,21,12.0,5.64,1.58,4.06,-,-,-,-,29.6,75.92,22.0
1288,宜蘭縣,2013/09/15,冬山,2.0,0.13,-,18.9,29,16,10.0,7.6,2.73,4.87,-,-,-,-,28.37,78.94,28.0
1289,宜蘭縣,2013/09/14,宜蘭,3.0,0.2,407.74,12.1,22,18,11.0,7.1,1.99,5.11,-,-,-,-,29.86,77.74,22.0
1290,宜蘭縣,2013/09/14,冬山,2.1,0.21,-,12.9,22,14,8.0,9.47,3.92,5.55,-,-,-,-,28.66,80.26,23.0
1291,宜蘭縣,2013/09/13,宜蘭,1.6,0.17,399.29,10.2,15,18,9.0,7.64,2.92,4.72,-,-,-,-,29.73,82.7,18.0
1292,宜蘭縣,2013/09/13,冬山,3.5,0.29,-,6.8,12,18,9.0,17.26,9.76,7.5,-,-,-,-,28.72,79.93,18.0
1293,宜蘭縣,2013/09/12,宜蘭,1.5,0.17,406.25,10.9,16,19,10.0,7.54,2.49,5.05,-,-,-,-,29.7,81.8,19.0
1294,宜蘭縣,2013/09/12,冬山,4.7,0.23,-,7.4,10,22,11.0,19.62,10.98,8.64,-,-,-,-,28.3,82.48,22.0
1295,宜蘭縣,2013/09/11,宜蘭,1.7,0.22,406.68,16.9,25,26,13.0,7.59,2.4,5.19,-,-,-,-,30.03,80.54,26.0
1296,宜蘭縣,2013/09/11,冬山,3.8,0.2,-,15.0,24,21,13.0,11.01,4.9,6.11,-,-,-,-,28.19,83.13,25.0
1297,宜蘭縣,2013/09/10,宜蘭,1.7,0.23,403.27,20.8,28,30,19.0,6.28,2.39,3.89,-,-,-,-,29.29,78.46,30.0
1298,宜蘭縣,2013/09/10,冬山,3.3,0.26,-,15.5,25,30,18.0,12.39,4.87,7.51,-,-,-,-,27.75,80.86,30.0
1299,宜蘭縣,2013/09/09,宜蘭,1.4,0.21,402.25,22.9,30,39,28.0,4.68,1.31,3.36,-,-,-,-,28.98,77.19,39.0
1300,宜蘭縣,2013/09/09,冬山,3.0,0.21,-,18.4,30,40,29.0,9.39,3.07,6.33,-,-,-,-,27.98,76.71,40.0
1301,宜蘭縣,2013/09/08,宜蘭,1.8,0.22,403.55,26.2,38,37,27.0,4.97,1.36,3.61,-,-,-,-,28.68,74.09,37.0
1302,宜蘭縣,2013/09/08,冬山,1.7,0.21,-,24.4,38,34,24.0,6.67,1.63,5.01,-,-,-,-,28.13,70.66,38.0
1303,宜蘭縣,2013/09/07,宜蘭,1.7,0.24,401.58,30.9,40,26,14.0,6.54,1.49,5.05,-,-,-,-,28.63,78.02,37.0
1304,宜蘭縣,2013/09/07,冬山,1.7,0.22,-,28.4,41,24,12.0,7.47,1.93,5.53,-,-,-,-,27.37,78.6,37.0
1305,宜蘭縣,2013/09/06,宜蘭,1.6,0.25,400.9,36.5,45,28,15.0,5.52,1.45,4.07,-,-,-,-,28.86,77.91,40.0
1306,宜蘭縣,2013/09/06,冬山,3.6,0.26,-,30.0,43,30,15.0,11.13,2.94,8.2,-,-,-,-,28.17,78.31,40.0
1307,宜蘭縣,2013/09/05,宜蘭,1.1,0.24,399.5,40.6,50,39,20.0,5.35,1.51,3.82,-,-,-,-,27.81,74.62,45.0
1308,宜蘭縣,2013/09/05,冬山,1.6,0.2,-,42.0,52,33,16.0,6.18,1.6,4.58,-,-,-,-,27.34,72.65,46.0
1309,宜蘭縣,2013/09/04,宜蘭,1.4,0.24,401.05,42.0,50,44,20.0,5.18,0.78,4.41,-,-,-,-,27.59,67.9,44.0
1310,宜蘭縣,2013/09/04,冬山,1.5,0.22,-,43.1,50,42,19.0,6.63,1.63,5.0,-,-,-,-,26.2,70.72,44.0
1311,宜蘭縣,2013/09/03,宜蘭,2.4,0.33,396.84,60.5,81,55,32.0,6.57,1.05,5.52,-,-,-,-,27.96,61.12,89.0
1312,宜蘭縣,2013/09/03,冬山,2.5,0.32,-,52.3,78,55,29.0,10.82,2.12,8.69,-,-,-,-,26.03,71.6,70.0
1313,宜蘭縣,2013/09/02,宜蘭,1.9,0.34,392.82,57.7,73,52,29.0,7.85,1.42,6.43,-,-,-,-,27.73,66.63,69.0
1314,宜蘭縣,2013/09/02,冬山,2.4,0.33,-,46.2,69,51,28.0,12.95,2.86,10.09,-,-,-,-,25.69,76.34,64.0
1315,宜蘭縣,2013/09/01,宜蘭,0.6,0.26,397.7,43.6,54,15,11.0,5.46,1.28,4.2,-,-,-,-,26.16,82.72,52.0
1316,宜蘭縣,2013/09/01,冬山,1.2,0.33,-,31.8,34,13,9.0,11.95,1.95,9.99,-,-,-,-,24.76,89.79,35.0
1317,桃園市,2013/09/30,桃園,2.5,0.44,-,27.4,34,23,12.0,18.74,2.96,15.79,2.04,0.165,1.88,1.56,25.53,87.39,35.0
1318,桃園市,2013/09/30,中壢,3.5,0.89,-,18.5,28,40,24.0,42.68,16.13,26.54,2.452,0.438,2.01,-,25.03,86.79,40.0
1319,桃園市,2013/09/30,大園,2.2,0.28,-,37.9,44,41,19.0,21.76,3.98,17.78,-,-,-,7.64,26.17,99.97,44.0
1320,桃園市,2013/09/30,龍潭,2.1,0.28,-,35.0,38,28,13.0,12.52,2.75,9.77,-,-,-,5.26,24.26,90.35,40.0
1321,桃園市,2013/09/30,平鎮,4.1,0.38,-,26.4,30,33,12.0,20.44,1.8,18.63,-,-,-,3.04,24.93,90.88,33.0
1322,桃園市,2013/09/30,觀音,6.3,0.25,-,42.0,47,50,21.0,8.4,0.91,7.47,-,-,-,7.47,26.05,93.26,50.0
1323,桃園市,2013/09/29,桃園,3.4,0.32,-,28.5,37,30,16.0,12.93,2.01,10.92,1.951,0.083,1.87,2.38,28.08,73.5,35.0
1324,桃園市,2013/09/29,中壢,3.5,0.71,-,20.5,29,46,28.0,29.96,11.59,18.37,2.444,0.299,2.14,-,27.48,71.78,46.0
1325,桃園市,2013/09/29,大園,2.6,0.22,-,30.4,39,37,20.0,14.93,2.56,12.37,-,-,-,6.05,27.65,88.4,48.0
1326,桃園市,2013/09/29,龍潭,2.1,0.29,-,27.2,43,39,16.0,11.84,2.43,9.4,-,-,-,3.05,26.61,74.57,47.0
1327,桃園市,2013/09/29,平鎮,2.9,0.3,-,27.3,39,43,20.0,12.55,1.27,11.27,-,-,-,2.91,27.25,77.2,45.0
1328,桃園市,2013/09/29,觀音,5.8,0.2,-,28.2,37,53,19.0,10.92,1.8,9.08,-,-,-,5.84,27.27,87.06,52.0
1329,桃園市,2013/09/28,桃園,2.7,0.34,-,33.1,43,36,14.0,14.89,1.97,12.93,1.96,0.094,1.87,2.68,27.32,75.84,39.0
1330,桃園市,2013/09/28,中壢,4.1,0.83,-,23.5,30,43,20.0,35.85,13.53,22.32,2.327,0.349,1.98,-,27.25,71.0,43.0
1331,桃園市,2013/09/28,大園,2.5,0.16,-,36.2,39,36,15.0,13.72,3.22,10.48,-,-,-,7.23,27.47,86.32,36.0
1332,桃園市,2013/09/28,龍潭,2.1,0.3,-,32.1,45,35,12.0,12.6,1.74,10.85,-,-,-,2.46,26.0,76.65,43.0
1333,桃園市,2013/09/28,平鎮,4.4,0.3,-,33.0,44,38,11.0,13.09,1.3,11.78,-,-,-,3.0,26.99,76.08,44.0
1334,桃園市,2013/09/28,觀音,9.5,0.16,-,30.8,38,46,15.0,10.42,1.09,9.3,-,-,-,6.41,26.98,84.85,46.0
1335,桃園市,2013/09/27,桃園,3.3,0.35,-,39.9,48,40,12.0,13.73,1.93,11.79,1.956,0.098,1.86,2.81,26.18,71.53,43.0
1336,桃園市,2013/09/27,中壢,3.4,0.64,-,32.5,37,47,17.0,27.6,8.91,18.7,2.221,0.258,1.96,-,25.63,67.14,47.0
1337,桃園市,2013/09/27,大園,2.4,0.19,-,39.0,43,44,18.0,17.89,3.92,13.97,-,-,-,7.49,26.13,74.8,44.0
1338,桃園市,2013/09/27,龍潭,1.8,0.26,-,41.5,50,40,12.0,11.1,2.34,8.77,-,-,-,5.13,24.56,71.99,46.0
1339,桃園市,2013/09/27,平鎮,2.8,0.29,-,41.1,48,45,10.0,11.84,1.78,10.06,-,-,-,4.42,25.73,70.05,45.0
1340,桃園市,2013/09/27,觀音,7.9,0.19,-,34.8,44,58,19.0,13.5,1.41,12.09,-,-,-,7.54,25.94,75.94,54.0
1341,桃園市,2013/09/26,桃園,2.1,0.3,-,34.6,40,41,14.0,15.09,1.87,13.21,1.959,0.099,1.86,2.22,24.76,74.57,41.0
1342,桃園市,2013/09/26,中壢,4.5,0.85,-,24.4,34,57,24.0,38.72,14.57,24.14,2.357,0.379,1.98,-,24.81,69.45,54.0
1343,桃園市,2013/09/26,大園,1.8,0.18,-,36.8,43,48,16.0,19.78,5.13,14.64,-,-,-,7.33,25.39,72.88,48.0
1344,桃園市,2013/09/26,龍潭,1.8,0.2,-,40.2,42,40,13.0,8.27,2.49,5.79,-,-,-,5.39,23.47,77.85,40.0
1345,桃園市,2013/09/26,平鎮,3.2,0.28,-,35.7,40,52,13.0,14.12,1.44,12.66,-,-,-,3.91,24.75,72.67,51.0
1346,桃園市,2013/09/26,觀音,7.8,0.15,-,36.6,43,59,15.0,10.4,0.94,9.46,-,-,-,7.92,25.78,73.34,54.0
1347,桃園市,2013/09/25,桃園,3.9,0.33,-,32.8,43,39,18.0,14.04,2.37,11.67,1.953,0.107,1.85,2.52,28.17,70.91,42.0
1348,桃園市,2013/09/25,中壢,4.7,0.83,-,24.1,33,53,30.0,32.27,12.8,19.47,2.323,0.363,1.96,-,27.91,66.07,52.0
1349,桃園市,2013/09/25,大園,2.2,0.19,-,29.4,37,45,21.0,18.59,5.55,13.04,-,-,-,6.8,27.43,85.63,45.0
1350,桃園市,2013/09/25,龍潭,2.1,0.25,-,32.5,47,47,19.0,12.26,3.22,9.03,-,-,-,3.97,26.43,70.84,47.0
1351,桃園市,2013/09/25,平鎮,3.1,0.29,-,33.7,46,50,16.0,12.59,1.4,11.18,-,-,-,3.78,27.95,68.96,50.0
1352,桃園市,2013/09/25,觀音,9.5,0.17,-,24.6,37,55,21.0,16.44,4.52,11.92,-,-,-,6.63,27.37,84.66,52.0
1353,桃園市,2013/09/24,桃園,4.3,0.33,-,27.0,36,30,13.0,13.67,2.6,11.07,1.95,0.109,1.84,2.96,29.34,67.58,33.0
1354,桃園市,2013/09/24,中壢,4.4,1.02,-,17.4,23,43,20.0,39.3,19.7,19.6,2.412,0.441,1.97,-,28.96,62.21,43.0
1355,桃園市,2013/09/24,大園,2.6,0.19,-,24.2,32,36,17.0,18.61,5.3,13.31,-,-,-,5.69,28.99,69.73,36.0
1356,桃園市,2013/09/24,龍潭,1.9,0.29,-,26.1,43,36,12.0,13.79,3.89,9.9,-,-,-,2.65,27.53,67.74,43.0
1357,桃園市,2013/09/24,平鎮,4.6,0.28,-,27.4,39,39,9.0,12.84,2.07,10.77,-,-,-,3.05,28.92,65.03,39.0
1358,桃園市,2013/09/24,觀音,9.2,0.19,-,19.2,30,45,15.0,15.78,3.29,12.49,-,-,-,5.44,28.36,78.41,45.0
1359,桃園市,2013/09/23,桃園,3.6,0.35,-,19.7,27,27,11.0,16.29,3.73,12.54,2.035,0.159,1.88,2.34,28.82,74.02,31.0
1360,桃園市,2013/09/23,中壢,5.6,1.74,-,11.1,19,45,21.0,58.45,32.23,26.22,2.831,0.744,2.09,-,28.0,73.8,45.0
1361,桃園市,2013/09/23,大園,2.7,0.25,-,21.6,34,32,18.0,17.79,4.51,13.26,-,-,-,3.48,29.25,75.31,36.0
1362,桃園市,2013/09/23,龍潭,2.3,0.4,-,17.8,34,37,14.0,19.86,5.63,14.23,-,-,-,1.23,26.47,81.14,37.0
1363,桃園市,2013/09/23,平鎮,4.5,0.44,-,21.2,39,38,16.0,19.35,3.5,15.84,-,-,-,1.92,27.84,78.36,41.0
1364,桃園市,2013/09/23,觀音,7.5,0.31,-,17.8,36,48,22.0,20.49,3.54,16.95,-,-,-,3.1,28.26,85.43,48.0
1365,桃園市,2013/09/22,桃園,2.1,0.19,-,23.0,27,17,8.0,5.8,0.93,4.87,1.861,0.047,1.82,3.7,27.82,77.89,27.0
1366,桃園市,2013/09/22,中壢,3.1,1.05,-,13.5,19,32,16.0,43.27,25.32,17.95,2.361,0.399,1.96,-,27.74,76.76,32.0
1367,桃園市,2013/09/22,大園,1.8,0.17,-,20.6,24,24,15.0,9.63,1.81,7.82,-,-,-,6.03,28.7,81.47,24.0
1368,桃園市,2013/09/22,龍潭,2.2,0.3,-,18.7,23,28,9.0,13.28,3.68,9.61,-,-,-,3.11,27.19,78.82,28.0
1369,桃園市,2013/09/22,平鎮,2.7,0.31,-,18.8,25,27,10.0,12.79,2.23,10.57,-,-,-,3.81,27.84,80.23,27.0
1370,桃園市,2013/09/22,觀音,3.2,0.18,-,17.7,24,37,12.0,8.82,1.27,7.54,-,-,-,6.07,28.46,85.52,37.0
1371,桃園市,2013/09/21,桃園,1.2,0.15,-,18.4,19,19,6.0,5.92,1.96,3.97,1.809,0.026,1.78,4.41,27.53,81.74,19.0
1372,桃園市,2013/09/21,中壢,1.8,0.36,-,15.1,17,32,12.0,17.32,8.95,8.37,1.965,0.117,1.85,-,27.53,79.33,32.0
1373,桃園市,2013/09/21,大園,1.9,0.09,-,18.1,21,29,11.0,7.71,2.87,4.84,-,-,-,10.15,28.62,85.67,29.0
1374,桃園市,2013/09/21,龍潭,0.9,0.1,-,19.0,20,25,6.0,4.25,1.72,2.53,-,-,-,7.73,26.68,82.07,25.0
1375,桃園市,2013/09/21,平鎮,1.8,0.16,-,17.7,19,27,6.0,5.5,0.9,4.58,-,-,-,5.9,27.72,82.29,27.0
1376,桃園市,2013/09/21,觀音,4.5,0.12,-,13.3,15,39,10.0,7.67,3.2,4.47,-,-,-,10.41,28.7,86.18,39.0
1377,桃園市,2013/09/20,桃園,2.1,0.26,-,17.6,21,22,7.0,11.64,2.44,9.2,1.911,0.065,1.85,2.01,27.23,85.08,22.0
1378,桃園市,2013/09/20,中壢,2.8,0.66,-,12.8,18,38,16.0,29.58,13.48,16.1,2.218,0.255,1.96,-,26.52,84.56,38.0
1379,桃園市,2013/09/20,大園,1.7,0.11,-,22.2,29,38,14.0,14.71,5.08,9.63,-,-,-,8.52,27.66,95.8,38.0
1380,桃園市,2013/09/20,龍潭,1.6,0.18,-,21.8,28,27,8.0,8.29,1.94,6.34,-,-,-,5.43,25.64,87.57,27.0
1381,桃園市,2013/09/20,平鎮,2.0,0.27,-,17.4,22,32,8.0,12.43,2.51,9.93,-,-,-,3.26,26.58,87.67,32.0
1382,桃園市,2013/09/20,觀音,6.3,0.07,-,23.1,29,46,12.0,4.65,1.74,2.9,-,-,-,8.57,27.8,91.39,46.0
1383,桃園市,2013/09/19,桃園,3.0,0.29,-,20.0,26,28,10.0,11.32,2.53,8.79,1.892,0.066,1.83,2.7,28.26,79.49,28.0
1384,桃園市,2013/09/19,中壢,3.0,0.56,-,15.9,20,42,19.0,22.87,9.76,13.11,2.128,0.209,1.92,-,28.43,73.23,42.0
1385,桃園市,2013/09/19,大園,1.9,0.13,-,21.4,22,36,17.0,13.84,4.86,8.99,-,-,-,7.3,28.55,86.0,36.0
