序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1253,宜蘭縣,2008/06/19,宜蘭,2.3,0.26,398.54,22.2,33,24,12.0,7.88,1.95,5.93,-,-,-,-,29.57,-,82.34,32.0,-
1254,宜蘭縣,2008/06/19,冬山,1.8,0.27,-,20.5,31,36,9.0,10.91,3.52,7.37,-,-,-,-,28.49,-,76.66,36.0,-
1255,宜蘭縣,2008/06/18,宜蘭,2.9,0.31,403.02,25.1,32,28,14.0,9.85,1.64,8.21,-,-,-,-,29.45,-,80.76,33.0,-
1256,宜蘭縣,2008/06/18,冬山,2.6,0.34,-,21.4,29,43,13.0,14.61,4.11,10.51,-,-,-,-,28.35,-,76.25,43.0,-
1257,宜蘭縣,2008/06/17,宜蘭,3.1,0.32,401.96,20.5,30,29,10.0,10.2,2.41,7.79,-,-,-,-,29.7,-,79.52,30.0,-
1258,宜蘭縣,2008/06/17,冬山,2.4,0.3,-,17.1,29,38,8.0,12.88,3.7,9.18,-,-,-,-,28.78,-,73.12,38.0,-
1259,宜蘭縣,2008/06/16,宜蘭,2.4,0.3,404.54,19.0,25,23,9.0,11.93,3.07,8.86,-,-,-,-,28.23,-,85.69,24.0,-
1260,宜蘭縣,2008/06/16,冬山,3.3,0.42,-,14.7,23,38,8.0,19.94,8.03,11.91,-,-,-,-,27.15,-,81.12,38.0,-
1261,宜蘭縣,2008/06/15,宜蘭,2.1,0.31,402.08,13.5,21,22,7.0,11.53,3.44,8.08,-,-,-,-,27.8,-,82.57,23.0,-
1262,宜蘭縣,2008/06/15,冬山,1.9,0.48,-,11.0,20,33,4.0,15.67,6.07,9.59,-,-,-,-,26.49,-,80.4,33.0,-
1263,宜蘭縣,2008/06/14,宜蘭,3.0,0.42,405.55,10.4,12,25,12.0,17.45,5.36,12.09,-,-,-,-,26.56,-,91.87,25.0,-
1264,宜蘭縣,2008/06/14,冬山,2.0,0.6,-,7.8,11,42,9.0,21.36,9.27,12.08,-,-,-,-,25.36,-,89.97,42.0,-
1265,宜蘭縣,2008/06/13,宜蘭,2.2,0.32,400.02,27.4,45,23,10.0,10.29,1.52,8.78,-,-,-,-,27.64,-,86.6,44.0,-
1266,宜蘭縣,2008/06/13,冬山,4.0,0.44,-,18.6,34,39,9.0,19.2,5.62,13.58,-,-,-,-,26.13,-,82.72,39.0,-
1267,宜蘭縣,2008/06/12,宜蘭,-,0.36,403.42,25.7,33,24,13.0,12.86,1.53,11.32,-,-,-,-,27.42,-,85.96,35.0,-
1268,宜蘭縣,2008/06/12,冬山,2.8,0.37,-,21.4,29,44,12.0,15.41,3.66,11.75,-,-,-,-,26.09,-,84.94,44.0,-
1269,宜蘭縣,2008/06/11,宜蘭,2.6,0.27,403.55,28.3,35,34,18.0,7.58,1.32,6.24,-,-,-,-,29.54,-,78.9,34.0,-
1270,宜蘭縣,2008/06/11,冬山,2.9,0.24,-,22.0,37,56,12.0,11.11,3.5,7.61,-,-,-,-,28.45,-,76.88,53.0,-
1271,宜蘭縣,2008/06/10,宜蘭,1.9,0.31,406.67,23.3,37,35,15.0,9.78,1.87,7.91,-,-,-,-,30.03,-,78.76,36.0,-
1272,宜蘭縣,2008/06/10,冬山,2.3,0.28,-,20.1,32,50,14.0,11.83,3.42,8.42,-,-,-,-,29.2,-,73.19,50.0,-
1273,宜蘭縣,2008/06/09,宜蘭,2.9,0.33,-,17.8,28,33,11.0,10.91,2.7,8.2,-,-,-,-,29.15,-,80.98,33.0,-
1274,宜蘭縣,2008/06/09,冬山,1.6,0.31,-,17.4,26,57,16.0,12.24,3.3,8.94,-,-,-,-,28.43,-,75.49,54.0,-
1275,宜蘭縣,2008/06/08,宜蘭,3.9,0.46,-,22.3,37,37,17.0,11.31,1.94,9.37,-,-,-,-,27.64,-,85.05,37.0,-
1276,宜蘭縣,2008/06/08,冬山,2.2,0.58,-,22.9,39,61,22.0,12.5,3.94,8.55,-,-,-,-,26.63,-,82.72,56.0,-
1277,宜蘭縣,2008/06/07,宜蘭,3.4,0.41,-,33.8,55,43,22.0,10.68,1.32,9.36,-,-,-,-,27.95,-,84.55,52.0,-
1278,宜蘭縣,2008/06/07,冬山,2.0,0.45,-,26.9,44,63,23.0,13.0,1.76,11.24,-,-,-,-,26.84,-,80.02,56.0,-
1279,宜蘭縣,2008/06/06,宜蘭,3.2,0.32,384.94,23.7,32,22,9.0,10.37,1.64,8.72,-,-,-,-,27.84,-,84.63,29.0,-
1280,宜蘭縣,2008/06/06,冬山,2.3,0.28,-,22.4,34,30,6.0,8.78,2.11,6.65,-,-,-,-,26.74,-,81.32,35.0,-
1281,宜蘭縣,2008/06/05,宜蘭,3.2,0.34,398.33,30.8,45,29,11.0,9.1,1.36,7.74,-,-,-,-,27.2,-,83.23,40.0,-
1282,宜蘭縣,2008/06/05,冬山,3.5,0.58,-,22.4,33,47,11.0,16.09,4.45,11.63,-,-,-,-,26.15,-,77.19,47.0,-
1283,宜蘭縣,2008/06/04,宜蘭,4.9,0.42,398.34,31.2,48,27,10.0,12.22,1.81,10.41,-,-,-,-,25.34,-,84.3,45.0,-
1284,宜蘭縣,2008/06/04,冬山,2.7,0.92,-,24.6,40,44,10.0,17.32,4.13,13.19,-,-,-,-,24.01,-,85.37,46.0,-
1285,宜蘭縣,2008/06/03,宜蘭,2.3,0.45,388.32,39.5,47,19,-,10.1,0.96,9.12,-,-,-,-,24.61,-,90.95,42.0,-
1286,宜蘭縣,2008/06/03,冬山,1.4,0.42,-,34.8,51,31,5.0,12.83,1.87,10.93,-,-,-,-,23.09,-,90.62,45.0,-
1287,宜蘭縣,2008/06/02,宜蘭,3.0,0.44,396.61,32.5,45,25,-,10.82,1.21,9.61,-,-,-,-,25.9,-,92.66,43.0,-
1288,宜蘭縣,2008/06/02,冬山,1.5,0.4,-,31.9,52,43,11.0,9.99,1.54,8.44,-,-,-,-,24.55,-,90.57,48.0,-
1289,宜蘭縣,2008/06/01,宜蘭,2.1,0.44,390.96,36.5,50,36,-,11.49,1.0,10.48,-,-,-,-,25.29,-,89.6,46.0,-
1290,宜蘭縣,2008/06/01,冬山,1.3,0.36,-,34.8,49,54,16.0,8.38,1.26,7.12,-,-,-,-,24.07,-,86.83,52.0,-
1291,桃園市,2008/06/30,桃園,12.5,0.66,-,17.7,38,47,21.0,38.57,10.97,27.61,2.306,0.399,1.91,-,27.35,-,85.53,48.0,-
1292,桃園市,2008/06/30,中壢,5.8,1.45,-,12.8,29,49,18.0,60.61,31.94,28.67,2.756,0.774,1.98,-,27.81,-,80.06,49.0,-
1293,桃園市,2008/06/30,大園,5.9,0.48,-,19.1,37,33,19.0,30.79,8.66,22.12,-,-,-,-,27.2,-,80.65,38.0,-
1294,桃園市,2008/06/30,龍潭,1.5,0.35,-,23.5,45,36,8.0,20.69,4.25,16.44,-,-,-,-,25.52,-,88.67,52.0,-
1295,桃園市,2008/06/30,平鎮,3.6,0.42,-,17.1,33,45,-,23.96,4.8,19.15,-,-,-,-,27.02,-,76.82,45.0,-
1296,桃園市,2008/06/30,觀音,5.1,0.27,-,20.3,39,41,18.0,16.84,2.42,14.42,-,-,-,-,28.12,-,77.8,41.0,-
1297,桃園市,2008/06/29,桃園,13.6,0.51,-,18.2,40,47,19.0,30.1,8.44,21.66,2.144,0.284,1.86,-,28.07,-,80.15,47.0,-
1298,桃園市,2008/06/29,中壢,4.0,1.1,-,12.5,27,44,17.0,48.77,27.68,21.1,2.417,0.509,1.91,-,28.78,-,75.55,44.0,-
1299,桃園市,2008/06/29,大園,2.4,0.31,-,20.6,35,22,13.0,16.61,3.67,12.94,-,-,-,-,27.81,-,78.31,42.0,-
1300,桃園市,2008/06/29,龍潭,1.2,0.28,-,23.0,42,30,9.0,14.54,2.75,11.77,-,-,-,-,26.75,-,82.67,56.0,-
1301,桃園市,2008/06/29,平鎮,4.0,0.31,-,17.5,33,31,-,18.02,2.82,15.2,-,-,-,-,27.87,-,74.12,44.0,-
1302,桃園市,2008/06/29,觀音,3.3,0.21,-,21.5,34,33,12.0,10.78,1.39,9.37,-,-,-,-,28.26,-,77.85,44.0,-
1303,桃園市,2008/06/28,桃園,9.8,0.43,-,22.5,43,41,18.0,25.24,7.44,17.8,2.067,0.249,1.82,-,29.76,-,70.41,49.0,-
1304,桃園市,2008/06/28,中壢,4.7,1.01,-,15.7,30,47,18.0,43.51,23.82,19.7,2.331,0.478,1.85,-,30.38,-,66.19,47.0,-
1305,桃園市,2008/06/28,大園,2.8,0.22,-,25.9,39,26,16.0,8.46,1.41,7.05,-,-,-,-,29.29,-,69.55,42.0,-
1306,桃園市,2008/06/28,龍潭,0.9,0.24,-,24.2,42,35,13.0,12.08,2.58,9.5,-,-,-,-,28.5,-,73.59,44.0,-
1307,桃園市,2008/06/28,平鎮,2.1,0.23,-,19.6,34,37,12.0,15.81,2.98,12.83,-,-,-,-,29.55,-,64.88,38.0,-
1308,桃園市,2008/06/28,觀音,3.0,0.16,-,24.6,37,46,16.0,6.63,0.67,5.95,-,-,-,-,29.62,-,70.15,46.0,-
1309,桃園市,2008/06/27,桃園,16.2,0.7,-,19.6,42,61,30.0,36.18,10.24,25.94,2.262,0.398,1.86,-,28.64,-,81.62,56.0,-
1310,桃園市,2008/06/27,中壢,7.1,1.32,-,12.6,26,59,29.0,57.15,28.1,29.05,2.684,0.714,1.97,-,29.46,-,74.54,54.0,-
1311,桃園市,2008/06/27,大園,7.5,0.48,-,24.5,41,40,25.0,26.25,5.95,20.29,-,-,-,-,28.58,-,75.57,40.0,-
1312,桃園市,2008/06/27,龍潭,1.9,0.39,-,23.3,38,45,16.0,19.78,5.09,14.69,-,-,-,-,27.54,-,82.44,45.0,-
1313,桃園市,2008/06/27,平鎮,5.4,0.49,-,17.7,33,49,21.0,26.27,5.89,20.38,-,-,-,-,28.6,-,71.84,49.0,-
1314,桃園市,2008/06/27,觀音,4.9,0.24,-,20.0,32,43,15.0,13.5,2.47,11.01,-,-,-,-,29.25,-,70.9,43.0,-
1315,桃園市,2008/06/26,桃園,15.5,0.79,-,25.3,55,66,33.0,40.34,9.9,30.44,2.388,0.462,1.93,-,29.04,-,82.33,58.0,-
1316,桃園市,2008/06/26,中壢,6.3,1.33,-,17.6,39,69,34.0,55.27,23.74,31.54,2.671,0.706,1.97,-,29.59,-,76.45,60.0,-
1317,桃園市,2008/06/26,大園,5.7,0.46,-,24.2,43,46,31.0,24.98,4.25,20.73,-,-,-,-,28.64,-,78.28,49.0,-
1318,桃園市,2008/06/26,龍潭,2.1,0.37,-,34.0,59,51,19.0,18.26,3.09,15.17,-,-,-,-,27.5,-,82.99,59.0,-
1319,桃園市,2008/06/26,平鎮,5.2,0.48,-,21.8,44,60,27.0,26.34,3.84,22.51,-,-,-,-,28.72,-,74.1,55.0,-
1320,桃園市,2008/06/26,觀音,4.4,0.17,-,22.7,36,47,17.0,8.23,0.97,7.28,-,-,-,-,29.32,-,74.97,47.0,-
1321,桃園市,2008/06/25,桃園,16.1,0.61,-,29.3,59,64,32.0,33.1,6.94,26.16,2.233,0.332,1.9,-,29.83,-,76.53,75.0,-
1322,桃園市,2008/06/25,中壢,8.0,1.39,-,17.9,37,68,29.0,55.92,26.89,29.03,2.681,0.74,1.94,-,31.02,-,68.42,59.0,-
1323,桃園市,2008/06/25,大園,4.2,0.24,-,30.5,50,40,21.0,11.26,1.85,9.39,-,-,-,-,29.61,-,73.28,49.0,-
1324,桃園市,2008/06/25,龍潭,2.0,0.36,-,30.2,50,50,18.0,21.58,5.14,16.44,-,-,-,-,28.74,-,78.06,56.0,-
1325,桃園市,2008/06/25,平鎮,5.5,0.35,-,24.2,45,57,23.0,20.09,3.6,16.49,-,-,-,-,30.01,-,67.71,54.0,-
1326,桃園市,2008/06/25,觀音,3.2,0.18,-,25.9,42,49,16.0,8.0,1.09,6.9,-,-,-,-,29.55,-,74.81,49.0,-
1327,桃園市,2008/06/24,桃園,13.5,0.51,-,24.9,51,62,29.0,27.5,5.39,22.12,2.141,0.301,1.84,-,29.8,-,73.84,56.0,-
1328,桃園市,2008/06/24,中壢,6.3,1.34,-,14.6,29,62,28.0,58.19,30.82,27.37,2.658,0.726,1.93,-,29.57,-,72.98,56.0,-
1329,桃園市,2008/06/24,大園,3.3,0.24,-,29.2,44,37,20.0,12.65,2.59,10.05,-,-,-,-,28.54,-,77.17,45.0,-
1330,桃園市,2008/06/24,龍潭,2.3,0.33,-,24.6,46,49,20.0,25.11,7.6,17.52,-,-,-,-,27.62,-,81.99,52.0,-
1331,桃園市,2008/06/24,平鎮,4.7,0.33,-,19.8,36,50,24.0,20.98,3.33,17.63,-,-,-,-,28.92,-,70.71,50.0,-
1332,桃園市,2008/06/24,觀音,4.1,0.21,-,26.3,37,43,19.0,9.2,2.09,7.11,-,-,-,-,28.92,-,78.16,43.0,-
1333,桃園市,2008/06/23,桃園,14.9,0.6,-,27.9,66,56,29.0,36.17,9.22,26.96,2.228,0.341,1.89,-,30.35,-,68.55,82.0,-
1334,桃園市,2008/06/23,中壢,8.4,1.27,-,18.0,40,57,30.0,59.18,28.27,30.91,2.597,0.665,1.93,-,29.65,-,67.33,54.0,-
1335,桃園市,2008/06/23,大園,5.2,0.3,-,25.2,42,32,20.0,21.01,4.77,16.23,-,-,-,-,28.36,-,76.31,49.0,-
1336,桃園市,2008/06/23,龍潭,3.8,0.35,-,30.9,61,45,20.0,19.24,3.83,15.41,-,-,-,-,28.59,-,69.96,66.0,-
1337,桃園市,2008/06/23,平鎮,6.3,0.39,-,21.5,46,50,25.0,28.52,7.87,20.66,-,-,-,-,29.24,-,65.5,59.0,-
1338,桃園市,2008/06/23,觀音,4.3,0.25,-,24.2,42,39,16.0,14.16,5.04,9.12,-,-,-,-,28.44,-,77.52,43.0,-
1339,桃園市,2008/06/22,桃園,8.9,0.56,-,33.0,70,56,31.0,29.18,10.33,18.85,2.16,0.242,1.92,-,29.81,-,67.84,74.0,-
1340,桃園市,2008/06/22,中壢,5.7,1.19,-,25.5,55,65,36.0,51.08,25.04,26.04,2.498,0.556,1.94,-,28.89,-,72.21,58.0,-
1341,桃園市,2008/06/22,大園,3.1,0.29,-,32.8,58,40,30.0,11.98,1.41,10.52,-,-,-,-,28.13,-,75.73,58.0,-
1342,桃園市,2008/06/22,龍潭,2.9,0.32,-,34.3,69,50,21.0,16.92,2.17,14.76,-,-,-,-,27.6,-,74.99,70.0,-
1343,桃園市,2008/06/22,平鎮,3.6,0.37,-,29.0,58,56,32.0,20.87,4.69,16.18,-,-,-,-,28.7,-,69.09,58.0,-
1344,桃園市,2008/06/22,觀音,4.7,0.25,-,26.3,44,46,26.0,10.85,2.06,8.79,-,-,-,-,28.11,-,77.02,46.0,-
1345,桃園市,2008/06/21,桃園,5.7,0.61,-,23.9,51,44,25.0,29.64,9.16,20.48,2.143,0.257,1.89,-,29.38,-,74.99,49.0,-
1346,桃園市,2008/06/21,中壢,7.1,1.28,-,14.1,30,58,28.0,59.09,32.56,26.53,2.527,0.632,1.9,-,28.43,-,77.69,54.0,-
1347,桃園市,2008/06/21,大園,2.2,0.25,-,25.3,39,28,19.0,12.4,3.0,9.4,-,-,-,-,27.75,-,78.8,36.0,-
1348,桃園市,2008/06/21,龍潭,3.0,0.35,-,24.6,46,48,20.0,18.47,3.94,14.53,-,-,-,-,27.15,-,83.88,48.0,-
1349,桃園市,2008/06/21,平鎮,5.0,0.35,-,17.5,36,46,22.0,25.33,6.52,18.81,-,-,-,-,28.1,-,73.9,46.0,-
1350,桃園市,2008/06/21,觀音,4.0,0.19,-,22.5,31,36,16.0,9.72,3.09,6.61,-,-,-,-,28.19,-,79.53,36.0,-
1351,桃園市,2008/06/20,桃園,8.4,0.53,-,19.2,40,53,28.0,29.36,7.57,21.79,2.216,0.314,1.9,-,29.65,-,74.47,52.0,-
1352,桃園市,2008/06/20,中壢,7.4,1.49,-,10.7,23,59,28.0,65.98,41.46,24.53,2.689,0.768,1.92,-,29.09,-,75.06,54.0,-
1353,桃園市,2008/06/20,大園,2.7,0.29,-,17.4,27,32,21.0,15.31,2.53,12.79,-,-,-,-,28.55,-,76.31,32.0,-
1354,桃園市,2008/06/20,龍潭,2.6,0.3,-,21.7,36,43,17.0,19.4,4.22,15.18,-,-,-,-,27.95,-,79.51,43.0,-
1355,桃園市,2008/06/20,平鎮,4.7,0.31,-,15.0,30,44,21.0,26.22,7.69,18.53,-,-,-,-,28.81,-,71.43,44.0,-
1356,桃園市,2008/06/20,觀音,3.6,0.17,-,16.7,23,33,18.0,7.86,0.94,6.88,-,-,-,-,28.83,-,76.45,33.0,-
1357,桃園市,2008/06/19,桃園,14.0,0.67,-,26.8,60,60,31.0,36.46,6.47,29.99,2.295,0.404,1.89,-,28.08,-,80.69,68.0,-
1358,桃園市,2008/06/19,中壢,7.3,1.49,-,18.5,40,62,32.0,59.97,29.53,30.44,2.768,0.779,1.99,-,27.61,-,80.11,56.0,-
1359,桃園市,2008/06/19,大園,6.7,0.43,-,24.4,47,39,29.0,26.03,4.09,21.94,-,-,-,-,27.36,-,78.87,46.0,-
1360,桃園市,2008/06/19,龍潭,2.6,0.35,-,27.8,51,44,19.0,21.52,4.96,16.56,-,-,-,-,26.75,-,82.35,62.0,-
1361,桃園市,2008/06/19,平鎮,5.4,0.39,-,25.8,46,48,24.0,21.49,3.79,17.7,-,-,-,-,27.64,-,73.7,49.0,-
1362,桃園市,2008/06/19,觀音,5.6,0.28,-,27.1,48,45,23.0,14.7,1.66,13.02,-,-,-,-,28.45,-,74.52,51.0,-
1363,桃園市,2008/06/18,桃園,21.3,0.66,-,28.6,58,60,31.0,38.54,9.64,28.9,2.28,0.394,1.89,-,27.11,-,84.32,68.0,-
1364,桃園市,2008/06/18,中壢,6.9,1.54,-,19.7,45,59,30.0,61.27,29.75,31.52,2.819,0.811,2.01,-,26.75,-,84.31,54.0,-
1365,桃園市,2008/06/18,大園,5.2,0.44,-,29.2,55,37,28.0,27.13,5.2,21.92,-,-,-,-,26.52,-,84.18,64.0,-
1366,桃園市,2008/06/18,龍潭,2.2,0.39,-,33.7,65,45,21.0,21.67,3.78,17.89,-,-,-,-,25.96,-,86.16,75.0,-
1367,桃園市,2008/06/18,平鎮,4.4,0.45,-,26.2,49,46,23.0,22.64,3.43,19.22,-,-,-,-,26.71,-,77.17,55.0,-
1368,桃園市,2008/06/18,觀音,7.5,0.29,-,24.7,41,46,23.0,17.22,2.43,14.78,-,-,-,-,27.89,-,76.53,57.0,-
1369,桃園市,2008/06/17,桃園,19.2,0.75,-,23.7,53,57,27.0,42.5,9.3,33.2,2.435,0.492,1.94,-,27.37,-,83.6,77.0,-
1370,桃園市,2008/06/17,中壢,8.9,1.49,-,16.9,40,58,29.0,64.1,31.18,32.92,2.863,0.834,2.03,-,26.8,-,84.03,54.0,-
1371,桃園市,2008/06/17,大園,8.7,0.52,-,19.6,36,37,26.0,41.2,11.09,30.11,-,-,-,-,26.4,-,86.14,42.0,-
1372,桃園市,2008/06/17,龍潭,2.2,0.38,-,26.5,52,36,12.0,20.36,4.11,16.25,-,-,-,-,25.97,-,85.15,59.0,-
1373,桃園市,2008/06/17,平鎮,7.7,0.52,-,20.3,45,45,19.0,31.37,6.05,25.32,-,-,-,-,26.6,-,77.85,62.0,-
1374,桃園市,2008/06/17,觀音,9.0,0.36,-,23.7,42,47,19.0,22.65,3.89,18.77,-,-,-,-,27.43,-,78.35,47.0,-
1375,桃園市,2008/06/16,桃園,13.6,0.61,-,16.0,30,43,19.0,35.58,9.99,25.6,2.263,0.353,1.91,-,26.45,-,85.99,43.0,-
1376,桃園市,2008/06/16,中壢,8.4,1.3,-,9.7,21,49,22.0,61.69,31.8,29.89,2.694,0.671,2.02,-,26.02,-,86.03,49.0,-
1377,桃園市,2008/06/16,大園,6.5,0.41,-,16.1,31,27,18.0,29.52,7.31,22.2,-,-,-,-,25.99,-,84.7,32.0,-
1378,桃園市,2008/06/16,龍潭,2.6,0.38,-,19.6,36,31,11.0,22.95,6.41,16.54,-,-,-,-,24.91,-,89.51,49.0,-
1379,桃園市,2008/06/16,平鎮,7.3,0.44,-,14.2,26,38,18.0,28.51,6.56,21.95,-,-,-,-,25.77,-,79.99,38.0,-
1380,桃園市,2008/06/16,觀音,4.7,0.24,-,19.2,33,30,8.0,15.32,2.46,12.89,-,-,-,-,26.97,-,78.88,33.0,-
1381,桃園市,2008/06/15,桃園,13.6,0.56,-,15.6,33,40,16.0,29.95,12.03,17.92,2.11,0.262,1.85,-,27.04,-,79.35,40.0,-
1382,桃園市,2008/06/15,中壢,5.2,1.21,-,10.1,22,43,17.0,52.3,33.63,18.68,2.499,0.585,1.91,-,27.05,-,77.44,43.0,-
1383,桃園市,2008/06/15,大園,2.6,0.3,-,19.5,36,20,15.0,14.03,5.63,8.4,-,-,-,-,26.64,-,78.51,36.0,-
1384,桃園市,2008/06/15,龍潭,0.7,0.26,-,14.9,31,28,5.0,14.6,6.6,8.0,-,-,-,-,26.02,-,80.66,34.0,-
1385,桃園市,2008/06/15,平鎮,3.4,0.29,-,13.7,29,28,11.0,17.01,5.68,11.33,-,-,-,-,26.9,-,72.39,29.0,-
1386,桃園市,2008/06/15,觀音,3.1,0.14,-,20.0,31,26,7.0,7.12,1.09,6.02,-,-,-,-,27.38,-,75.32,32.0,-
1387,桃園市,2008/06/14,桃園,13.6,0.88,-,8.4,17,53,23.0,47.45,17.87,29.58,2.46,0.498,1.96,-,25.08,-,91.6,52.0,-
1388,桃園市,2008/06/14,中壢,6.8,2.01,-,4.2,7,47,22.0,93.61,69.51,24.1,3.085,1.018,2.07,-,24.92,-,89.6,47.0,-
1389,桃園市,2008/06/14,大園,6.4,0.53,-,9.5,18,28,18.0,33.82,15.15,18.67,-,-,-,-,24.51,-,89.41,28.0,-
1390,桃園市,2008/06/14,龍潭,1.2,0.43,-,8.7,14,33,10.0,28.58,14.8,13.78,-,-,-,-,23.96,-,92.74,33.0,-
1391,桃園市,2008/06/14,平鎮,4.2,0.49,-,6.0,11,32,12.0,31.83,13.95,17.88,-,-,-,-,24.53,-,83.07,32.0,-
1392,桃園市,2008/06/14,觀音,6.1,0.32,-,9.6,17,33,12.0,20.33,6.79,13.54,-,-,-,-,24.88,-,85.95,33.0,-
1393,桃園市,2008/06/13,桃園,16.7,0.73,-,18.5,41,50,25.0,41.36,11.58,29.79,2.32,0.432,1.89,-,25.88,-,84.8,52.0,-
1394,桃園市,2008/06/13,中壢,7.0,1.3,-,12.9,32,50,19.0,60.44,31.89,28.55,2.72,0.711,2.01,-,25.4,-,85.45,50.0,-
1395,桃園市,2008/06/13,大園,8.2,0.49,-,18.3,38,34,24.0,37.66,14.88,22.78,-,-,-,-,25.24,-,84.97,43.0,-
1396,桃園市,2008/06/13,龍潭,2.2,0.38,-,21.5,44,34,16.0,23.03,6.0,17.03,-,-,-,-,24.74,-,86.9,58.0,-
1397,桃園市,2008/06/13,平鎮,6.1,0.46,-,15.5,34,39,16.0,28.75,6.98,21.77,-,-,-,-,25.29,-,78.94,39.0,-
1398,桃園市,2008/06/13,觀音,5.3,0.35,-,20.2,42,37,14.0,21.2,6.39,14.82,-,-,-,-,25.73,-,84.49,46.0,-
1399,桃園市,2008/06/12,桃園,5.6,0.46,-,14.9,27,32,15.0,30.02,7.7,22.32,2.13,0.299,1.83,-,25.95,-,80.27,32.0,-
1400,桃園市,2008/06/12,中壢,5.2,1.07,-,10.0,17,38,16.0,54.44,30.76,23.68,2.447,0.552,1.9,-,25.57,-,80.47,38.0,-
1401,桃園市,2008/06/12,大園,1.6,0.23,-,24.8,40,14,12.0,15.09,3.71,11.38,-,-,-,-,24.63,-,84.68,42.0,-
1402,桃園市,2008/06/12,龍潭,1.3,0.24,-,18.4,31,29,9.0,17.28,4.58,12.7,-,-,-,-,24.49,-,83.51,38.0,-
1403,桃園市,2008/06/12,平鎮,3.3,0.26,-,14.3,23,26,13.0,21.27,4.32,16.95,-,-,-,-,25.09,-,76.56,27.0,-
1404,桃園市,2008/06/12,觀音,2.5,0.19,-,22.9,37,27,10.0,9.94,1.01,8.91,-,-,-,-,25.11,-,84.72,38.0,-
1405,桃園市,2008/06/11,桃園,14.9,0.51,-,21.1,47,54,23.0,30.9,8.01,22.89,2.21,0.344,1.87,-,29.75,-,66.07,53.0,-
1406,桃園市,2008/06/11,中壢,5.3,0.88,-,17.3,37,52,20.0,44.32,24.43,19.89,2.293,0.43,1.86,-,29.13,-,66.15,51.0,-
1407,桃園市,2008/06/11,大園,2.3,0.2,-,23.9,40,28,16.0,9.07,1.01,8.06,-,-,-,-,28.46,-,68.57,51.0,-
1408,桃園市,2008/06/11,龍潭,2.8,0.22,-,25.6,48,46,14.0,14.21,3.23,10.98,-,-,-,-,27.92,-,71.13,53.0,-
1409,桃園市,2008/06/11,平鎮,3.6,0.26,-,19.0,38,42,17.0,18.31,4.12,14.18,-,-,-,-,28.9,-,62.34,42.0,-
1410,桃園市,2008/06/11,觀音,2.9,0.17,-,21.3,36,38,15.0,8.73,0.69,8.12,-,-,-,-,28.82,-,71.05,43.0,-
1411,桃園市,2008/06/10,桃園,20.4,0.84,-,18.7,42,61,29.0,38.11,13.9,24.25,2.373,0.469,1.91,-,28.9,-,72.8,56.0,-
1412,桃園市,2008/06/10,中壢,5.8,1.36,-,15.2,32,56,25.0,55.04,32.78,22.27,2.676,0.737,1.94,-,28.33,-,73.69,53.0,-
1413,桃園市,2008/06/10,大園,3.0,0.3,-,22.9,41,30,17.0,14.51,4.93,9.58,-,-,-,-,27.78,-,76.02,50.0,-
1414,桃園市,2008/06/10,龍潭,1.6,0.28,-,21.9,44,41,15.0,17.37,4.58,12.79,-,-,-,-,27.34,-,77.31,54.0,-
1415,桃園市,2008/06/10,平鎮,3.3,0.28,-,18.5,35,44,16.0,18.68,4.29,14.39,-,-,-,-,28.34,-,68.43,44.0,-
1416,桃園市,2008/06/10,觀音,3.8,0.19,-,20.5,34,37,15.0,10.79,2.25,8.53,-,-,-,-,28.05,-,77.59,44.0,-
1417,桃園市,2008/06/09,桃園,12.0,0.76,-,20.6,42,53,26.0,36.45,10.74,25.71,2.333,0.423,1.91,-,27.92,-,77.77,52.0,-
1418,桃園市,2008/06/09,中壢,6.1,1.53,-,10.9,24,54,23.0,61.34,38.15,23.19,2.768,0.79,1.98,-,27.65,-,78.01,52.0,-
1419,桃園市,2008/06/09,大園,3.7,0.38,-,19.0,40,27,18.0,21.17,6.01,15.17,-,-,-,-,27.42,-,78.45,45.0,-
1420,桃園市,2008/06/09,龍潭,1.8,0.29,-,21.0,42,40,14.0,16.42,5.52,10.9,-,-,-,-,26.7,-,81.23,59.0,-
1421,桃園市,2008/06/09,平鎮,4.4,0.37,-,13.8,31,40,19.0,19.42,4.26,15.16,-,-,-,-,27.56,-,73.14,40.0,-
1422,桃園市,2008/06/09,觀音,3.9,0.21,-,16.1,27,36,13.0,12.22,2.45,9.75,-,-,-,-,27.66,-,80.97,38.0,-
1423,桃園市,2008/06/08,桃園,9.6,0.51,-,28.4,57,56,29.0,24.2,5.9,18.3,2.105,0.226,1.88,-,27.91,-,78.61,62.0,-
