序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
176,臺北市,2013/10/06,松山,1.3,0.3,411.09,21.7,30,17,12.0,16.87,5.49,11.38,1.869,0.096,1.77,3.04,25.2,84.19,28.0
177,臺北市,2013/10/06,古亭,1.3,0.34,-,20.0,28,27,12.0,18.38,7.17,11.21,1.959,0.093,1.87,3.3,25.03,94.55,28.0
178,臺北市,2013/10/06,中山,1.3,0.48,-,16.9,26,42,21.0,31.55,15.89,15.66,1.98,0.143,1.84,2.87,25.51,88.06,42.0
179,臺北市,2013/10/06,大同,1.9,0.85,-,-,-,41,-,42.03,28.18,13.85,2.135,0.223,1.91,-,-,-,41.0
180,臺北市,2013/10/06,萬華,1.5,0.4,-,18.9,25,28,15.0,21.91,10.42,11.5,-,-,-,3.31,25.59,87.04,28.0
181,臺北市,2013/10/06,陽明,1.4,0.08,403.54,29.5,32,5,3.0,1.85,0.68,1.12,-,-,-,-,20.64,100.0,32.0
182,臺北市,2013/10/06,士林,2.0,0.2,-,26.3,35,26,10.0,9.19,2.39,6.79,-,-,-,5.39,24.95,87.09,35.0
183,臺北市,2013/10/05,松山,0.7,0.27,407.59,40.2,48,36,22.0,10.92,1.39,9.52,1.836,0.058,1.78,2.02,25.13,78.64,46.0
184,臺北市,2013/10/05,古亭,1.5,0.55,-,23.8,27,45,23.0,29.29,6.59,22.7,2.169,0.201,1.97,1.82,24.27,93.83,45.0
185,臺北市,2013/10/05,中山,2.6,0.58,-,27.1,37,59,32.0,30.1,7.81,22.3,2.049,0.174,1.88,1.87,25.29,84.28,54.0
186,臺北市,2013/10/05,大同,2.2,1.09,-,-,-,58,32.0,43.52,17.28,26.23,2.284,0.302,1.98,-,-,-,54.0
187,臺北市,2013/10/05,萬華,1.6,0.55,-,25.3,27,42,23.0,25.02,3.55,21.46,-,-,-,1.33,24.96,86.3,42.0
188,臺北市,2013/10/05,陽明,1.2,0.15,403.82,51.2,54,5,3.0,2.72,1.67,1.05,-,-,-,-,19.81,100.0,46.0
189,臺北市,2013/10/05,士林,1.2,0.25,-,44.6,47,37,21.0,10.27,1.56,8.7,-,-,-,3.15,24.63,83.94,47.0
190,臺北市,2013/10/04,松山,1.2,0.31,410.39,44.0,47,44,22.0,13.19,1.56,11.67,1.863,0.08,1.78,2.02,24.65,63.44,46.0
191,臺北市,2013/10/04,古亭,1.6,0.65,-,22.5,33,49,20.0,32.81,8.92,23.89,2.126,0.209,1.92,1.78,23.95,73.0,49.0
192,臺北市,2013/10/04,中山,1.2,0.53,-,33.8,40,62,28.0,27.54,6.59,20.94,1.984,0.153,1.83,1.77,25.07,66.7,56.0
193,臺北市,2013/10/04,大同,2.9,1.64,-,-,-,71,29.0,77.43,42.46,34.97,2.46,0.537,1.92,-,-,-,60.0
194,臺北市,2013/10/04,萬華,2.1,0.57,-,28.8,36,45,20.0,28.34,4.83,23.51,-,-,-,1.3,25.02,66.12,45.0
195,臺北市,2013/10/04,陽明,1.2,0.14,404.15,52.0,54,18,10.0,2.44,1.28,1.18,-,-,-,-,17.26,98.19,48.0
196,臺北市,2013/10/04,士林,0.9,0.36,-,40.8,51,52,23.0,18.61,3.67,14.94,-,-,-,1.64,24.63,67.44,51.0
197,臺北市,2013/10/03,松山,1.0,0.44,418.4,36.9,46,56,34.0,20.92,2.42,18.48,1.962,0.141,1.82,2.07,23.65,66.87,53.0
198,臺北市,2013/10/03,古亭,1.8,0.57,-,27.0,36,65,31.0,28.13,7.32,20.81,2.093,0.163,1.93,2.08,23.27,73.79,58.0
199,臺北市,2013/10/03,中山,2.5,0.6,-,28.8,36,79,42.0,29.14,5.98,23.16,2.104,0.188,1.92,1.58,24.13,69.88,64.0
200,臺北市,2013/10/03,大同,2.9,1.74,-,-,-,75,44.0,78.12,40.84,37.27,2.533,0.538,2.0,-,-,-,62.0
201,臺北市,2013/10/03,萬華,2.0,0.55,-,26.7,37,58,33.0,28.34,5.55,22.79,-,-,-,1.58,23.95,69.68,54.0
202,臺北市,2013/10/03,陽明,2.1,0.21,406.03,57.5,71,34,23.0,2.46,0.55,1.86,-,-,-,-,16.6,97.73,71.0
203,臺北市,2013/10/03,士林,2.1,0.39,-,45.5,58,70,41.0,16.16,1.68,14.46,-,-,-,1.76,23.79,68.42,69.0
204,臺北市,2013/10/02,松山,1.9,0.39,412.61,55.0,77,49,34.0,15.1,1.78,13.32,1.954,0.1,1.85,2.09,25.77,66.25,67.0
205,臺北市,2013/10/02,古亭,2.1,0.52,-,41.8,65,57,37.0,22.21,4.21,18.0,2.043,0.122,1.92,2.22,25.78,70.5,58.0
206,臺北市,2013/10/02,中山,3.6,0.64,-,44.0,66,71,42.0,27.75,7.33,20.42,2.124,0.177,1.95,1.83,26.73,65.19,60.0
207,臺北市,2013/10/02,大同,2.6,1.28,-,-,-,71,41.0,60.97,24.14,36.84,2.445,0.405,2.04,-,-,-,60.0
208,臺北市,2013/10/02,萬華,2.6,0.52,-,41.1,62,51,37.0,23.24,3.52,19.71,-,-,-,1.72,26.55,65.32,54.0
209,臺北市,2013/10/02,陽明,2.3,0.21,404.61,64.1,83,33,26.0,3.34,1.32,2.01,-,-,-,-,18.78,95.3,72.0
210,臺北市,2013/10/02,士林,2.6,0.41,-,53.4,81,57,35.0,15.16,2.98,12.18,-,-,-,1.86,26.02,66.76,71.0
211,臺北市,2013/10/01,松山,1.9,0.34,408.46,35.5,44,29,21.0,15.67,1.78,13.89,1.888,0.094,1.8,2.33,26.1,77.61,42.0
212,臺北市,2013/10/01,古亭,2.0,0.41,-,29.9,35,37,19.0,20.89,4.15,16.74,1.977,0.105,1.87,2.5,26.25,82.72,37.0
213,臺北市,2013/10/01,中山,3.0,0.57,-,26.5,34,44,27.0,26.04,6.56,19.47,1.996,0.16,1.84,1.86,27.21,75.71,44.0
214,臺北市,2013/10/01,大同,2.3,1.32,-,-,-,48,26.0,60.64,32.62,28.01,2.346,0.434,1.91,-,-,-,48.0
215,臺北市,2013/10/01,萬華,1.5,0.4,-,27.6,36,32,16.0,21.59,4.4,17.19,-,-,-,2.57,27.1,75.9,34.0
216,臺北市,2013/10/01,陽明,1.2,0.13,401.87,41.0,43,10,8.0,4.12,2.77,1.34,-,-,-,-,19.9,99.88,38.0
217,臺北市,2013/10/01,士林,1.4,0.29,-,38.7,46,29,15.0,15.01,4.04,10.96,-,-,-,1.93,26.58,75.66,44.0
218,新北市,2013/10/31,板橋,1.5,0.4,-,30.7,35,42,23.0,20.93,2.35,18.58,2.05,0.165,1.88,2.42,23.95,70.77,42.0
219,新北市,2013/10/31,三重,3.0,1.35,-,-,-,62,33.0,83.79,47.31,36.47,2.537,0.554,1.98,-,23.57,73.14,56.0
220,新北市,2013/10/31,菜寮,2.4,0.34,-,36.1,40,41,27.0,16.43,1.78,14.65,-,-,-,3.35,23.36,73.4,41.0
221,新北市,2013/10/31,永和,1.5,0.43,-,35.0,40,34,22.0,16.91,5.09,11.82,1.885,0.133,1.75,-,23.52,79.2,34.0
222,新北市,2013/10/31,新莊,3.1,0.39,-,35.7,40,41,25.0,18.04,2.14,15.9,-,-,-,4.31,23.43,74.25,41.0
223,新北市,2013/10/31,新店,1.6,0.33,-,39.4,42,36,20.0,13.17,1.93,11.23,-,-,-,2.26,24.01,71.21,38.0
224,新北市,2013/10/31,淡水,1.6,0.18,-,44.2,49,33,18.0,5.25,1.27,3.98,-,-,-,-,-,-,43.0
225,新北市,2013/10/31,汐止,3.7,0.23,-,29.7,33,37,24.0,19.47,3.16,16.29,-,-,-,2.07,22.37,84.28,37.0
226,新北市,2013/10/31,土城,1.7,0.34,-,35.6,40,40,25.0,13.44,1.8,11.64,2.04,0.15,1.89,1.63,24.42,72.07,40.0
227,新北市,2013/10/31,林口,3.2,0.23,-,38.0,42,40,29.0,13.25,1.35,11.9,-,-,-,3.71,21.79,80.3,40.0
228,新北市,2013/10/31,萬里,1.8,0.14,-,48.5,55,55,20.0,5.45,1.53,3.92,-,-,-,5.37,23.34,81.49,52.0
229,新北市,2013/10/30,板橋,1.4,0.42,-,28.1,30,29,15.0,20.91,3.69,17.21,2.076,0.175,1.9,2.38,25.29,63.48,31.0
230,新北市,2013/10/30,三重,2.3,1.38,-,-,-,54,22.0,86.56,51.74,34.82,2.583,0.565,2.02,-,24.83,66.97,52.0
231,新北市,2013/10/30,菜寮,1.2,0.35,-,32.9,35,29,19.0,14.8,1.67,13.13,-,-,-,3.14,24.55,66.77,32.0
232,新北市,2013/10/30,永和,1.6,0.45,-,33.4,34,24,14.0,16.5,5.74,10.76,1.9,0.136,1.77,-,24.83,71.55,24.0
233,新北市,2013/10/30,新莊,1.2,0.35,-,33.7,36,31,16.0,15.75,2.57,13.18,-,-,-,4.49,24.85,66.06,34.0
234,新北市,2013/10/30,新店,0.6,0.27,-,37.4,39,27,14.0,10.37,2.16,8.21,-,-,-,2.82,25.0,64.06,36.0
235,新北市,2013/10/30,淡水,2.3,0.17,-,40.3,41,28,14.0,5.52,1.46,4.06,-,-,-,-,-,-,37.0
236,新北市,2013/10/30,汐止,3.6,0.24,-,27.1,31,26,15.0,17.54,3.19,14.34,-,-,-,2.15,23.81,76.28,34.0
237,新北市,2013/10/30,土城,1.3,0.32,-,34.3,39,28,17.0,11.99,1.94,10.06,2.038,0.151,1.89,1.61,25.84,63.63,34.0
238,新北市,2013/10/30,林口,2.4,0.23,-,35.3,38,26,19.0,11.68,1.8,9.87,-,-,-,3.71,23.09,72.97,35.0
239,新北市,2013/10/30,萬里,2.5,0.16,-,38.6,44,39,11.0,6.64,2.06,4.58,-,-,-,3.0,23.79,76.66,41.0
240,新北市,2013/10/29,板橋,1.8,0.45,-,31.9,40,31,16.0,21.59,3.11,18.47,2.082,0.175,1.91,2.32,24.75,61.42,36.0
241,新北市,2013/10/29,三重,3.0,1.55,-,-,-,52,29.0,94.67,55.77,38.9,2.726,0.659,2.07,-,24.43,64.82,51.0
242,新北市,2013/10/29,菜寮,2.4,0.42,-,33.0,45,33,21.0,21.18,3.05,18.13,-,-,-,2.75,24.15,64.07,41.0
243,新北市,2013/10/29,永和,0.6,0.55,-,33.8,40,29,16.0,21.64,7.12,14.52,1.981,0.178,1.8,-,24.37,69.58,29.0
244,新北市,2013/10/29,新莊,2.6,0.4,-,34.0,46,36,18.0,20.76,3.75,17.01,-,-,-,3.82,24.24,64.66,42.0
245,新北市,2013/10/29,新店,1.4,0.38,-,33.1,43,31,16.0,17.16,3.72,13.44,-,-,-,1.8,24.27,64.24,38.0
246,新北市,2013/10/29,淡水,1.9,0.29,-,33.7,44,31,17.0,11.8,2.58,9.22,-,-,-,-,-,-,38.0
247,新北市,2013/10/29,汐止,6.4,0.32,-,21.5,41,31,19.0,27.81,6.73,21.08,-,-,-,1.91,22.87,75.81,37.0
248,新北市,2013/10/29,土城,1.3,0.35,-,36.9,46,32,22.0,13.94,1.65,12.29,2.043,0.153,1.89,1.52,25.83,61.64,40.0
249,新北市,2013/10/29,林口,3.2,0.24,-,38.1,46,33,22.0,13.42,1.79,11.63,-,-,-,3.22,22.61,70.47,40.0
250,新北市,2013/10/29,萬里,1.3,0.16,-,42.4,50,41,11.0,5.88,1.51,4.37,-,-,-,3.5,22.85,75.57,44.0
251,新北市,2013/10/28,板橋,2.2,0.47,-,28.9,40,32,18.0,24.54,4.13,20.41,2.116,0.197,1.92,2.08,23.37,61.69,36.0
252,新北市,2013/10/28,三重,3.0,1.48,-,-,-,53,24.0,98.57,58.17,40.4,2.694,0.63,2.06,-,23.38,62.58,52.0
253,新北市,2013/10/28,菜寮,2.5,0.49,-,26.9,36,34,20.0,26.07,4.46,21.61,-,-,-,2.42,23.03,62.27,38.0
254,新北市,2013/10/28,永和,1.8,0.58,-,30.2,39,31,17.0,25.92,9.56,16.36,2.046,0.2,1.85,-,22.92,70.35,31.0
255,新北市,2013/10/28,新莊,2.1,0.44,-,32.4,47,36,18.0,23.16,4.74,18.41,-,-,-,3.01,22.78,64.39,43.0
256,新北市,2013/10/28,新店,1.7,0.41,-,30.7,43,31,16.0,19.63,4.2,15.43,-,-,-,1.71,23.01,64.53,38.0
257,新北市,2013/10/28,淡水,1.7,0.37,-,29.3,46,32,17.0,15.78,2.89,12.89,-,-,-,-,-,-,40.0
258,新北市,2013/10/28,汐止,6.0,0.32,-,22.8,42,31,17.0,26.45,6.23,20.23,-,-,-,1.94,21.97,73.06,38.0
259,新北市,2013/10/28,土城,2.2,0.34,-,35.7,45,34,21.0,14.13,1.87,12.26,2.053,0.153,1.9,1.62,23.75,64.03,42.0
260,新北市,2013/10/28,林口,3.6,0.26,-,36.5,45,33,19.0,15.53,2.15,13.38,-,-,-,2.82,21.41,69.21,41.0
261,新北市,2013/10/28,萬里,1.8,0.14,-,44.3,52,49,11.0,5.33,1.54,3.79,-,-,-,3.97,22.27,69.97,49.0
262,新北市,2013/10/27,板橋,1.6,0.43,-,34.3,44,48,25.0,21.34,2.09,19.24,2.074,0.155,1.92,2.01,22.01,58.51,48.0
263,新北市,2013/10/27,三重,3.2,1.42,-,-,-,66,32.0,99.86,59.36,40.5,2.64,0.574,2.07,-,22.21,59.43,58.0
264,新北市,2013/10/27,菜寮,1.9,0.48,-,31.9,49,46,27.0,21.67,2.27,19.4,-,-,-,2.3,21.59,60.49,46.0
265,新北市,2013/10/27,永和,1.5,0.5,-,34.5,46,44,25.0,21.02,5.94,15.08,2.02,0.181,1.84,-,21.56,67.57,44.0
266,新北市,2013/10/27,新莊,2.3,0.46,-,35.6,51,50,25.0,22.09,4.22,17.88,-,-,-,3.26,21.35,62.62,50.0
267,新北市,2013/10/27,新店,1.4,0.33,-,39.1,49,43,25.0,13.85,2.8,11.05,-,-,-,2.05,21.57,61.92,43.0
268,新北市,2013/10/27,淡水,1.2,0.38,-,33.3,48,46,24.0,16.87,2.43,14.44,-,-,-,-,-,-,46.0
269,新北市,2013/10/27,汐止,4.7,0.3,-,32.5,47,42,22.0,19.92,1.62,18.28,-,-,-,1.58,21.36,67.1,42.0
270,新北市,2013/10/27,土城,2.4,0.3,-,43.4,50,44,26.0,10.85,1.17,9.68,1.988,0.103,1.89,1.53,22.59,59.63,44.0
271,新北市,2013/10/27,林口,2.5,0.28,-,39.9,51,44,28.0,13.33,1.47,11.87,-,-,-,2.8,19.74,67.94,44.0
272,新北市,2013/10/27,萬里,1.5,0.13,-,54.9,58,85,15.0,4.05,1.07,2.97,-,-,-,6.33,21.78,61.9,68.0
273,新北市,2013/10/26,板橋,2.5,0.59,-,41.7,53,78,40.0,20.9,1.38,19.51,2.169,0.195,1.97,2.27,20.97,55.25,64.0
274,新北市,2013/10/26,三重,3.6,1.32,-,-,-,98,46.0,113.79,63.47,50.33,2.427,0.447,1.98,-,21.19,55.15,74.0
275,新北市,2013/10/26,菜寮,2.4,0.52,-,47.5,57,70,41.0,18.22,0.69,17.55,-,-,-,2.42,20.68,55.32,60.0
276,新北市,2013/10/26,永和,1.8,0.79,-,35.9,50,69,39.0,32.0,9.03,22.97,2.124,0.237,1.89,-,20.72,64.43,60.0
277,新北市,2013/10/26,新莊,3.3,0.52,-,45.7,58,75,40.0,20.15,1.22,18.92,-,-,-,4.19,20.43,58.92,62.0
278,新北市,2013/10/26,新店,1.6,0.51,-,41.3,59,68,40.0,18.77,2.65,16.12,-,-,-,1.77,20.3,63.73,59.0
279,新北市,2013/10/26,淡水,2.7,0.43,-,48.5,60,71,40.0,14.22,1.19,13.01,-,-,-,-,-,-,60.0
280,新北市,2013/10/26,汐止,2.2,0.45,-,42.9,58,66,39.0,23.44,3.2,20.23,-,-,-,1.05,20.4,63.11,58.0
281,新北市,2013/10/26,土城,2.1,0.53,-,43.0,56,74,45.0,21.08,3.17,17.91,2.131,0.181,1.95,1.37,21.08,59.68,62.0
282,新北市,2013/10/26,林口,2.4,0.35,-,53.5,65,71,42.0,10.6,1.2,9.41,-,-,-,2.82,18.47,65.99,60.0
283,新北市,2013/10/26,萬里,2.5,0.29,-,64.1,75,132,37.0,5.42,1.03,4.39,-,-,-,7.66,20.47,60.92,91.0
284,新北市,2013/10/25,板橋,2.2,0.54,-,43.9,53,88,36.0,17.55,1.22,16.31,2.148,0.189,1.96,3.0,21.13,55.86,69.0
285,新北市,2013/10/25,三重,3.2,0.96,-,-,-,105,41.0,100.22,57.93,42.29,2.218,0.31,1.91,-,20.88,57.0,78.0
286,新北市,2013/10/25,菜寮,3.2,0.44,-,46.5,54,81,36.0,15.61,0.96,14.64,-,-,-,2.83,20.5,57.56,66.0
287,新北市,2013/10/25,永和,2.6,1.21,-,31.0,39,91,39.0,50.72,22.0,28.72,2.18,0.333,1.85,-,21.07,63.05,70.0
288,新北市,2013/10/25,新莊,3.5,0.41,-,45.1,55,82,36.0,19.64,1.63,17.97,-,-,-,5.06,20.36,59.97,66.0
289,新北市,2013/10/25,新店,2.2,0.6,-,36.4,42,84,42.0,23.2,3.42,19.78,-,-,-,1.67,20.3,65.34,67.0
290,新北市,2013/10/25,淡水,2.4,0.31,-,54.0,57,81,34.0,7.7,0.98,6.71,-,-,-,-,-,-,66.0
291,新北市,2013/10/25,汐止,3.5,0.36,-,47.1,53,77,33.0,12.93,1.55,11.38,-,-,-,1.2,20.42,65.62,64.0
292,新北市,2013/10/25,土城,3.3,0.5,-,46.0,54,86,43.0,16.8,1.66,15.13,2.141,0.185,1.96,2.1,21.6,57.89,68.0
293,新北市,2013/10/25,林口,2.9,0.29,-,53.5,59,80,37.0,8.4,1.18,7.22,-,-,-,2.97,18.17,67.87,65.0
294,新北市,2013/10/25,萬里,2.9,0.26,-,58.2,61,132,33.0,5.33,1.06,4.27,-,-,-,9.22,20.36,64.15,91.0
295,新北市,2013/10/24,板橋,2.3,0.43,-,51.0,62,79,41.0,14.46,0.88,13.56,2.115,0.166,1.95,3.18,21.92,69.71,64.0
296,新北市,2013/10/24,三重,2.6,0.99,-,-,-,92,44.0,90.19,49.32,40.87,2.227,0.321,1.91,-,21.44,72.04,71.0
297,新北市,2013/10/24,菜寮,2.5,0.38,-,54.7,68,73,39.0,13.22,1.83,11.39,-,-,-,3.11,21.29,71.8,63.0
298,新北市,2013/10/24,永和,2.3,1.28,-,26.2,36,70,39.0,54.96,20.93,34.03,2.274,0.418,1.86,-,21.57,79.34,60.0
299,新北市,2013/10/24,新莊,3.4,0.33,-,54.1,71,73,41.0,16.76,2.05,14.68,-,-,-,5.09,21.38,72.39,65.0
300,新北市,2013/10/24,新店,2.0,0.59,-,31.1,43,60,37.0,29.14,4.25,24.89,-,-,-,1.43,20.74,81.7,55.0
301,新北市,2013/10/24,淡水,2.6,0.28,-,61.4,78,77,40.0,7.75,1.75,5.99,-,-,-,-,-,-,71.0
302,新北市,2013/10/24,汐止,1.5,0.39,-,43.2,69,66,37.0,24.24,6.43,17.81,-,-,-,1.17,20.9,81.95,65.0
303,新北市,2013/10/24,土城,2.6,0.47,-,48.2,53,74,44.0,16.16,1.21,14.95,2.119,0.183,1.94,1.98,22.09,73.85,62.0
304,新北市,2013/10/24,林口,2.5,0.24,-,60.4,80,74,44.0,7.49,0.96,6.53,-,-,-,2.44,19.4,79.87,73.0
305,新北市,2013/10/24,萬里,2.6,0.26,-,65.6,81,118,37.0,4.36,1.13,3.23,-,-,-,9.4,22.14,70.75,84.0
306,新北市,2013/10/23,板橋,2.4,0.48,-,47.2,60,67,36.0,16.82,1.58,15.24,2.172,0.196,1.98,2.92,22.78,71.85,58.0
307,新北市,2013/10/23,三重,2.5,1.26,-,-,-,79,43.0,104.13,58.83,45.29,2.403,0.463,1.94,-,22.41,74.01,64.0
308,新北市,2013/10/23,菜寮,1.8,0.35,-,56.9,62,63,36.0,13.75,1.65,12.1,-,-,-,2.73,22.32,71.25,57.0
309,新北市,2013/10/23,永和,1.5,1.29,-,24.8,39,60,37.0,53.17,20.25,32.93,2.321,0.413,1.91,-,22.68,79.64,55.0
310,新北市,2013/10/23,新莊,2.4,0.3,-,53.1,57,58,34.0,16.44,1.7,14.72,-,-,-,5.02,22.33,74.42,56.0
311,新北市,2013/10/23,新店,1.5,0.49,-,40.0,57,-,37.0,20.27,2.74,17.52,-,-,-,1.81,22.33,76.0,56.0
312,新北市,2013/10/23,淡水,2.0,0.25,-,60.2,67,61,34.0,5.81,0.78,5.03,-,-,-,-,-,-,58.0
313,新北市,2013/10/23,汐止,1.9,0.28,-,51.4,58,54,29.0,13.11,2.35,10.76,-,-,-,1.24,22.68,77.0,52.0
314,新北市,2013/10/23,土城,2.2,0.47,-,41.3,60,61,39.0,20.49,3.91,16.58,2.108,0.178,1.93,2.17,22.83,76.42,57.0
315,新北市,2013/10/23,林口,2.9,0.21,-,60.3,67,59,36.0,6.6,1.13,5.47,-,-,-,2.82,20.32,81.65,58.0
316,新北市,2013/10/23,萬里,1.3,0.21,-,65.4,72,100,29.0,4.22,1.02,3.2,-,-,-,9.39,22.7,72.76,75.0
317,新北市,2013/10/22,板橋,2.7,0.65,-,43.3,55,76,42.0,23.2,1.67,21.53,2.24,0.257,1.98,2.07,23.08,62.92,63.0
318,新北市,2013/10/22,三重,3.2,1.61,-,-,-,93,50.0,123.01,69.99,53.02,2.555,0.572,1.98,-,22.97,63.33,72.0
319,新北市,2013/10/22,菜寮,1.7,0.58,-,47.9,59,69,41.0,20.63,2.2,18.44,-,-,-,1.81,22.59,63.74,60.0
320,新北市,2013/10/22,永和,1.9,1.06,-,32.0,41,67,44.0,40.96,13.01,27.95,2.248,0.325,1.92,-,22.72,71.1,58.0
321,新北市,2013/10/22,新莊,2.8,0.56,-,48.4,59,72,42.0,22.49,2.98,19.51,-,-,-,3.48,22.33,67.68,61.0
322,新北市,2013/10/22,新店,2.0,0.5,-,44.2,57,65,43.0,17.33,2.31,15.02,-,-,-,1.84,22.35,68.37,58.0
323,新北市,2013/10/22,淡水,2.0,0.36,-,54.3,67,67,40.0,10.02,1.35,8.67,-,-,-,-,-,-,59.0
324,新北市,2013/10/22,汐止,2.5,0.45,-,42.2,53,64,37.0,-,-,-,-,-,-,1.25,22.26,73.16,57.0
325,新北市,2013/10/22,土城,2.3,0.59,-,37.0,54,73,47.0,27.5,5.05,22.45,2.153,0.22,1.93,1.41,22.67,69.39,62.0
326,新北市,2013/10/22,林口,2.4,0.27,-,61.6,67,67,41.0,7.13,0.77,6.32,-,-,-,2.88,20.38,75.07,59.0
327,新北市,2013/10/22,萬里,2.3,0.25,-,67.6,72,110,34.0,4.87,1.29,3.58,-,-,-,8.23,22.53,67.61,80.0
328,新北市,2013/10/21,板橋,1.9,0.56,-,39.3,45,54,30.0,22.57,1.77,20.81,2.122,0.196,1.93,1.92,23.81,65.17,52.0
329,新北市,2013/10/21,三重,2.6,1.55,-,-,-,76,38.0,99.81,55.3,44.51,2.581,0.587,1.99,-,23.61,65.78,63.0
330,新北市,2013/10/21,菜寮,2.2,0.51,-,45.7,49,54,34.0,16.52,0.71,15.79,-,-,-,2.04,22.87,64.52,52.0
331,新北市,2013/10/21,永和,1.4,0.7,-,40.4,46,50,34.0,26.41,6.74,19.67,2.018,0.192,1.83,-,23.41,74.5,50.0
332,新北市,2013/10/21,新莊,2.4,0.5,-,42.9,49,57,33.0,22.23,2.45,19.76,-,-,-,2.58,23.15,67.99,54.0
333,新北市,2013/10/21,新店,2.5,0.39,-,46.4,51,57,29.0,15.8,1.73,14.06,-,-,-,1.65,23.36,70.09,54.0
334,新北市,2013/10/21,淡水,1.3,0.25,-,55.7,62,59,35.0,5.5,0.69,4.79,-,-,-,-,-,-,56.0
335,新北市,2013/10/21,汐止,2.8,0.32,-,42.0,51,48,27.0,19.84,1.92,17.93,-,-,-,1.69,22.16,82.07,48.0
336,新北市,2013/10/21,土城,2.6,0.41,-,44.4,49,54,32.0,15.33,1.64,13.69,2.06,0.165,1.9,1.25,23.77,69.52,52.0
337,新北市,2013/10/21,林口,1.7,0.21,-,55.8,67,56,36.0,7.91,1.44,6.46,-,-,-,3.37,21.23,75.25,61.0
338,新北市,2013/10/21,萬里,1.7,0.21,-,62.8,71,105,30.0,4.1,1.01,3.08,-,-,-,8.06,22.84,72.93,78.0
339,新北市,2013/10/20,板橋,1.3,0.36,-,32.9,39,35,16.0,16.26,2.14,14.11,2.029,0.131,1.9,2.32,24.9,65.33,36.0
340,新北市,2013/10/20,三重,2.1,1.24,-,-,-,55,22.0,91.67,55.26,36.41,2.418,0.462,1.96,-,24.93,65.63,52.0
341,新北市,2013/10/20,菜寮,2.0,0.34,-,37.3,42,36,20.0,13.21,0.93,12.25,-,-,-,2.24,24.51,65.62,39.0
342,新北市,2013/10/20,永和,1.4,0.51,-,31.9,38,33,19.0,20.96,6.28,14.68,1.962,0.157,1.81,-,24.69,73.06,33.0
343,新北市,2013/10/20,新莊,1.3,0.33,-,36.5,44,38,18.0,14.29,2.34,11.94,-,-,-,2.67,24.29,69.17,43.0
344,新北市,2013/10/20,新店,1.8,0.26,-,38.2,46,36,14.0,10.12,1.98,8.14,-,-,-,1.94,24.63,68.49,41.0
345,新北市,2013/10/20,淡水,0.8,0.17,-,43.0,48,37,20.0,6.21,1.66,4.55,-,-,-,-,-,-,43.0
346,新北市,2013/10/20,汐止,2.7,0.24,-,37.0,45,34,14.0,13.38,3.19,10.19,-,-,-,1.92,24.12,75.74,41.0
347,新北市,2013/10/20,土城,2.2,0.27,-,39.3,45,34,20.0,9.84,1.37,8.48,1.977,0.096,1.88,1.58,25.23,66.85,41.0
348,新北市,2013/10/20,林口,1.9,0.16,-,43.1,50,33,21.0,6.08,0.95,5.13,-,-,-,2.84,22.28,77.89,44.0
349,新北市,2013/10/20,萬里,2.2,0.14,-,49.6,54,84,13.0,4.21,1.22,3.0,-,-,-,7.2,23.99,73.95,67.0
350,新北市,2013/10/19,板橋,2.5,0.48,-,20.6,30,26,13.0,24.52,4.45,20.06,2.13,0.226,1.9,2.0,24.75,72.26,31.0
351,新北市,2013/10/19,三重,3.5,1.47,-,-,-,53,24.0,81.8,49.99,31.81,2.615,0.621,1.99,-,24.82,72.19,52.0
352,新北市,2013/10/19,菜寮,2.5,0.43,-,27.1,34,30,17.0,17.1,2.6,14.51,-,-,-,2.67,24.5,71.98,33.0
353,新北市,2013/10/19,永和,1.5,0.53,-,22.8,29,25,15.0,22.33,7.16,15.17,2.007,0.189,1.82,-,24.29,80.98,25.0
354,新北市,2013/10/19,新莊,2.5,0.38,-,27.2,35,32,16.0,18.27,2.98,15.29,-,-,-,3.13,24.49,73.99,35.0
355,新北市,2013/10/19,新店,1.9,0.34,-,26.0,33,24,9.0,14.43,2.84,11.58,-,-,-,1.78,24.27,76.05,31.0
356,新北市,2013/10/19,淡水,1.9,0.29,-,24.3,37,26,16.0,14.35,3.28,11.08,-,-,-,-,-,-,33.0
357,新北市,2013/10/19,汐止,3.2,0.27,-,20.4,31,24,12.0,22.7,5.49,17.21,-,-,-,1.47,23.39,86.21,33.0
358,新北市,2013/10/19,土城,2.6,0.3,-,28.3,33,23,15.0,11.75,1.63,10.12,2.011,0.129,1.88,1.22,25.01,74.55,32.0
359,新北市,2013/10/19,林口,2.5,0.22,-,28.4,35,24,18.0,13.48,2.23,11.25,-,-,-,2.61,22.7,80.66,33.0
