序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
694,臺南市,2008/02/16,臺南,5.7,0.58,-,35.7,58,94,62.0,22.78,2.99,19.79,2.277,0.293,1.98,-,15.35,-,66.88,72.0,-
695,臺南市,2008/02/15,新營,4.9,0.42,-,30.5,48,112,43.0,20.9,2.43,18.47,2.146,0.129,2.02,-,14.01,-,65.63,81.0,-
696,臺南市,2008/02/15,善化,6.2,0.41,393.0,25.2,49,99,47.0,23.32,3.26,20.07,-,-,-,-,14.72,-,73.75,74.0,-
697,臺南市,2008/02/15,安南,3.8,0.41,-,34.0,56,103,44.0,20.53,2.97,17.56,1.996,0.178,1.82,-,14.6,-,66.45,76.0,-
698,臺南市,2008/02/15,臺南,4.6,0.56,-,30.2,50,81,52.0,23.65,2.92,20.73,2.271,0.298,1.97,-,13.7,-,68.53,66.0,-
699,臺南市,2008/02/14,新營,4.4,0.45,-,16.8,23,63,33.0,27.79,3.0,24.77,2.195,0.173,2.02,-,12.64,-,70.43,56.0,-
700,臺南市,2008/02/14,善化,4.9,0.42,394.43,12.4,20,62,36.0,30.54,5.1,25.44,-,-,-,-,13.07,-,78.41,56.0,-
701,臺南市,2008/02/14,安南,4.0,0.41,-,17.1,25,60,33.0,27.74,3.95,23.79,2.009,0.194,1.82,-,13.16,-,71.04,55.0,-
702,臺南市,2008/02/14,臺南,3.9,0.58,-,14.6,21,53,34.0,31.56,5.29,26.28,2.298,0.325,1.97,-,12.25,-,72.64,52.0,-
703,臺南市,2008/02/13,新營,2.8,0.38,-,30.1,36,75,33.0,17.4,1.62,15.77,2.107,0.111,2.0,-,11.85,-,64.02,62.0,-
704,臺南市,2008/02/13,善化,4.3,0.36,390.27,25.2,34,74,35.0,20.71,3.24,17.47,-,-,-,-,12.79,-,70.86,62.0,-
705,臺南市,2008/02/13,安南,3.9,0.39,-,28.2,36,78,36.0,20.04,4.96,15.08,1.911,0.111,1.8,-,12.62,-,62.92,64.0,-
706,臺南市,2008/02/13,臺南,3.7,0.51,-,25.2,33,70,40.0,22.73,3.92,18.82,2.205,0.258,1.95,-,11.64,-,65.14,60.0,-
707,臺南市,2008/02/12,新營,4.7,0.49,-,31.7,35,70,36.0,14.44,1.17,13.28,2.106,0.098,2.01,-,12.15,-,70.72,60.0,-
708,臺南市,2008/02/12,善化,5.9,0.47,391.4,27.2,32,61,38.0,18.63,3.04,15.59,-,-,-,-,12.98,-,77.11,56.0,-
709,臺南市,2008/02/12,安南,4.7,0.49,-,30.7,35,68,35.0,18.37,4.99,13.38,1.927,0.129,1.8,-,13.02,-,69.47,59.0,-
710,臺南市,2008/02/12,臺南,4.7,0.58,-,27.3,32,58,40.0,19.96,3.98,15.98,2.18,0.231,1.95,-,11.96,-,71.82,54.0,-
711,臺南市,2008/02/11,新營,2.8,0.45,-,24.4,36,62,38.0,16.86,1.67,15.18,2.144,0.087,2.06,-,14.23,-,77.57,56.0,-
712,臺南市,2008/02/11,善化,3.5,0.45,392.68,21.6,36,63,42.0,18.38,3.58,14.8,-,-,-,-,15.19,-,82.54,56.0,-
713,臺南市,2008/02/11,安南,3.0,0.45,-,24.8,37,61,39.0,18.13,5.68,12.45,1.935,0.098,1.84,-,15.17,-,75.98,56.0,-
714,臺南市,2008/02/11,臺南,3.6,0.56,-,22.6,33,57,45.0,19.64,2.84,16.8,2.21,0.215,1.99,-,14.25,-,77.69,54.0,-
715,臺南市,2008/02/10,新營,3.4,0.48,-,29.7,42,70,42.0,14.11,1.35,12.72,2.096,0.068,2.03,-,13.03,-,73.03,60.0,-
716,臺南市,2008/02/10,善化,3.2,0.46,389.7,27.7,42,69,41.0,13.64,2.31,11.33,-,-,-,-,13.89,-,78.52,60.0,-
717,臺南市,2008/02/10,安南,2.2,0.46,-,31.2,46,67,42.0,15.24,5.46,9.78,1.89,0.079,1.81,-,13.66,-,72.62,58.0,-
718,臺南市,2008/02/10,臺南,3.7,0.57,-,27.4,40,64,46.0,16.61,1.96,14.65,2.165,0.201,1.96,-,12.6,-,74.68,57.0,-
719,臺南市,2008/02/09,新營,5.0,0.49,-,39.3,46,75,47.0,10.59,1.19,9.39,2.051,0.054,2.0,-,12.6,-,70.97,62.0,-
720,臺南市,2008/02/09,善化,4.4,0.44,387.28,37.7,47,68,51.0,13.06,2.8,10.26,-,-,-,-,13.69,-,76.56,59.0,-
721,臺南市,2008/02/09,安南,4.6,0.47,-,40.4,52,80,49.0,14.62,5.98,8.64,1.868,0.067,1.8,-,13.73,-,69.23,65.0,-
722,臺南市,2008/02/09,臺南,4.8,0.54,-,35.9,46,71,49.0,14.93,2.04,12.89,2.102,0.169,1.93,-,12.71,-,71.37,60.0,-
723,臺南市,2008/02/08,新營,1.9,0.38,-,34.0,42,47,26.0,10.93,1.39,9.53,2.028,0.045,1.98,-,14.55,-,76.68,47.0,-
724,臺南市,2008/02/08,善化,2.6,0.36,385.11,31.3,41,47,28.0,12.7,3.23,9.47,-,-,-,-,15.67,-,81.43,47.0,-
725,臺南市,2008/02/08,安南,3.4,0.37,-,34.2,44,48,26.0,-,-,-,1.838,0.067,1.77,-,15.51,-,74.94,48.0,-
726,臺南市,2008/02/08,臺南,2.6,0.44,-,30.7,39,43,30.0,14.21,1.89,12.31,2.095,0.169,1.93,-,14.47,-,77.07,43.0,-
727,臺南市,2008/02/07,新營,3.7,0.54,-,33.1,41,63,42.0,12.85,1.04,11.78,2.122,0.067,2.06,-,13.5,-,80.58,56.0,-
728,臺南市,2008/02/07,善化,3.3,0.52,392.19,31.1,43,58,42.0,15.13,2.84,12.29,-,-,-,-,15.08,-,84.51,54.0,-
729,臺南市,2008/02/07,安南,3.4,0.54,-,33.0,43,60,42.0,12.13,0.47,11.86,1.907,0.087,1.82,-,15.11,-,76.45,55.0,-
730,臺南市,2008/02/07,臺南,4.1,0.61,-,29.7,39,54,45.0,17.67,2.48,15.19,2.183,0.196,1.99,-,14.21,-,77.1,52.0,-
731,臺南市,2008/02/06,新營,2.4,0.39,-,34.1,44,49,29.0,11.39,1.42,9.96,2.063,0.066,2.0,-,14.71,-,75.99,49.0,-
732,臺南市,2008/02/06,善化,2.5,0.37,385.83,32.0,44,48,30.0,13.61,3.8,9.81,-,-,-,-,15.83,-,81.57,48.0,-
733,臺南市,2008/02/06,安南,2.7,0.39,-,34.9,46,48,29.0,12.39,0.85,11.83,1.87,0.084,1.79,-,15.82,-,74.19,48.0,-
734,臺南市,2008/02/06,臺南,2.7,0.46,-,32.2,43,43,30.0,13.78,1.98,11.8,2.11,0.18,1.93,-,14.86,-,76.37,43.0,-
735,臺南市,2008/02/05,新營,3.7,0.7,-,18.1,31,81,52.0,33.5,9.12,24.38,2.256,0.171,2.09,-,16.15,-,85.32,66.0,-
736,臺南市,2008/02/05,善化,4.0,0.64,412.76,17.2,32,85,56.0,32.88,9.32,23.56,-,-,-,-,17.28,-,88.96,68.0,-
737,臺南市,2008/02/05,安南,5.1,0.65,-,20.3,35,77,55.0,25.15,3.33,22.12,2.062,0.195,1.87,-,17.03,-,84.34,64.0,-
738,臺南市,2008/02/05,臺南,3.4,0.81,-,19.2,33,75,57.0,29.88,5.72,24.16,2.339,0.327,2.01,-,16.14,-,85.87,62.0,-
739,臺南市,2008/02/04,新營,5.7,0.72,-,13.9,21,113,72.0,32.32,4.45,27.83,2.288,0.199,2.09,-,14.48,-,79.32,82.0,-
740,臺南市,2008/02/04,善化,6.9,0.69,426.6,11.6,21,103,74.0,32.55,3.1,29.45,-,-,-,-,15.1,-,86.57,76.0,-
741,臺南市,2008/02/04,安南,6.6,0.66,-,16.4,25,100,74.0,27.57,2.66,25.27,2.091,0.221,1.87,-,15.15,-,79.35,75.0,-
742,臺南市,2008/02/04,臺南,4.6,0.85,-,15.3,22,90,76.0,33.69,6.19,27.5,2.397,0.357,2.04,-,14.12,-,80.99,70.0,-
743,臺南市,2008/02/03,新營,3.5,0.51,-,19.4,25,48,32.0,19.8,3.27,16.52,2.157,0.123,2.03,-,13.6,-,79.1,48.0,-
744,臺南市,2008/02/03,善化,3.6,0.49,415.52,16.1,25,48,34.0,24.43,3.55,20.88,-,-,-,-,14.59,-,85.7,48.0,-
745,臺南市,2008/02/03,安南,3.3,0.49,-,19.2,29,44,28.0,20.83,1.65,19.51,1.963,0.143,1.82,-,14.77,-,77.33,44.0,-
746,臺南市,2008/02/03,臺南,2.9,0.59,-,17.4,26,39,31.0,24.69,4.29,20.4,2.213,0.237,1.98,-,13.72,-,80.3,39.0,-
747,臺南市,2008/02/02,新營,3.1,0.41,-,19.8,29,64,26.0,22.05,4.16,17.89,2.131,0.121,2.01,-,16.47,-,78.68,57.0,-
748,臺南市,2008/02/02,善化,4.0,0.38,410.94,19.4,34,63,37.0,21.75,3.8,17.95,-,-,-,-,17.69,-,82.84,56.0,-
749,臺南市,2008/02/02,安南,3.0,0.38,-,22.1,34,67,31.0,19.72,2.27,17.43,1.928,0.137,1.79,-,17.65,-,77.01,58.0,-
750,臺南市,2008/02/02,臺南,2.0,0.49,-,20.6,32,59,35.0,22.67,3.69,18.98,2.187,0.241,1.95,-,16.67,-,79.42,54.0,-
751,臺南市,2008/02/01,新營,3.4,0.42,-,17.6,28,54,24.0,24.1,5.54,18.54,2.15,0.124,2.03,-,16.2,-,78.85,52.0,-
752,臺南市,2008/02/01,善化,4.7,0.39,411.71,16.8,28,58,31.0,25.24,5.18,20.06,-,-,-,-,17.38,-,83.36,54.0,-
753,臺南市,2008/02/01,安南,2.2,0.38,-,18.3,35,55,24.0,22.21,3.31,18.89,1.974,0.172,1.8,-,17.3,-,76.86,52.0,-
754,臺南市,2008/02/01,臺南,3.4,0.53,-,18.4,32,43,29.0,26.07,5.01,21.06,2.261,0.288,1.97,-,16.28,-,79.03,43.0,-
755,高雄市,2008/02/29,左營,8.5,0.77,-,21.4,42,143,92.0,42.44,5.95,36.5,2.398,0.342,2.06,-,17.26,-,70.22,96.0,-
756,高雄市,2008/02/29,楠梓,5.8,0.61,-,18.8,39,147,85.0,37.75,5.43,32.32,2.01,0.224,1.79,-,17.05,-,71.89,98.0,-
757,高雄市,2008/02/29,前金,7.7,0.87,-,21.6,42,156,101.0,42.92,6.23,36.69,2.562,0.397,2.16,-,17.89,-,64.9,103.0,-
758,高雄市,2008/02/29,前鎮,5.3,1.08,-,19.1,40,165,99.0,62.52,15.16,47.35,-,-,-,-,18.69,-,64.73,108.0,-
759,高雄市,2008/02/29,復興,9.1,1.23,-,18.8,43,172,105.0,60.47,14.2,46.27,-,-,-,-,18.17,-,65.01,111.0,-
760,高雄市,2008/02/29,小港,22.0,1.01,-,17.0,45,154,97.0,71.69,22.13,49.57,2.441,0.631,1.81,-,19.66,-,59.21,102.0,-
761,高雄市,2008/02/29,鳳山,24.6,0.87,-,17.2,35,176,82.0,58.53,14.91,43.62,2.507,0.602,1.91,-,17.66,-,75.37,113.0,-
762,高雄市,2008/02/29,林園,22.8,0.79,-,23.9,44,173,87.0,51.2,8.88,42.33,2.592,0.592,2.0,-,20.03,-,65.58,112.0,-
763,高雄市,2008/02/29,大寮,11.9,0.73,-,18.7,42,167,104.0,44.13,5.78,38.35,-,-,-,-,18.64,-,62.57,108.0,-
764,高雄市,2008/02/29,仁武,12.8,0.7,-,14.7,33,142,77.0,50.38,10.41,39.97,3.024,0.831,2.19,-,18.27,-,69.94,96.0,-
765,高雄市,2008/02/29,橋頭,7.2,0.7,-,17.1,36,150,86.0,42.45,7.23,35.21,-,-,-,-,16.95,-,72.2,100.0,-
766,高雄市,2008/02/29,美濃,3.1,0.53,-,31.2,54,114,76.0,17.72,2.22,15.5,-,-,-,-,18.05,-,75.45,82.0,-
767,高雄市,2008/02/28,左營,9.0,0.72,-,31.4,63,141,92.0,32.98,3.86,29.1,2.286,0.285,2.0,-,17.42,-,65.46,96.0,-
768,高雄市,2008/02/28,楠梓,6.3,0.6,-,30.7,71,149,-,32.08,4.61,27.47,1.971,0.235,1.74,-,17.51,-,63.62,100.0,-
769,高雄市,2008/02/28,前金,8.5,0.74,-,30.8,64,143,98.0,35.57,5.42,30.16,2.39,0.295,2.1,-,17.99,-,60.5,96.0,-
770,高雄市,2008/02/28,前鎮,4.4,0.84,-,29.7,61,146,87.0,46.09,8.62,37.47,-,-,-,-,18.86,-,60.85,98.0,-
771,高雄市,2008/02/28,復興,7.9,0.98,-,28.8,63,152,90.0,41.71,6.39,35.33,-,-,-,-,18.3,-,61.26,101.0,-
772,高雄市,2008/02/28,小港,12.0,0.82,-,33.0,67,143,84.0,48.79,10.74,38.05,2.128,0.42,1.71,-,20.18,-,54.12,96.0,-
773,高雄市,2008/02/28,鳳山,20.7,0.85,-,31.1,73,176,80.0,50.61,11.98,38.64,2.419,0.549,1.87,-,18.0,-,70.41,113.0,-
774,高雄市,2008/02/28,林園,20.6,0.67,-,33.4,64,159,81.0,41.84,7.89,33.95,2.346,0.472,1.87,-,19.72,-,66.07,104.0,-
775,高雄市,2008/02/28,大寮,14.1,0.74,-,35.9,80,168,106.0,40.82,6.63,34.19,-,-,-,-,19.07,-,57.0,109.0,-
776,高雄市,2008/02/28,仁武,20.1,0.71,-,26.0,59,142,89.0,47.1,9.93,37.17,2.82,0.798,2.02,-,18.62,-,63.48,96.0,-
777,高雄市,2008/02/28,橋頭,8.0,0.69,-,30.9,66,148,84.0,34.34,5.25,29.09,-,-,-,-,17.4,-,64.38,99.0,-
778,高雄市,2008/02/28,美濃,3.9,0.53,-,41.4,72,124,82.0,15.14,1.86,13.28,-,-,-,-,18.41,-,68.07,87.0,-
779,高雄市,2008/02/27,左營,8.6,0.65,-,30.3,53,134,83.0,30.04,3.51,26.58,2.153,0.21,1.94,-,15.93,-,64.85,92.0,-
780,高雄市,2008/02/27,楠梓,6.2,0.53,-,27.9,47,140,78.0,25.95,2.82,23.13,1.802,0.143,1.66,-,15.78,-,64.45,95.0,-
781,高雄市,2008/02/27,前金,7.1,0.71,-,27.4,51,146,87.0,31.12,4.21,26.92,2.315,0.25,2.07,-,16.37,-,60.13,98.0,-
782,高雄市,2008/02/27,前鎮,4.1,0.85,-,29.1,58,143,84.0,38.79,7.14,31.65,-,-,-,-,17.13,-,61.85,96.0,-
783,高雄市,2008/02/27,復興,7.0,1.0,-,25.8,52,152,85.0,40.28,7.97,32.32,-,-,-,-,16.62,-,61.99,101.0,-
784,高雄市,2008/02/27,小港,11.9,0.8,-,20.1,45,138,84.0,47.09,8.46,38.63,2.087,0.385,1.7,-,18.43,-,56.51,94.0,-
785,高雄市,2008/02/27,鳳山,-,-,-,-,59,-,-,-,-,-,-,-,-,-,-,-,-,11.0,-
786,高雄市,2008/02/27,林園,23.3,0.74,-,32.4,75,153,79.0,48.24,12.15,36.08,2.62,0.736,1.88,-,18.08,-,68.08,109.0,-
787,高雄市,2008/02/27,大寮,13.6,0.75,-,26.8,57,162,102.0,36.63,4.14,32.5,-,-,-,-,17.24,-,59.1,106.0,-
788,高雄市,2008/02/27,仁武,12.1,0.63,-,22.9,44,132,78.0,34.88,5.64,29.25,2.436,0.501,1.94,-,16.78,-,64.47,91.0,-
789,高雄市,2008/02/27,橋頭,7.9,0.6,-,26.8,45,143,76.0,28.39,3.64,24.75,-,-,-,-,15.68,-,64.84,96.0,-
790,高雄市,2008/02/27,美濃,3.9,0.55,-,28.5,52,106,72.0,19.76,3.18,16.59,-,-,-,-,16.72,-,71.64,78.0,-
791,高雄市,2008/02/26,左營,4.7,0.61,-,26.6,61,89,55.0,30.81,6.19,24.63,2.227,0.264,1.96,-,20.57,-,72.62,70.0,-
792,高雄市,2008/02/26,楠梓,3.3,0.36,-,22.6,52,100,46.0,27.73,7.72,20.01,1.848,0.158,1.69,-,20.39,-,72.53,75.0,-
793,高雄市,2008/02/26,前金,4.8,0.66,-,26.2,61,99,60.0,33.69,7.7,25.99,2.394,0.303,2.09,-,21.14,-,67.89,74.0,-
794,高雄市,2008/02/26,前鎮,3.6,0.9,-,19.4,54,111,62.0,50.17,16.03,34.15,-,-,-,-,21.8,-,68.71,80.0,-
795,高雄市,2008/02/26,復興,6.0,1.09,-,24.0,58,120,65.0,52.06,18.32,33.75,-,-,-,-,21.38,-,68.42,85.0,-
796,高雄市,2008/02/26,小港,14.2,0.74,-,23.9,59,96,55.0,57.76,23.48,34.29,2.157,0.47,1.69,-,23.04,-,63.13,73.0,-
797,高雄市,2008/02/26,鳳山,15.0,0.62,-,29.1,61,118,-,-,-,-,2.346,0.522,1.82,-,21.66,-,77.04,84.0,-
798,高雄市,2008/02/26,林園,17.0,0.57,-,23.2,53,110,55.0,41.59,11.55,30.04,2.418,0.564,1.85,-,23.36,-,68.61,80.0,-
799,高雄市,2008/02/26,大寮,4.5,0.55,-,23.5,54,107,60.0,28.88,6.73,22.15,-,-,-,-,22.26,-,64.67,78.0,-
800,高雄市,2008/02/26,仁武,9.6,0.58,-,21.1,50,90,54.0,42.09,14.73,27.37,2.644,0.692,1.95,-,21.53,-,72.38,70.0,-
801,高雄市,2008/02/26,橋頭,4.9,0.51,-,23.0,55,104,49.0,30.42,8.01,22.41,-,-,-,-,20.34,-,72.85,77.0,-
802,高雄市,2008/02/26,美濃,2.2,0.43,-,28.6,57,70,42.0,14.89,4.27,10.63,-,-,-,-,21.73,-,75.42,60.0,-
803,高雄市,2008/02/25,左營,5.4,0.7,-,21.9,41,92,53.0,32.78,4.78,28.0,2.309,0.322,1.99,-,18.65,-,76.8,71.0,-
804,高雄市,2008/02/25,楠梓,4.0,0.32,-,16.5,32,101,50.0,33.66,8.67,24.99,1.872,0.157,1.72,-,18.65,-,76.72,76.0,-
805,高雄市,2008/02/25,前金,5.3,0.73,-,21.6,42,97,57.0,35.56,6.34,29.22,2.457,0.364,2.09,-,19.18,-,72.64,74.0,-
806,高雄市,2008/02/25,前鎮,3.9,1.01,-,16.3,31,120,64.0,58.16,16.56,41.61,-,-,-,-,19.74,-,73.2,85.0,-
807,高雄市,2008/02/25,復興,7.3,1.38,-,19.2,38,121,70.0,56.77,17.05,39.72,-,-,-,-,19.32,-,72.75,86.0,-
808,高雄市,2008/02/25,小港,13.1,1.01,-,17.7,43,110,64.0,65.45,21.35,44.1,2.326,0.574,1.75,-,20.74,-,67.89,80.0,-
809,高雄市,2008/02/25,鳳山,17.9,0.84,-,16.1,33,150,-,58.1,16.42,41.68,2.437,0.576,1.86,-,18.9,-,81.26,100.0,-
810,高雄市,2008/02/25,林園,17.4,0.69,-,19.5,46,126,62.0,47.91,12.48,35.42,2.319,0.455,1.86,-,20.47,-,77.46,88.0,-
811,高雄市,2008/02/25,大寮,10.3,0.68,-,18.3,42,132,76.0,40.86,6.68,34.17,-,-,-,-,20.09,-,69.86,91.0,-
812,高雄市,2008/02/25,仁武,15.5,0.62,-,14.5,30,96,52.0,48.69,14.16,34.53,2.845,0.827,2.02,-,19.72,-,76.0,73.0,-
813,高雄市,2008/02/25,橋頭,5.2,0.56,-,15.8,29,110,54.0,34.91,7.16,27.75,-,-,-,-,18.63,-,76.86,80.0,-
814,高雄市,2008/02/25,美濃,2.0,0.46,-,22.2,41,88,53.0,16.16,3.87,12.28,-,-,-,-,19.12,-,83.99,69.0,-
815,高雄市,2008/02/24,左營,3.8,0.79,-,23.3,38,108,81.0,26.28,2.2,24.06,2.257,0.244,2.01,-,18.51,-,84.28,79.0,-
816,高雄市,2008/02/24,楠梓,2.2,0.38,-,21.8,35,119,75.0,25.44,5.9,19.54,1.866,0.127,1.74,-,18.55,-,84.25,84.0,-
817,高雄市,2008/02/24,前金,3.3,0.83,-,21.1,36,115,88.0,30.45,3.3,27.15,2.414,0.285,2.13,-,19.01,-,80.2,82.0,-
818,高雄市,2008/02/24,前鎮,2.9,0.96,-,17.6,34,134,84.0,40.99,7.79,33.2,-,-,-,-,19.53,-,81.63,92.0,-
819,高雄市,2008/02/24,復興,4.8,1.18,-,17.2,32,114,90.0,44.78,11.03,33.75,-,-,-,-,18.99,-,82.23,82.0,-
820,高雄市,2008/02/24,小港,9.4,0.89,-,16.8,38,109,83.0,47.97,11.01,36.96,2.19,0.421,1.77,-,20.21,-,79.2,80.0,-
821,高雄市,2008/02/24,鳳山,13.4,0.89,-,16.4,33,132,-,40.16,6.37,33.79,2.343,0.43,1.91,-,18.69,-,88.45,91.0,-
822,高雄市,2008/02/24,林園,12.5,0.7,-,22.9,46,110,70.0,35.9,9.82,26.09,2.239,0.385,1.85,-,20.32,-,85.02,80.0,-
823,高雄市,2008/02/24,大寮,5.1,0.79,-,17.4,38,136,91.0,30.2,3.7,26.5,-,-,-,-,19.93,-,79.29,93.0,-
824,高雄市,2008/02/24,仁武,16.0,0.73,-,17.3,31,105,69.0,32.91,4.46,28.45,2.581,0.552,2.03,-,19.39,-,84.13,78.0,-
825,高雄市,2008/02/24,橋頭,3.1,0.69,-,22.2,36,122,76.0,24.58,2.41,22.16,-,-,-,-,18.51,-,83.59,86.0,-
826,高雄市,2008/02/24,美濃,1.5,0.58,-,21.3,34,76,57.0,12.76,3.25,9.51,-,-,-,-,18.89,-,90.79,63.0,-
827,高雄市,2008/02/23,左營,4.9,0.7,-,20.7,27,73,56.0,29.46,2.62,26.84,2.336,0.342,1.99,-,21.01,-,71.75,62.0,-
828,高雄市,2008/02/23,楠梓,3.9,0.41,-,14.7,23,84,57.0,33.84,6.33,27.52,2.004,0.256,1.75,-,21.06,-,73.22,67.0,-
