序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1285,宜蘭縣,2008/04/03,冬山,1.5,0.59,-,44.8,58,23,16.0,18.87,2.25,16.62,-,-,-,-,16.82,-,91.23,59.0,-
1286,宜蘭縣,2008/04/02,宜蘭,2.0,0.57,397.9,31.2,42,19,13.0,14.98,2.92,12.04,-,-,-,-,21.01,-,87.29,44.0,-
1287,宜蘭縣,2008/04/02,冬山,2.1,0.42,-,33.5,52,25,12.0,13.39,3.63,9.76,-,-,-,-,19.58,-,84.67,46.0,-
1288,宜蘭縣,2008/04/01,宜蘭,2.3,0.6,392.81,33.5,46,22,20.0,18.58,2.19,16.39,-,-,-,-,17.27,-,95.15,43.0,-
1289,宜蘭縣,2008/04/01,冬山,2.2,0.49,-,28.4,39,17,11.0,19.86,4.6,15.25,-,-,-,-,16.14,-,90.22,40.0,-
1290,桃園市,2008/04/30,桃園,7.5,0.66,-,29.4,40,50,23.0,31.8,5.02,26.78,2.251,0.314,1.94,-,24.53,-,82.8,50.0,-
1291,桃園市,2008/04/30,中壢,6.6,1.44,-,21.2,35,64,32.0,58.47,27.17,31.3,2.745,0.717,2.03,-,23.94,-,84.88,57.0,-
1292,桃園市,2008/04/30,大園,6.0,0.39,-,37.8,52,31,22.0,19.13,2.55,16.58,-,-,-,-,23.77,-,83.04,52.0,-
1293,桃園市,2008/04/30,龍潭,2.3,0.48,-,31.8,53,53,26.0,21.64,4.98,16.66,-,-,-,-,23.03,-,88.34,52.0,-
1294,桃園市,2008/04/30,平鎮,3.9,0.46,-,27.4,42,51,23.0,22.51,3.1,19.42,-,-,-,-,23.52,-,80.34,50.0,-
1295,桃園市,2008/04/30,觀音,4.9,0.35,-,32.6,50,42,18.0,14.69,2.09,12.59,-,-,-,-,23.82,-,84.12,44.0,-
1296,桃園市,2008/04/29,桃園,6.6,0.56,-,38.7,46,39,20.0,30.05,3.29,26.75,2.092,0.199,1.89,-,22.37,-,86.15,42.0,-
1297,桃園市,2008/04/29,中壢,7.3,0.81,-,30.4,43,-,19.0,41.25,10.99,30.26,2.366,0.404,1.96,-,22.49,-,84.68,14.0,-
1298,桃園市,2008/04/29,大園,5.5,0.38,-,39.6,49,25,18.0,28.49,4.33,24.15,-,-,-,-,22.46,-,81.97,46.0,-
1299,桃園市,2008/04/29,龍潭,1.6,0.51,-,35.8,43,37,16.0,27.21,3.6,23.61,-,-,-,-,21.06,-,91.73,41.0,-
1300,桃園市,2008/04/29,平鎮,6.7,0.51,-,36.1,45,36,18.0,23.72,1.75,21.96,-,-,-,-,22.27,-,78.29,40.0,-
1301,桃園市,2008/04/29,觀音,8.1,0.32,-,36.2,46,43,18.0,21.67,1.36,20.28,-,-,-,-,22.36,-,83.76,43.0,-
1302,桃園市,2008/04/28,桃園,8.6,0.69,-,35.3,48,73,46.0,36.37,2.85,33.5,2.289,0.296,1.99,-,22.09,-,82.08,62.0,-
1303,桃園市,2008/04/28,中壢,8.5,1.04,-,30.4,38,91,53.0,54.99,13.72,41.27,2.552,0.523,2.03,-,21.72,-,83.96,70.0,-
1304,桃園市,2008/04/28,大園,4.9,0.52,-,38.0,51,60,45.0,34.7,4.45,30.23,-,-,-,-,21.6,-,81.8,55.0,-
1305,桃園市,2008/04/28,龍潭,3.3,0.63,-,40.6,54,80,47.0,30.79,3.43,27.36,-,-,-,-,20.65,-,87.3,65.0,-
1306,桃園市,2008/04/28,平鎮,7.8,0.62,-,35.7,43,81,47.0,36.1,2.71,33.39,-,-,-,-,21.37,-,78.34,66.0,-
1307,桃園市,2008/04/28,觀音,7.1,0.41,-,41.1,56,71,44.0,21.57,1.17,20.37,-,-,-,-,21.79,-,81.21,60.0,-
1308,桃園市,2008/04/27,桃園,9.3,0.55,-,57.8,88,72,37.0,24.77,1.23,23.52,2.092,0.193,1.9,-,24.75,-,58.54,88.0,-
1309,桃園市,2008/04/27,中壢,9.3,1.07,-,42.9,88,100,51.0,50.04,11.91,38.13,2.562,0.494,2.07,-,23.71,-,63.25,75.0,-
1310,桃園市,2008/04/27,大園,12.3,0.49,-,58.5,103,74,53.0,30.19,1.63,28.56,-,-,-,-,23.37,-,63.09,105.0,-
1311,桃園市,2008/04/27,龍潭,3.9,0.6,-,56.9,98,85,46.0,-,-,-,-,-,-,-,22.99,-,62.96,91.0,-
1312,桃園市,2008/04/27,平鎮,7.0,0.55,-,54.7,91,94,46.0,24.68,0.8,23.82,-,-,-,-,23.63,-,58.31,81.0,-
1313,桃園市,2008/04/27,觀音,10.0,0.5,-,62.9,100,103,57.0,20.44,0.88,19.54,-,-,-,-,23.5,-,63.65,93.0,-
1314,桃園市,2008/04/26,桃園,16.4,0.72,-,45.0,77,89,48.0,38.7,5.54,33.16,2.317,0.344,1.97,-,23.58,-,50.11,77.0,-
1315,桃園市,2008/04/26,中壢,8.7,0.9,-,40.2,63,92,48.0,47.44,11.37,36.07,2.53,0.488,2.04,-,23.13,-,53.08,71.0,-
1316,桃園市,2008/04/26,大園,7.9,0.53,-,47.5,78,75,48.0,32.6,6.03,26.57,-,-,-,-,22.07,-,60.34,77.0,-
1317,桃園市,2008/04/26,龍潭,5.3,0.53,-,52.6,78,87,44.0,29.66,4.39,25.27,-,-,-,-,22.24,-,53.23,79.0,-
1318,桃園市,2008/04/26,平鎮,7.7,0.55,-,46.6,68,86,43.0,27.79,2.44,25.34,-,-,-,-,22.81,-,50.07,68.0,-
1319,桃園市,2008/04/26,觀音,8.6,0.48,-,45.3,74,89,49.0,-,-,-,-,-,-,-,22.43,-,59.27,70.0,-
1320,桃園市,2008/04/25,桃園,8.7,0.66,-,44.7,67,69,36.0,34.45,3.3,31.14,2.223,0.293,1.93,-,20.71,-,51.97,64.0,-
1321,桃園市,2008/04/25,中壢,9.4,0.88,-,39.7,54,80,40.0,52.06,14.61,37.45,2.492,0.486,2.01,-,20.63,-,54.39,65.0,-
1322,桃園市,2008/04/25,大園,7.8,0.53,-,44.3,59,62,39.0,44.44,10.96,33.48,-,-,-,-,19.85,-,57.87,56.0,-
1323,桃園市,2008/04/25,龍潭,4.7,0.55,-,50.1,73,75,36.0,32.03,4.77,27.26,-,-,-,-,19.42,-,55.74,72.0,-
1324,桃園市,2008/04/25,平鎮,8.0,0.55,-,44.5,61,78,36.0,32.69,3.29,29.39,-,-,-,-,20.23,-,50.91,64.0,-
1325,桃園市,2008/04/25,觀音,9.8,0.46,-,46.5,67,79,-,-,-,-,-,-,-,-,21.34,-,54.87,64.0,-
1326,桃園市,2008/04/24,桃園,7.2,0.59,-,56.3,62,108,59.0,21.64,1.72,19.89,2.062,0.143,1.92,-,17.9,-,65.45,79.0,-
1327,桃園市,2008/04/24,中壢,10.4,0.7,-,45.5,56,118,66.0,35.47,6.33,29.13,2.251,0.294,1.96,-,17.55,-,69.1,84.0,-
1328,桃園市,2008/04/24,大園,7.0,0.48,-,56.9,69,96,67.0,27.43,3.18,24.27,-,-,-,-,17.61,-,64.25,73.0,-
1329,桃園市,2008/04/24,龍潭,5.0,0.47,-,60.0,70,99,57.0,14.95,2.35,12.61,-,-,-,-,16.01,-,73.62,74.0,-
1330,桃園市,2008/04/24,平鎮,10.5,0.58,-,49.6,54,112,59.0,23.94,1.6,22.35,-,-,-,-,17.26,-,63.79,81.0,-
1331,桃園市,2008/04/24,觀音,11.4,0.44,-,53.9,62,118,66.0,20.67,0.98,19.63,-,-,-,-,18.22,-,61.88,84.0,-
1332,桃園市,2008/04/23,桃園,7.1,0.66,-,43.1,52,90,58.0,20.72,1.6,19.13,2.088,0.164,1.92,-,19.85,-,70.19,70.0,-
1333,桃園市,2008/04/23,中壢,10.7,0.79,-,33.5,38,103,61.0,39.59,8.58,31.01,2.358,0.367,1.99,-,19.32,-,73.12,76.0,-
1334,桃園市,2008/04/23,大園,6.8,0.53,-,50.3,70,77,64.0,21.7,3.37,18.33,-,-,-,-,19.27,-,70.38,64.0,-
1335,桃園市,2008/04/23,龍潭,5.2,0.62,-,42.5,56,83,48.0,19.91,3.29,16.62,-,-,-,-,17.69,-,83.7,66.0,-
1336,桃園市,2008/04/23,平鎮,9.1,0.62,-,38.5,47,96,56.0,23.83,1.73,22.11,-,-,-,-,18.94,-,68.18,73.0,-
1337,桃園市,2008/04/23,觀音,10.3,0.5,-,48.8,62,98,58.0,16.52,0.99,15.53,-,-,-,-,19.88,-,67.9,74.0,-
1338,桃園市,2008/04/22,桃園,6.6,0.54,-,38.6,50,37,19.0,20.38,2.62,17.75,2.082,0.205,1.88,-,22.22,-,81.14,44.0,-
1339,桃園市,2008/04/22,中壢,6.7,0.66,-,29.3,35,50,24.0,39.79,9.62,30.17,2.345,0.372,1.97,-,21.62,-,83.6,50.0,-
1340,桃園市,2008/04/22,大園,2.4,0.27,-,48.4,52,25,21.0,15.95,3.29,12.65,-,-,-,-,21.41,-,81.01,49.0,-
1341,桃園市,2008/04/22,龍潭,4.0,0.44,-,38.1,52,43,19.0,22.21,3.35,18.87,-,-,-,-,20.81,-,87.07,45.0,-
1342,桃園市,2008/04/22,平鎮,5.5,0.41,-,34.1,42,41,20.0,23.74,1.66,22.06,-,-,-,-,21.25,-,78.02,41.0,-
1343,桃園市,2008/04/22,觀音,4.9,0.25,-,47.1,55,40,21.0,11.81,1.05,10.76,-,-,-,-,21.98,-,78.87,48.0,-
1344,桃園市,2008/04/21,桃園,8.4,0.76,-,10.7,16,38,22.0,38.1,9.37,28.72,2.342,0.382,1.96,-,23.89,-,91.12,38.0,-
1345,桃園市,2008/04/21,中壢,4.9,1.26,-,10.6,16,62,32.0,57.87,26.9,30.97,2.695,0.604,2.09,-,23.2,-,93.87,56.0,-
1346,桃園市,2008/04/21,大園,6.3,0.51,-,23.6,38,32,24.0,31.63,8.42,23.21,-,-,-,-,23.04,-,92.74,45.0,-
1347,桃園市,2008/04/21,龍潭,1.7,0.5,-,21.6,28,-,23.0,22.85,4.83,18.01,-,-,-,-,22.59,-,95.49,28.0,-
1348,桃園市,2008/04/21,平鎮,4.0,0.55,-,16.5,19,50,26.0,29.17,4.89,24.27,-,-,-,-,22.8,-,87.72,50.0,-
1349,桃園市,2008/04/21,觀音,5.0,0.4,-,27.7,37,53,29.0,18.55,2.56,15.99,-,-,-,-,23.48,-,90.71,52.0,-
1350,桃園市,2008/04/20,桃園,4.7,0.54,-,36.3,47,31,11.0,19.41,1.58,17.83,2.04,0.163,1.88,-,25.51,-,75.92,49.0,-
1351,桃園市,2008/04/20,中壢,9.2,1.28,-,37.6,71,83,47.0,50.8,15.45,35.36,2.692,0.597,2.1,-,25.19,-,79.33,66.0,-
1352,桃園市,2008/04/20,大園,8.1,0.48,-,48.9,70,48,37.0,22.14,1.85,20.27,-,-,-,-,24.82,-,77.09,64.0,-
1353,桃園市,2008/04/20,龍潭,3.8,0.65,-,47.3,84,-,43.0,24.92,2.23,22.69,-,-,-,-,24.01,-,84.12,81.0,-
1354,桃園市,2008/04/20,平鎮,7.7,0.65,-,46.6,77,78,45.0,26.16,2.98,23.17,-,-,-,-,24.8,-,74.42,71.0,-
1355,桃園市,2008/04/20,觀音,6.0,0.48,-,57.1,86,75,46.0,14.43,1.0,13.41,-,-,-,-,24.89,-,79.84,78.0,-
1356,桃園市,2008/04/19,桃園,3.3,0.49,-,47.1,52,34,18.0,17.15,1.73,15.41,1.993,0.119,1.87,-,24.51,-,75.12,48.0,-
1357,桃園市,2008/04/19,中壢,5.8,0.86,-,34.3,44,53,24.0,35.25,8.16,27.08,2.4,0.435,1.97,-,24.4,-,75.33,52.0,-
1358,桃園市,2008/04/19,大園,4.3,0.38,-,43.5,49,29,20.0,21.43,2.55,18.89,-,-,-,-,24.33,-,72.32,48.0,-
1359,桃園市,2008/04/19,龍潭,2.0,0.57,-,38.1,56,-,19.0,25.08,4.42,20.65,-,-,-,-,23.19,-,79.93,59.0,-
1360,桃園市,2008/04/19,平鎮,5.5,0.55,-,39.8,53,46,20.0,21.63,1.4,20.18,-,-,-,-,24.11,-,70.22,53.0,-
1361,桃園市,2008/04/19,觀音,8.1,0.39,-,40.0,57,45,24.0,20.72,1.33,19.38,-,-,-,-,24.83,-,71.18,63.0,-
1362,桃園市,2008/04/18,桃園,5.6,0.56,-,56.9,65,61,33.0,19.96,1.54,18.41,2.017,0.121,1.9,-,22.27,-,69.97,58.0,-
1363,桃園市,2008/04/18,中壢,5.9,0.69,-,49.9,59,70,37.0,28.84,4.13,24.72,2.213,0.276,1.94,-,21.87,-,72.05,60.0,-
1364,桃園市,2008/04/18,大園,3.8,0.43,-,56.5,63,51,36.0,23.17,3.19,19.98,-,-,-,-,21.65,-,70.1,56.0,-
1365,桃園市,2008/04/18,龍潭,2.1,0.5,-,53.9,63,59,28.0,18.31,2.14,16.17,-,-,-,-,20.67,-,77.54,55.0,-
1366,桃園市,2008/04/18,平鎮,5.3,0.55,-,52.7,63,64,33.0,19.34,1.06,18.24,-,-,-,-,21.71,-,66.73,57.0,-
1367,桃園市,2008/04/18,觀音,7.0,0.36,-,56.5,65,66,37.0,15.93,0.99,14.94,-,-,-,-,22.05,-,68.96,58.0,-
1368,桃園市,2008/04/17,桃園,9.2,0.55,-,30.0,43,35,19.0,26.4,4.5,21.9,2.103,0.223,1.88,-,22.57,-,85.62,42.0,-
1369,桃園市,2008/04/17,中壢,6.5,0.71,-,23.4,31,47,23.0,37.46,9.29,28.17,2.325,0.337,1.99,-,21.79,-,88.37,47.0,-
1370,桃園市,2008/04/17,大園,3.1,0.37,-,40.8,52,23,15.0,19.22,4.52,14.7,-,-,-,-,21.11,-,88.34,46.0,-
1371,桃園市,2008/04/17,龍潭,3.1,0.47,-,31.8,42,34,13.0,21.97,4.22,17.75,-,-,-,-,20.91,-,91.41,38.0,-
1372,桃園市,2008/04/17,平鎮,5.4,0.45,-,28.6,37,35,17.0,23.65,2.96,20.68,-,-,-,-,21.43,-,82.36,37.0,-
1373,桃園市,2008/04/17,觀音,5.0,0.31,-,41.6,52,33,15.0,13.02,1.03,11.96,-,-,-,-,21.71,-,86.71,44.0,-
1374,桃園市,2008/04/16,桃園,19.0,0.96,-,21.4,50,91,48.0,55.78,17.53,38.25,2.677,0.646,2.03,-,25.77,-,77.25,70.0,-
1375,桃園市,2008/04/16,中壢,7.9,1.23,-,21.6,50,79,42.0,58.2,26.03,32.17,2.765,0.701,2.06,-,25.35,-,77.42,64.0,-
1376,桃園市,2008/04/16,大園,7.6,0.56,-,24.3,47,63,47.0,35.93,9.93,26.0,-,-,-,-,24.82,-,78.13,56.0,-
1377,桃園市,2008/04/16,龍潭,3.3,0.51,-,30.9,59,68,30.0,27.47,5.24,22.23,-,-,-,-,24.47,-,79.63,60.0,-
1378,桃園市,2008/04/16,平鎮,6.7,0.54,-,26.3,51,71,40.0,32.2,7.23,24.97,-,-,-,-,25.03,-,73.12,60.0,-
1379,桃園市,2008/04/16,觀音,6.3,0.37,-,28.6,48,67,41.0,20.24,2.41,17.83,-,-,-,-,25.11,-,77.85,58.0,-
1380,桃園市,2008/04/15,桃園,16.8,0.82,-,34.3,57,80,45.0,45.74,13.22,32.5,2.49,0.487,2.0,-,24.89,-,74.89,72.0,-
1381,桃園市,2008/04/15,中壢,10.8,1.62,-,25.7,47,92,51.0,71.53,34.61,36.92,3.008,0.902,2.11,-,23.94,-,78.75,71.0,-
1382,桃園市,2008/04/15,大園,9.3,0.45,-,33.4,53,60,43.0,32.2,5.61,26.59,-,-,-,-,22.98,-,79.82,55.0,-
1383,桃園市,2008/04/15,龍潭,4.6,0.57,-,30.2,55,69,36.0,30.2,6.19,23.99,-,-,-,-,23.16,-,80.55,60.0,-
1384,桃園市,2008/04/15,平鎮,10.5,0.64,-,29.8,51,84,44.0,36.24,7.24,29.0,-,-,-,-,23.65,-,74.01,67.0,-
1385,桃園市,2008/04/15,觀音,6.8,0.35,-,39.0,54,68,36.0,17.73,2.06,15.67,-,-,-,-,23.25,-,80.24,59.0,-
1386,桃園市,2008/04/14,桃園,7.3,0.5,-,46.1,52,61,34.0,23.36,2.18,21.17,2.038,0.141,1.9,-,21.0,-,76.73,56.0,-
1387,桃園市,2008/04/14,中壢,8.8,0.72,-,33.4,41,74,37.0,40.99,8.21,32.78,2.334,0.348,1.99,-,20.7,-,78.75,62.0,-
1388,桃園市,2008/04/14,大園,4.8,0.36,-,44.0,52,53,34.0,28.33,5.02,23.3,-,-,-,-,20.27,-,77.28,54.0,-
1389,桃園市,2008/04/14,龍潭,3.4,0.49,-,42.7,53,61,32.0,24.74,2.35,22.41,-,-,-,-,19.34,-,85.53,56.0,-
1390,桃園市,2008/04/14,平鎮,8.7,0.5,-,39.4,49,66,32.0,25.65,1.56,24.05,-,-,-,-,20.38,-,73.66,58.0,-
1391,桃園市,2008/04/14,觀音,7.1,0.29,-,48.1,58,62,34.0,16.29,1.22,15.04,-,-,-,-,20.73,-,76.47,56.0,-
1392,桃園市,2008/04/13,桃園,6.6,0.51,-,35.1,37,48,25.0,23.09,2.28,20.81,2.049,0.114,1.94,-,20.33,-,87.91,48.0,-
1393,桃園市,2008/04/13,中壢,5.6,0.65,-,26.9,29,66,31.0,38.57,8.26,30.3,2.326,0.285,2.04,-,19.52,-,91.79,58.0,-
1394,桃園市,2008/04/13,大園,2.2,0.28,-,52.4,58,29,21.0,12.13,1.45,10.68,-,-,-,-,19.23,-,88.52,52.0,-
1395,桃園市,2008/04/13,龍潭,4.7,0.5,-,31.8,36,60,31.0,25.35,4.05,21.29,-,-,-,-,18.7,-,96.15,55.0,-
1396,桃園市,2008/04/13,平鎮,3.6,0.39,-,36.1,42,50,24.0,20.49,0.65,19.81,-,-,-,-,18.92,-,86.81,50.0,-
1397,桃園市,2008/04/13,觀音,4.5,0.25,-,49.9,57,42,20.0,10.04,0.4,9.59,-,-,-,-,19.72,-,87.38,52.0,-
1398,桃園市,2008/04/12,桃園,8.7,0.67,-,25.0,33,68,38.0,32.74,5.36,27.39,2.301,0.328,1.97,-,21.96,-,87.4,59.0,-
1399,桃園市,2008/04/12,中壢,4.9,0.85,-,21.2,28,79,38.0,43.41,10.85,32.56,2.455,0.429,2.03,-,21.02,-,91.91,64.0,-
1400,桃園市,2008/04/12,大園,3.1,0.33,-,42.3,48,38,22.0,16.18,2.0,14.14,-,-,-,-,20.67,-,91.04,43.0,-
1401,桃園市,2008/04/12,龍潭,2.8,0.53,-,31.9,36,73,40.0,23.88,1.87,21.99,-,-,-,-,20.1,-,95.92,62.0,-
1402,桃園市,2008/04/12,平鎮,3.4,0.45,-,27.7,33,61,31.0,25.85,1.2,24.63,-,-,-,-,20.44,-,87.33,56.0,-
1403,桃園市,2008/04/12,觀音,3.2,0.27,-,44.0,48,41,18.0,10.23,0.44,9.75,-,-,-,-,21.1,-,89.41,41.0,-
1404,桃園市,2008/04/11,桃園,12.1,0.77,-,37.3,55,65,38.0,37.54,5.82,31.71,2.322,0.377,1.95,-,21.52,-,76.65,58.0,-
1405,桃園市,2008/04/11,中壢,8.2,1.32,-,31.0,39,84,46.0,59.02,20.23,38.79,2.703,0.683,2.02,-,21.26,-,80.49,67.0,-
1406,桃園市,2008/04/11,大園,7.3,0.45,-,41.3,54,56,41.0,35.14,5.82,29.31,-,-,-,-,20.94,-,77.9,53.0,-
1407,桃園市,2008/04/11,龍潭,2.6,0.56,-,39.9,48,76,39.0,27.63,3.07,24.53,-,-,-,-,19.84,-,86.36,63.0,-
1408,桃園市,2008/04/11,平鎮,8.2,0.56,-,41.0,51,75,40.0,28.69,1.89,26.82,-,-,-,-,20.83,-,75.26,62.0,-
1409,桃園市,2008/04/11,觀音,9.5,0.39,-,41.6,62,69,39.0,28.0,2.37,25.62,-,-,-,-,21.15,-,78.1,60.0,-
1410,桃園市,2008/04/10,桃園,6.3,0.5,-,33.1,50,54,28.0,23.68,2.04,21.64,2.03,0.14,1.89,-,22.01,-,72.43,52.0,-
1411,桃園市,2008/04/10,中壢,6.3,0.66,-,26.9,41,62,31.0,32.16,7.38,24.78,2.199,0.281,1.92,-,21.59,-,75.77,56.0,-
1412,桃園市,2008/04/10,大園,4.6,0.39,-,33.3,45,43,28.0,25.56,5.03,20.51,-,-,-,-,20.94,-,74.84,43.0,-
1413,桃園市,2008/04/10,龍潭,1.5,0.44,-,31.1,44,48,23.0,18.56,2.51,16.05,-,-,-,-,20.38,-,80.35,48.0,-
1414,桃園市,2008/04/10,平鎮,7.0,0.49,-,30.8,47,57,28.0,22.38,1.65,20.72,-,-,-,-,21.25,-,71.01,54.0,-
1415,桃園市,2008/04/10,觀音,6.6,0.36,-,34.1,51,54,28.0,18.48,1.24,17.22,-,-,-,-,21.41,-,73.97,52.0,-
1416,桃園市,2008/04/09,桃園,6.1,0.47,-,15.1,25,54,23.0,27.42,7.37,20.06,2.207,0.316,1.89,-,27.87,-,60.3,52.0,-
1417,桃園市,2008/04/09,中壢,4.9,0.77,-,13.9,20,58,23.0,41.96,22.68,19.28,2.182,0.363,1.82,-,27.14,-,62.36,54.0,-
1418,桃園市,2008/04/09,大園,2.6,0.24,-,23.3,34,34,18.0,8.19,1.32,6.84,-,-,-,-,26.6,-,64.87,48.0,-
1419,桃園市,2008/04/09,龍潭,2.1,0.31,-,20.5,30,47,21.0,15.43,3.24,12.19,-,-,-,-,25.91,-,65.55,47.0,-
1420,桃園市,2008/04/09,平鎮,3.0,0.27,-,17.2,25,47,17.0,17.36,3.34,14.03,-,-,-,-,26.61,-,59.89,47.0,-
1421,桃園市,2008/04/09,觀音,2.6,0.23,-,18.7,30,43,19.0,11.66,1.6,10.06,-,-,-,-,26.43,-,68.12,43.0,-
1422,桃園市,2008/04/08,桃園,15.5,0.92,-,21.0,48,103,61.0,47.99,14.1,33.89,2.61,0.549,2.06,-,26.36,-,77.98,76.0,-
1423,桃園市,2008/04/08,中壢,8.8,1.86,-,10.7,26,93,53.0,76.73,42.92,33.82,3.08,1.029,2.05,-,25.69,-,79.04,72.0,-
1424,桃園市,2008/04/08,大園,7.0,0.52,-,20.9,44,71,50.0,30.48,9.53,20.94,-,-,-,-,24.92,-,79.7,60.0,-
1425,桃園市,2008/04/08,龍潭,4.3,0.55,-,21.0,40,75,40.0,25.73,5.26,20.47,-,-,-,-,24.49,-,83.84,62.0,-
1426,桃園市,2008/04/08,平鎮,5.7,0.56,-,14.1,31,80,45.0,34.46,9.75,24.71,-,-,-,-,25.35,-,74.39,65.0,-
1427,桃園市,2008/04/08,觀音,6.5,0.37,-,20.3,33,75,41.0,19.82,3.21,16.61,-,-,-,-,24.78,-,83.0,62.0,-
1428,桃園市,2008/04/07,桃園,11.5,1.0,-,32.8,68,83,48.0,44.74,15.59,29.15,2.516,0.422,2.09,-,26.43,-,74.67,66.0,-
1429,桃園市,2008/04/07,中壢,5.6,1.43,-,23.8,51,83,47.0,58.87,27.87,31.0,2.789,0.754,2.04,-,25.69,-,75.04,66.0,-
1430,桃園市,2008/04/07,大園,6.1,0.5,-,30.0,53,64,49.0,28.61,5.27,23.34,-,-,-,-,24.76,-,79.01,57.0,-
1431,桃園市,2008/04/07,龍潭,2.6,0.52,-,32.9,69,69,35.0,22.75,4.63,18.12,-,-,-,-,25.12,-,75.33,74.0,-
1432,桃園市,2008/04/07,平鎮,3.6,0.5,-,29.3,56,73,39.0,24.48,4.02,20.47,-,-,-,-,25.41,-,70.65,62.0,-
1433,桃園市,2008/04/07,觀音,6.0,0.4,-,27.3,56,72,45.0,20.52,2.12,18.38,-,-,-,-,24.79,-,80.33,61.0,-
1434,桃園市,2008/04/06,桃園,7.6,0.75,-,26.0,56,75,42.0,29.74,9.0,20.74,2.196,0.24,1.96,-,25.5,-,76.73,63.0,-
1435,桃園市,2008/04/06,中壢,5.2,1.29,-,20.2,44,81,42.0,52.17,27.1,25.07,2.544,0.546,2.0,-,24.81,-,78.76,66.0,-
1436,桃園市,2008/04/06,大園,3.5,0.45,-,26.2,47,52,39.0,17.13,4.43,12.7,-,-,-,-,24.03,-,79.41,51.0,-
1437,桃園市,2008/04/06,龍潭,2.7,0.48,-,30.9,59,63,36.0,17.93,4.0,13.93,-,-,-,-,23.92,-,81.5,62.0,-
1438,桃園市,2008/04/06,平鎮,3.8,0.51,-,25.2,48,64,38.0,20.17,2.94,17.23,-,-,-,-,24.47,-,74.29,57.0,-
1439,桃園市,2008/04/06,觀音,2.8,0.35,-,25.3,42,59,30.0,12.87,1.01,11.82,-,-,-,-,23.84,-,81.57,54.0,-
1440,桃園市,2008/04/05,桃園,14.6,1.1,-,27.9,65,107,60.0,47.53,16.37,31.16,2.658,0.44,2.22,-,22.89,-,84.74,78.0,-
1441,桃園市,2008/04/05,中壢,9.0,1.92,-,22.1,53,131,70.0,77.59,38.78,38.8,3.3,0.933,2.37,-,22.56,-,85.11,90.0,-
1442,桃園市,2008/04/05,大園,7.8,0.65,-,31.9,61,77,58.0,30.75,3.99,26.76,-,-,-,-,21.87,-,85.54,64.0,-
1443,桃園市,2008/04/05,龍潭,3.9,0.86,-,27.5,62,88,46.0,33.72,9.54,24.18,-,-,-,-,21.84,-,88.67,71.0,-
1444,桃園市,2008/04/05,平鎮,8.4,0.91,-,26.9,57,-,61.0,40.14,11.42,28.72,-,-,-,-,22.17,-,80.09,64.0,-
1445,桃園市,2008/04/05,觀音,6.3,0.48,-,35.6,58,84,53.0,18.91,1.35,17.56,-,-,-,-,22.03,-,83.57,67.0,-
1446,桃園市,2008/04/04,桃園,13.8,1.32,-,22.4,40,100,59.0,54.52,13.56,40.96,2.779,0.552,2.23,-,19.88,-,90.42,75.0,-
1447,桃園市,2008/04/04,中壢,6.0,1.81,-,18.0,38,113,65.0,76.34,36.48,39.86,3.281,0.853,2.43,-,19.31,-,91.95,82.0,-
1448,桃園市,2008/04/04,大園,6.1,0.79,-,34.2,61,66,59.0,33.58,5.89,27.68,-,-,-,-,19.6,-,90.64,58.0,-
1449,桃園市,2008/04/04,龍潭,1.8,0.93,-,24.0,40,87,45.0,34.81,5.83,28.98,-,-,-,-,18.55,-,96.45,68.0,-
1450,桃園市,2008/04/04,平鎮,4.9,0.98,-,26.2,48,95,58.0,38.7,8.86,29.84,-,-,-,-,18.8,-,86.8,72.0,-
1451,桃園市,2008/04/04,觀音,3.4,0.7,-,34.2,61,72,48.0,24.64,3.51,21.13,-,-,-,-,19.36,-,89.3,61.0,-
1452,桃園市,2008/04/03,桃園,5.6,0.68,-,46.8,56,40,26.0,27.15,2.31,24.84,2.095,0.168,1.93,-,15.74,-,91.59,61.0,-
1453,桃園市,2008/04/03,中壢,6.2,1.01,-,32.5,50,53,28.0,51.53,13.44,38.09,2.479,0.436,2.04,-,15.56,-,92.63,52.0,-
1454,桃園市,2008/04/03,大園,4.1,0.58,-,43.0,58,34,27.0,37.4,5.57,31.82,-,-,-,-,16.16,-,91.96,66.0,-
1455,桃園市,2008/04/03,龍潭,2.8,0.75,-,36.2,54,44,23.0,33.33,4.23,29.1,-,-,-,-,14.32,-,98.09,58.0,-
1456,桃園市,2008/04/03,平鎮,6.6,0.76,-,38.6,50,42,25.0,31.07,1.35,29.7,-,-,-,-,15.04,-,86.95,53.0,-
